ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,DEBIT_CARD_ISSUED,INTERNET_BANKING
ACCT100001371,CUST0003247,NRE,ACTIVE,2012-04-14,2326187.3,AED,1,135268.61,7,1,1,1
ACCT100001372,CUST0003593,NRE,ACTIVE,2012-09-30,1304905.64,INR,1,113781.02,4,1,1,1
ACCT100001373,CUST0004375,NRO,ACTIVE,2018-01-30,489808.25,INR,3,1011658.0,7,1,1,0
ACCT100001374,CUST0006103,CURRENT,ACTIVE,2018-06-01,11197.76,USD,1,29101.0,1,2,0,1
ACCT100001375,CUST0007231,NRO,ACTIVE,2019-11-08,17268.73,AED,1,287282.66,5,2,0,1
ACCT100001376,CUST0000391,current,ACTIVE,2015-08-30,245271.05,INR,1,31404.32,1,4,1,1
ACCT100001377,CUST0003954,SALARY,ACTIVE,2021-06-13,43538.02,GBP,1,10362.24,5,4,1,1
ACCT100001378,CUST0005586,CURRENT,DORMANT,2021-11-20,174599.7,INR,1,17476.2,4,2,0,1
ACCT100001379,CUST0003253, SHELL ,ACTIVE,2014-06-21,439121.75,GBP,1,396243.48,9,1,1,1
ACCT100001380,CUST0005687,SAVINGS,ACTIVE,2012-08-27,96793.61,INR,2,8613.65,1,3,1,1
ACCT100001381,CUST0001491,SAVINGS,DORMANT,2014-10-17,64845.32,SGD,1,8880.79,5,1,1,1
ACCT100001382,CUST0002048,SAVINGS,DORMANT,2016-04-07,111753.41,INR,1,2377.45,3,1,1,0
ACCT100001383,CUST0001791,CURRENT,ACTIVE,2012-08-18,32678.81,INR,1,42606.65,5,1,1,1
ACCT100001384,CUST0000926,NRE,ACTIVE,2015-05-16,230867.45,INR,3,226221.55,6,1,0,1
ACCT100001385,CUST0002414,SHELL,ACTIVE,2016-03-03,391252.1,SGD,1,950525.22,7,4,1,1
ACCT100001386,CUST0000947,SALARY,ACTIVE,2021-04-16,102541.83,INR,1,18905.49,3,1,1,1
ACCT100001387,CUST0000110,SALARY,ACTIVE,2020-01-01,5469.41,INR,1,41213.29,5,1,0,1
ACCT100001388,CUST0000339,CURRENT,ACTIVE,2014-08-29,9128.73,USD,1,165863.14,5,1,0,1
ACCT100001389,CUST0000341,NRO,DORMANT,2015-11-16,109445.51,INR,2,218182.47,7,1,1,0
ACCT100001390,CUST0000649,CURRENT,ACTIVE,2019-04-24,90012.85,INR,1,16284.67,1,1,1,1
ACCT100001391,CUST0003178,SAVINGS,ACTIVE,2018-03-16,5486.86,INR,2,15312.05,2,2,1,1
ACCT100001392,CUST0007839,SAVINGS,ACTIVE,2017-06-18,1638.12,SGD,1,17564.25,1,4,1,1
ACCT100001393,CUST0002309,NRO,DORMANT,2018-10-07,12100.49,USD,1,83039.99,5,5,0,1
ACCT100001394,CUST0007613,SAVINGS,ACTIVE,2017-12-25,46233.74,AED,1,4980.08,5,1,0,1
ACCT100001395,CUST0005214,current,DORMANT,2014-11-17,314070.75,INR,1,31884.42,4,4,0,1
ACCT100001396,CUST0004727,CURRENT,ACTIVE,2012-10-21,56509.82,AED,1,8217.64,1,4,1,1
ACCT100001397,CUST0002395,SAVINGS,DORMANT,2019-03-01,26960.47,USD,2,4365.15,4,1,1,1
ACCT100001398,CUST0002133,SALARY,ACTIVE,2016-02-08,136444.01,AED,1,16497.22,2,2,1,1
ACCT100001399,CUST0003805,NRO,ACTIVE,2016-05-31,45308.52,INR,1,381424.89,5,1,1,1
ACCT100001400,CUST0006324,CURRENT,ACTIVE,2013-02-25,131622.16,INR,3,17970.74,3,1,1,1
ACCT100001401,CUST0005987,SAVINGS,ACTIVE,2017-11-24,9692.68,USD,1,33401.39,3,1,1,1
ACCT100001402,CUST0005281,SALARY,ACTIVE,2016-02-20,40087.73,AED,1,10230.32,2,1,1,0
ACCT100001403,CUST0006586,SALARY,ACTIVE,2019-03-05,4229.86,INR,1,115509.76,1,1,1,1
ACCT100001404,CUST0000721,SALARY,ACTIVE,2014-04-13,2298.12,USD,3,79002.26,1,3,1,1
ACCT100001405,CUST0005731,SAVINGS,BLOCKED,2015-01-26,23084.75,INR,1,11270.45,5,1,0,1
ACCT100001406,CUST0006313,SAVINGS,ACTIVE,2014-03-02,29503.87,INR,1,6586.12,1,2,0,1
ACCT100001407,CUST0001397,SAVINGS,DORMANT,2017-03-22,14796.56,INR,1,10148.39,4,2,0,1
ACCT100001408,CUST0000529,TRUST,ACTIVE,2019-11-18,34952.77,INR,1,312476.49,10,1,1,1
ACCT100001409,CUST0007732,SALARY,ACTIVE,2017-09-02,3673.59,INR,2,3777.94,4,1,1,0
ACCT100001410,CUST0001547,CURRENT,ACTIVE,2013-02-23,12301.89,SGD,1,12532.8,3,1,0,1
ACCT100001411,CUST0004071,SAVINGS,ACTIVE,2013-05-20,22161.48,USD,1,13854.74,1,1,0,1
ACCT100001412,CUST0007216,SALARY,ACTIVE,2021-01-22,4926.22,USD,3,32944.55,3,1,1,1
ACCT100001413,CUST0007711,NRE,ACTIVE,2016-08-12,3450172.98,GBP,2,20053.24,7,3,1,1
ACCT100001414,CUST0005053,NRE,DORMANT,2015-10-10,300182.95,SGD,1,125635.22,7,1,1,1
ACCT100001415,CUST0005240,SAVINGS,ACTIVE,2018-03-23,69066.06,AED,1,15344.65,4,4,1,1
ACCT100001416,CUST0004857,NRE,ACTIVE,2012-10-11,98064.55,SGD,1,514823.76,4,1,1,1
ACCT100001417,CUST0000632,SAVINGS,ACTIVE,2016-08-13,37841.63,AED,1,8567.33,1,1,1,1
ACCT100001418,CUST0007725,NRE,ACTIVE,2016-09-27,171852.24,INR,1,734516.01,7,1,1,1
ACCT100001419,CUST0003487,SAVINGS,BLOCKED,2020-11-22,21111.72,AED,1,576.09,1,3,1,1
ACCT100001420,CUST0007936,SAVINGS,ACTIVE,2021-03-11,105493.85,USD,1,12978.18,1,1,1,1
ACCT100001421,CUST0002880,NRE,ACTIVE,2017-09-01,2085126.33,USD,1,238689.45,5,2,1,1
ACCT100001422,CUST0005639,SALARY,DORMANT,2013-08-03,32646.95,INR,1,18516.32,4,2,1,1
ACCT100001423,CUST0003380,SAVINGS,DORMANT,2019-03-27,16974.32,AED,1,12120.21,5,2,1,1
ACCT100001424,CUST0005213,SAVINGS,ACTIVE,2019-09-27,4636.97,AED,1,3553.91,5,2,1,1
ACCT100001425,CUST0005738,SAVINGS,ACTIVE,2015-01-05,36167.18,INR,1,1254.54,2,2,1,1
ACCT100001426,CUST0005694,NRE,ACTIVE,2017-09-09,38318.96,INR,1,41391.46,5,1,1,1
ACCT100001427,CUST0000102,SALARY,ACTIVE,2018-03-05,20946.14,INR,1,524.57,3,4,1,1
ACCT100001428,CUST0005908,SAVINGS,ACTIVE,2014-06-24,7698.17,USD,1,15302.9,1,1,0,1
ACCT100001429,CUST0000572,SAVINGS,ACTIVE,2018-03-28,3014.41,USD,1,21210.88,2,1,1,1
ACCT100001430,CUST0003307,CURRENT,ACTIVE,2021-08-11,80900.04,INR,1,266473.7,4,2,1,1
ACCT100001431,CUST0000299,SAVINGS,ACTIVE,2012-06-06,3533.29,AED,2,11767.23,1,2,1,1
ACCT100001432,CUST0005874,CURRENT,ACTIVE,2012-12-14,28819.08,USD,3,25056.49,4,1,1,1
ACCT100001433,CUST0004149,NRE,ACTIVE,2020-10-10,103699.69,INR,1,153390.83,4,2,1,1
ACCT100001434,CUST0003002,CURRENT,ACTIVE,2015-06-30,67867.44,INR,1,108987.65,3,4,1,1
ACCT100001435,CUST0002441,NRE,DORMANT,2014-02-24,2959721.24,AED,2,97359.77,5,1,1,1
ACCT100001436,CUST0003681, SALARY ,ACTIVE,2014-06-15,136418.76,AED,2,18781.2,5,2,1,1
ACCT100001437,CUST0006115,CURRENT,ACTIVE,2018-02-16,20067.14,USD,1,21155.94,3,5,1,1
ACCT100001438,CUST0001390,NRO,DORMANT,2016-01-04,29973.05,INR,1,120426.64,7,2,1,1
ACCT100001439,CUST0005443,CURRENT,ACTIVE,2021-04-09,77087.87,INR,1,63312.16,3,2,0,1
ACCT100001440,CUST0002519,SALARY,ACTIVE,2016-08-19,15750.84,AED,1,61023.54,1,1,1,1
ACCT100001441,CUST0005865,NRE,DORMANT,2012-01-12,57589.21,INR,3,12231.21,5,4,1,1
ACCT100001442,CUST0003307,NRO,ACTIVE,2020-06-29,5829.18,INR,3,246783.72,5,1,1,1
ACCT100001443,CUST0007995,savings,ACTIVE,2014-02-16,6464.1,INR,2,2161.03,5,1,1,1
ACCT100001444,CUST0000405,SAVINGS,ACTIVE,2019-01-02,22890.57,USD,1,13337.23,1,3,0,1
ACCT100001445,CUST0004013,CURRENT,ACTIVE,2018-10-26,12989.39,SGD,1,68046.2,3,2,1,1
ACCT100001446,CUST0007915,NRO,ACTIVE,2019-08-08,131265.93,INR,3,48792.35,5,1,1,0
ACCT100001447,CUST0006563,CURRENT,ACTIVE,2019-03-22,20117.64,USD,2,84282.46,3,3,1,1
ACCT100001448,CUST0000674,SAVINGS,ACTIVE,2018-11-10,29106.16,AED,2,15890.69,5,2,1,1
ACCT100001449,CUST0006909,SAVINGS,ACTIVE,2021-05-19,254149.75,INR,1,17070.05,1,1,0,1
ACCT100001450,CUST0002005,SALARY,ACTIVE,2019-06-03,7354.9,INR,1,8929.6,2,2,1,1
ACCT100001451,CUST0004964,SALARY,ACTIVE,2019-09-06,38438.0,GBP,3,3899.67,2,2,1,0
ACCT100001452,CUST0001603,NRE,ACTIVE,2017-02-06,609286.95,GBP,1,247162.69,5,1,1,1
ACCT100001453,CUST0004038,CURRENT,ACTIVE,2020-03-24,9037.32,USD,1,100043.29,4,2,1,1
ACCT100001454,CUST0005412,NRO,ACTIVE,2017-06-18,37551.92,USD,1,14867.08,7,1,1,1
ACCT100001455,CUST0000363,SAVINGS,ACTIVE,2019-07-14,22672.54,INR,2,13113.05,2,1,1,1
ACCT100001456,CUST0003967,SALARY,ACTIVE,2013-04-27,29894.23,INR,1,10089.03,1,3,1,0
ACCT100001457,CUST0002278,CURRENT,ACTIVE,2021-06-16,3565.45,INR,2,6883.31,5,3,1,1
ACCT100001458,CUST0001262,NRO,ACTIVE,2012-07-05,144328.83,GBP,1,37871.7,4,3,1,0
ACCT100001459,CUST0006765,NRO,ACTIVE,2015-11-12,11420.1,INR,2,21834.86,6,1,1,1
ACCT100001460,CUST0006911,SHELL,ACTIVE,2016-07-10,109127.92,INR,1,2115493.77,8,2,1,0
ACCT100001461,CUST0001186,CURRENT,ACTIVE,2013-01-04,20924.34,INR,1,449618.39,4,3,0,1
ACCT100001462,CUST0001414,CURRENT,ACTIVE,2015-06-10,43140.25,USD,1,79179.85,4,3,0,1
ACCT100001463,CUST0005035,savings,ACTIVE,2012-09-24,101512.52,INR,1,67209.23,4,1,1,1
ACCT100001464,CUST0001839,SALARY,BLOCKED,2016-04-19,12630.95,USD,3,12907.94,5,2,1,1
ACCT100001465,CUST0006019,NRE,ACTIVE,2019-02-25,326884.08,INR,1,292649.04,6,1,1,1
ACCT100001466,CUST0002179,NRO,ACTIVE,2020-07-29,16135.51,AED,1,628341.8,6,1,1,0
ACCT100001467,CUST0005284,SHELL,DORMANT,2015-05-29,255443.79,INR,1,718373.11,8,4,1,1
ACCT100001468,CUST0007476,SALARY,ACTIVE,2020-05-16,7273.7,SGD,2,20704.92,1,1,1,1
ACCT100001469,CUST0000339,SAVINGS,BLOCKED,2012-10-05,10614.26,AED,1,21699.24,3,1,1,0
ACCT100001470,CUST0005328,SALARY,ACTIVE,2013-02-20,42304.8,INR,1,5748.98,1,4,1,1
ACCT100001471,CUST0002250,CURRENT,ACTIVE,2021-05-24,129098.27,INR,1,52390.67,4,2,0,1
ACCT100001472,CUST0007841, CURRENT ,ACTIVE,2015-11-24,281835.12,INR,1,8113.66,5,1,1,1
ACCT100001473,CUST0004225,SALARY,ACTIVE,2019-03-16,6010.66,INR,1,16931.35,5,1,1,0
ACCT100001474,CUST0000328,SAVINGS,DORMANT,2014-10-27,2500.11,INR,1,25978.17,2,3,0,1
ACCT100001475,CUST0005085,CURRENT,ACTIVE,2013-05-31,985841.55,USD,1,161171.37,5,1,1,1
ACCT100001476,CUST0001324, SAVINGS ,ACTIVE,2013-11-06,5475.81,AED,1,22531.77,2,1,0,1
ACCT100001477,CUST0003490,NRO,BLOCKED,2012-10-24,13804.54,INR,1,160594.55,5,1,1,1
ACCT100001478,CUST0006821,SAVINGS,ACTIVE,2019-10-17,8619.62,INR,1,7224.92,3,5,1,1
ACCT100001479,CUST0004215,TRUST,ACTIVE,2014-07-23,743451.67,INR,1,363306.88,10,2,1,1
ACCT100001480,CUST0002187,SHELL,BLOCKED,2019-11-16,2026268.07,AED,1,408317.94,9,1,1,1
ACCT100001481,CUST0002867, SAVINGS ,ACTIVE,2016-03-12,35289.1,INR,1,25788.19,2,3,1,1
ACCT100001482,CUST0000509,SAVINGS,CLOSED,2019-03-18,40930.47,INR,1,14404.73,3,1,1,0
ACCT100001483,CUST0006411,SAVINGS,DORMANT,2017-09-02,89107.9,USD,1,16033.36,4,1,1,1
ACCT100001484,CUST0000488,SAVINGS,DORMANT,2013-11-17,7109.36,INR,1,6030.61,3,3,1,1
ACCT100001485,CUST0004978,NRO,ACTIVE,2019-07-03,84024.54,INR,1,134162.64,5,1,1,1
ACCT100001486,CUST0007191,SALARY,DORMANT,2013-07-26,66200.22,INR,2,3318.46,2,1,1,1
ACCT100001487,CUST0006564,SAVINGS,ACTIVE,2013-08-10,16726.94,INR,1,12582.78,5,1,0,1
ACCT100001488,CUST0000052,TRUST,BLOCKED,2015-10-24,526078.46,USD,1,556645.28,9,1,1,1
ACCT100001489,CUST0003693,SALARY,DORMANT,2015-04-14,1223034.95,USD,1,26759.4,2,5,0,1
ACCT100001490,CUST0007357,TRUST,ACTIVE,2013-03-07,1047699.4,INR,1,230955.02,10,1,1,1
ACCT100001491,CUST0007268,SALARY,ACTIVE,2012-02-22,3823.34,INR,1,7162.76,3,1,0,1
ACCT100001492,CUST0000032,CURRENT,ACTIVE,2019-10-18,398529.19,INR,1,24462.51,2,3,0,1
ACCT100001493,CUST0004847,SAVINGS,ACTIVE,2021-11-13,19087.81,INR,1,17817.84,1,3,1,1
ACCT100001494,CUST0000841,SAVINGS,ACTIVE,2015-12-22,61425.52,INR,1,4597.93,5,2,0,1
ACCT100001495,CUST0006964,SALARY,ACTIVE,2016-08-21,1121.3,AED,1,1578.47,2,2,0,1
ACCT100001496,CUST0003172,CURRENT,ACTIVE,2013-05-26,25732.72,INR,1,20361.27,5,1,0,0
ACCT100001497,CUST0002781,SALARY,ACTIVE,2017-08-02,98336.53,USD,2,27766.85,4,3,1,1
ACCT100001498,CUST0007270,TRUST,DORMANT,2017-01-10,53718.44,SGD,1,28558.24,7,1,0,1
ACCT100001499,CUST0007819,NRO,ACTIVE,2018-07-18,107767.57,GBP,1,14701.3,7,1,1,1
ACCT100001500,CUST0007204,CURRENT,ACTIVE,2021-02-18,87336.49,USD,1,14421.08,1,5,0,1
ACCT100001501,CUST0005118,CURRENT,ACTIVE,2018-06-17,2906.63,INR,1,186103.45,3,2,1,0
ACCT100001502,CUST0002869,SAVINGS,ACTIVE,2021-02-16,27419.87,USD,1,2636.53,2,3,1,0
ACCT100001503,CUST0004612,TRUST,ACTIVE,2016-12-22,434344.4,GBP,1,853673.46,9,1,1,0
ACCT100001504,CUST0007842,NRO,ACTIVE,2018-09-26,284528.32,USD,2,22666.26,7,1,1,1
ACCT100001505,CUST0006827,TRUST,ACTIVE,2016-02-29,101375.41,INR,1,386355.48,8,1,1,1
ACCT100001506,CUST0004917,SAVINGS,ACTIVE,2018-01-26,59686.21,INR,1,26963.79,1,1,0,1
ACCT100001507,CUST0007994,CURRENT,ACTIVE,2018-12-28,30873.23,INR,1,142937.06,3,1,1,1
ACCT100001508,CUST0004034, CURRENT ,ACTIVE,2016-12-24,15479.49,AED,1,97482.69,3,1,0,0
ACCT100001509,CUST0001717,CURRENT,ACTIVE,2012-03-20,332225.63,USD,1,42696.05,4,2,1,1
ACCT100001510,CUST0004693,SAVINGS,ACTIVE,2014-05-25,38206.52,INR,2,10180.56,2,2,1,1
ACCT100001511,CUST0004286,NRE,ACTIVE,2014-01-21,58953.94,INR,2,617693.2,4,3,1,1
ACCT100001512,CUST0003930,SAVINGS,ACTIVE,2014-05-07,3205.88,AED,1,8703.36,4,3,1,1
ACCT100001513,CUST0003392,CURRENT,ACTIVE,2012-12-26,30150.2,INR,1,152927.87,4,4,1,1
ACCT100001514,CUST0007093,SALARY,ACTIVE,2021-09-14,45990.91,INR,2,3252.32,1,1,0,0
ACCT100001515,CUST0004490,TRUST,ACTIVE,2019-02-15,1620332.2,GBP,3,86044.54,10,1,1,0
ACCT100001516,CUST0006329,SALARY,ACTIVE,2019-03-12,2036.86,USD,2,5859.93,4,1,1,1
ACCT100001517,CUST0003531,SALARY,BLOCKED,2019-07-05,1927.02,USD,2,79722.53,5,2,0,1
ACCT100001518,CUST0006209,SAVINGS,ACTIVE,2017-12-06,35739.9,INR,2,4620.54,2,1,1,1
ACCT100001519,CUST0007230,SALARY,ACTIVE,2015-04-03,218523.9,INR,1,8756.98,4,1,0,0
ACCT100001520,CUST0004058,SAVINGS,ACTIVE,2014-01-28,9409.04,INR,1,22543.43,5,1,1,1
ACCT100001521,CUST0001550,salary,ACTIVE,2017-04-29,133210.32,INR,2,46733.4,1,1,0,1
ACCT100001522,CUST0002901,CURRENT,ACTIVE,2019-01-24,106669.04,INR,1,20576.74,4,1,0,0
ACCT100001523,CUST0004072,savings,ACTIVE,2019-02-07,744.57,INR,3,2550.46,1,2,1,0
ACCT100001524,CUST0000108,NRE,ACTIVE,2012-09-16,29048.7,INR,2,101842.16,5,2,1,1
ACCT100001525,CUST0006403,SALARY,ACTIVE,2017-10-08,8668.83,INR,1,8517.24,5,5,1,1
ACCT100001526,CUST0005077,SAVINGS,ACTIVE,2015-11-14,72985.19,INR,2,1183.62,4,2,0,0
ACCT100001527,CUST0000261,CURRENT,ACTIVE,2020-04-22,92324.48,AED,1,13220.23,4,3,1,1
ACCT100001528,CUST0002474,SALARY,ACTIVE,2019-03-18,60688.09,INR,1,7314.58,1,5,0,1
ACCT100001529,CUST0001714,SALARY,ACTIVE,2017-04-10,3847.22,AED,1,240400.19,5,1,1,0
ACCT100001530,CUST0002024,CURRENT,ACTIVE,2018-12-26,21228.95,INR,2,22319.12,4,1,1,1
ACCT100001531,CUST0000464,CURRENT,ACTIVE,2015-09-07,60830.62,INR,1,469958.29,5,2,1,1
ACCT100001532,CUST0004415,SAVINGS,ACTIVE,2015-10-23,8713.24,SGD,2,9297.11,1,2,0,1
ACCT100001533,CUST0007779,SAVINGS,ACTIVE,2019-01-17,37113.45,INR,2,5872.02,5,2,1,0
ACCT100001534,CUST0006382,SAVINGS,ACTIVE,2019-02-21,10327.72,SGD,1,10985.1,1,1,1,1
ACCT100001535,CUST0006786,CURRENT,ACTIVE,2017-12-05,95731.4,GBP,1,55437.46,4,1,1,1
ACCT100001536,CUST0002635,current,ACTIVE,2021-09-20,144879.68,USD,1,5589.83,5,3,1,1
ACCT100001537,CUST0001095,SALARY,ACTIVE,2015-05-27,31349.95,INR,1,2695.96,3,1,0,1
ACCT100001538,CUST0006788,SAVINGS,ACTIVE,2021-03-14,21378.59,AED,1,8217.75,2,1,1,1
ACCT100001539,CUST0004412,TRUST,DORMANT,2014-04-22,158573.49,INR,3,299747.32,7,3,1,1
ACCT100001540,CUST0001830,SALARY,ACTIVE,2021-03-05,32070.07,AED,2,11486.87,2,1,1,1
ACCT100001541,CUST0000232,SAVINGS,ACTIVE,2013-08-08,171.68,GBP,1,5141.22,4,1,1,1
ACCT100001542,CUST0006536,CURRENT,BLOCKED,2014-09-02,18800.09,INR,1,20016.5,3,2,1,1
ACCT100001543,CUST0000220,SHELL,DORMANT,2020-09-26,110275.06,INR,1,2343363.86,10,1,1,1
ACCT100001544,CUST0006969,TRUST,DORMANT,2021-03-16,402909.79,GBP,3,550805.47,8,5,1,1
ACCT100001545,CUST0004916,SAVINGS,ACTIVE,2014-02-03,12148.77,USD,1,9548.09,4,1,1,1
ACCT100001546,CUST0003427,NRE,ACTIVE,2017-12-22,961957.83,USD,1,479379.43,5,1,1,1
ACCT100001547,CUST0002122,SALARY,ACTIVE,2012-01-27,3963.83,USD,1,2917.57,2,1,0,0
ACCT100001548,CUST0007108,SAVINGS,ACTIVE,2012-11-18,113732.75,INR,2,64422.71,5,2,1,1
ACCT100001549,CUST0001404,NRE,BLOCKED,2014-04-17,77937.49,INR,1,242609.59,5,2,1,1
ACCT100001550,CUST0003822,SALARY,ACTIVE,2017-02-18,27216.29,INR,1,28264.32,4,2,1,1
ACCT100001551,CUST0005822,SAVINGS,ACTIVE,2019-09-17,29998.9,INR,2,35920.94,3,1,1,0
ACCT100001552,CUST0004963,NRE,ACTIVE,2015-03-17,315910.46,GBP,1,269260.88,4,1,1,1
ACCT100001553,CUST0002653,NRE,ACTIVE,2013-03-24,63452.99,AED,1,26328.54,6,1,1,1
ACCT100001554,CUST0002125,SAVINGS,ACTIVE,2012-11-04,50149.15,INR,1,35307.24,2,4,1,1
ACCT100001555,CUST0005521,SAVINGS,ACTIVE,2021-04-16,17440.78,GBP,1,8696.2,3,1,1,0
ACCT100001556,CUST0007484, SAVINGS ,ACTIVE,2014-04-17,2576.71,INR,1,9487.01,4,3,0,1
ACCT100001557,CUST0006675,CURRENT,ACTIVE,2018-08-30,36024.42,USD,1,57471.98,2,2,0,1
ACCT100001558,CUST0000563,SAVINGS,ACTIVE,2019-09-11,267970.2,INR,1,73766.79,2,2,1,0
ACCT100001559,CUST0006858,NRE,ACTIVE,2021-07-05,29297.01,GBP,1,143226.73,4,3,0,1
ACCT100001560,CUST0007963,SALARY,ACTIVE,2014-10-15,313.57,AED,1,3816.12,5,1,1,0
ACCT100001561,CUST0006219,SAVINGS,ACTIVE,2019-04-30,12831.51,USD,1,10484.56,5,2,1,0
ACCT100001562,CUST0001526,SALARY,ACTIVE,2018-06-30,19062.08,SGD,1,114887.74,1,1,1,1
ACCT100001563,CUST0003727,TRUST,DORMANT,2016-08-25,19184262.73,INR,1,444657.34,9,3,0,0
ACCT100001564,CUST0002564,CURRENT,ACTIVE,2020-04-29,48639.52,AED,2,27069.92,2,1,1,0
ACCT100001565,CUST0004627, SAVINGS ,ACTIVE,2018-08-30,7475.81,INR,1,4536.18,4,1,0,1
ACCT100001566,CUST0006398,NRO,ACTIVE,2013-12-02,45670.67,SGD,1,37292.66,5,1,1,0
ACCT100001567,CUST0002520,SALARY,ACTIVE,2017-10-12,8508.69,INR,1,3840.14,1,5,1,1
ACCT100001568,CUST0007145,CURRENT,ACTIVE,2018-06-08,36200.27,INR,1,23751.66,4,2,1,1
ACCT100001569,CUST0000320,CURRENT,DORMANT,2018-02-04,128325.36,INR,1,29225.34,1,1,1,0
ACCT100001570,CUST0005789,SAVINGS,ACTIVE,2014-03-26,57889.81,INR,1,5519.64,3,2,0,0
ACCT100001571,CUST0002308,SAVINGS,ACTIVE,2016-07-26,97406.93,USD,1,6770.26,5,4,1,1
ACCT100001572,CUST0002949,NRO,ACTIVE,2020-07-06,61687.84,INR,1,65158.01,6,1,1,1
ACCT100001573,CUST0004380,SHELL,DORMANT,2012-01-23,3895346.69,INR,1,3851664.94,7,3,0,1
ACCT100001574,CUST0001797,TRUST,ACTIVE,2015-07-11,2951753.17,INR,1,89408.02,7,2,1,0
ACCT100001575,CUST0006304,SAVINGS,ACTIVE,2012-01-21,7807.07,INR,3,6120.35,3,1,1,1
ACCT100001576,CUST0005158,CURRENT,ACTIVE,2016-02-14,1500348.41,INR,1,112888.03,3,2,1,1
ACCT100001577,CUST0003945,SAVINGS,DORMANT,2013-09-10,16249.54,USD,1,78337.97,5,2,1,1
ACCT100001578,CUST0004952,CURRENT,ACTIVE,2017-09-20,32129.0,INR,1,47798.5,3,3,0,1
ACCT100001579,CUST0007181,CURRENT,ACTIVE,2019-12-16,575456.25,USD,1,7174.16,3,1,0,1
ACCT100001580,CUST0004213,TRUST,ACTIVE,2016-11-26,871799.1,USD,1,2696545.99,8,1,1,1
ACCT100001581,CUST0004123,TRUST,CLOSED,2014-10-18,1884458.73,INR,3,216998.05,9,1,1,1
ACCT100001582,CUST0005482,SAVINGS,ACTIVE,2021-03-03,23442.98,SGD,1,59278.91,1,2,1,1
ACCT100001583,CUST0003511,CURRENT,ACTIVE,2018-01-02,322310.54,INR,2,7532.17,5,1,1,1
ACCT100001584,CUST0001682,SALARY,ACTIVE,2015-11-19,30976.03,INR,1,6037.72,2,3,1,0
ACCT100001585,CUST0007654,SAVINGS,ACTIVE,2014-12-30,2840.46,AED,2,2899.74,4,1,1,1
ACCT100001586,CUST0001886,SAVINGS,ACTIVE,2020-09-14,7182.73,INR,1,1058.39,3,1,1,1
ACCT100001587,CUST0000929,SAVINGS,ACTIVE,2020-07-18,4648.11,INR,1,33243.5,3,4,1,1
ACCT100001588,CUST0007918,SALARY,ACTIVE,2014-04-29,4150.88,INR,3,56699.86,2,1,0,1
ACCT100001589,CUST0006954,CURRENT,ACTIVE,2016-04-19,795839.85,SGD,3,12900.64,1,1,1,1
ACCT100001590,CUST0003297,SALARY,ACTIVE,2019-09-21,51870.29,INR,2,21432.1,4,1,1,0
ACCT100001591,CUST0004657,CURRENT,ACTIVE,2021-09-08,28762.25,USD,1,150368.7,2,1,1,1
ACCT100001592,CUST0007998, NRE ,ACTIVE,2021-10-06,486145.4,USD,1,1042837.5,7,2,1,1
ACCT100001593,CUST0003538,SAVINGS,ACTIVE,2014-10-05,34244.6,INR,1,11102.74,4,3,1,1
ACCT100001594,CUST0003262,SAVINGS,ACTIVE,2018-02-15,10418.75,SGD,1,10140.09,3,1,0,1
ACCT100001595,CUST0003797,CURRENT,ACTIVE,2015-11-09,72628.26,INR,1,21345.27,4,1,0,1
ACCT100001596,CUST0007165,CURRENT,ACTIVE,2016-12-01,66325.33,USD,1,55620.06,2,3,1,0
ACCT100001597,CUST0004205,SAVINGS,ACTIVE,2020-10-21,44893.05,USD,1,4400.42,3,1,1,1
ACCT100001598,CUST0001901,NRE,ACTIVE,2020-11-16,81738.82,INR,1,5111.04,4,3,0,1
ACCT100001599,CUST0000786,CURRENT,ACTIVE,2018-06-17,11061.39,SGD,1,14065.09,2,3,1,1
ACCT100001600,CUST0007328,NRE,ACTIVE,2020-09-22,9237.32,USD,1,82154.05,4,3,1,1
ACCT100001601,CUST0001958,CURRENT,ACTIVE,2013-08-06,86611.85,INR,1,210257.39,5,3,0,1
ACCT100001602,CUST0006625,SALARY,DORMANT,2018-09-13,13666.25,USD,3,10408.55,1,1,0,1
ACCT100001603,CUST0004668,SAVINGS,ACTIVE,2020-11-30,499425.12,INR,1,10884.54,5,1,1,0
ACCT100001604,CUST0001616,NRE,ACTIVE,2018-10-13,579803.0,INR,2,200155.1,6,1,1,1
ACCT100001605,CUST0006857,SAVINGS,ACTIVE,2013-04-28,11944.99,INR,1,29115.65,4,1,1,1
ACCT100001606,CUST0007160, SAVINGS ,BLOCKED,2017-08-01,25628.5,INR,3,21577.57,3,2,1,1
ACCT100001607,CUST0003177,current,ACTIVE,2013-10-31,236369.31,USD,1,6001.33,3,3,1,1
ACCT100001608,CUST0006172,SAVINGS,ACTIVE,2013-08-22,14960.39,USD,2,54072.44,3,1,0,1
ACCT100001609,CUST0006299,SAVINGS,ACTIVE,2020-05-01,4983.68,GBP,1,15151.49,5,3,0,1
