ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE
ALT00001213,TXN000059051,ACCT100000141,R001_HIGH_VALUE_CASH,45,2022-04-26 08:01:39.426168,1,8,0,1
ALT00001214,TXN000098761,ACCT100005650,R001_HIGH_VALUE_CASH,58,2023-04-01 21:06:42.266461,1,21,1,1
ALT00001215,TXN000079898,ACCT100000363,R001_HIGH_VALUE_CASH,49,2022-02-25 15:51:51.498787,3,15,0,1
ALT00001216,TXN000084672,ACCT100010492,R001_HIGH_VALUE_CASH,57,2022-10-28 13:08:36.456326,1,13,0,1
ALT00001217,TXN000103262,ACCT100009921,R001_HIGH_VALUE_CASH,64,2024-03-30 18:34:59.344538,2,18,1,1
ALT00001218,TXN000054861,ACCT100008442,R001_HIGH_VALUE_CASH,45,2022-05-21 01:02:53.234393,3,1,1,1
ALT00001219,TXN000052609,ACCT100009665,R001_HIGH_VALUE_CASH,50,2022-01-07 07:52:45.654173,1,7,0,1
ALT00001220,TXN000062078,ACCT100002971,R001_HIGH_VALUE_CASH,62,2023-02-17 06:50:56.363120,3,6,0,1
ALT00001221,TXN000075398,ACCT100011728,R001_HIGH_VALUE_CASH,48,2024-05-06 06:23:31.169560,2,6,0,1
ALT00001222,TXN000090516,ACCT100007982,R001_HIGH_VALUE_CASH,64,2023-12-01 03:52:31.791526,1,3,0,1
ALT00001223,TXN000007923,ACCT100003208,R001_HIGH_VALUE_CASH,73,2022-04-14 12:48:12.710962,1,12,0,1
ALT00001224,TXN000013624,ACCT100007600,R001_HIGH_VALUE_CASH,58,2022-03-28 17:58:29.242650,2,17,0,1
ALT00001225,TXN000104971,ACCT100009148,R001_HIGH_VALUE_CASH,44,2023-12-09 02:21:18.228387,1,2,1,1
ALT00001226,TXN000012351,ACCT100005915,R001_HIGH_VALUE_CASH,53,2022-12-20 03:53:08.714653,1,3,0,1
ALT00001227,TXN000002394,ACCT100010602,R001_HIGH_VALUE_CASH,44,2022-04-07 00:04:40.939356,1,0,0,1
ALT00001228,TXN000049410,ACCT100010659,R001_HIGH_VALUE_CASH,41,2023-05-20 18:29:55.183214,1,18,1,1
ALT00001229,TXN000093897,ACCT100002268,R001_HIGH_VALUE_CASH,47,2022-07-28 12:57:05.109868,1,12,0,1
ALT00001230,TXN000077072,ACCT100002281,R001_HIGH_VALUE_CASH,65,2023-06-08 19:58:43.892481,2,19,0,1
ALT00001231,TXN000073643,ACCT100003428,R001_HIGH_VALUE_CASH,45,2023-06-04 02:52:28.815365,2,2,1,1
ALT00001232,TXN000064770,ACCT100007484,R001_HIGH_VALUE_CASH,44,2023-10-12 08:59:38.330579,2,8,0,1
ALT00001233,TXN000016761,ACCT100004385,R001_HIGH_VALUE_CASH,69,2024-03-11 08:21:07.605999,1,8,0,1
ALT00001234,TXN000051480,ACCT100005676,R001_HIGH_VALUE_CASH,67,2022-02-01 11:39:24.730271,2,11,0,1
ALT00001235,TXN000110419,ACCT100000064,R001_HIGH_VALUE_CASH,54,2022-10-11 21:23:04.833367,3,21,0,1
ALT00001236,TXN000015182,ACCT100007412,R001_HIGH_VALUE_CASH,50,2022-04-20 22:16:23.970547,2,22,0,1
ALT00001237,TXN000004544,ACCT100004227,R001_HIGH_VALUE_CASH,60,2022-02-15 08:01:41.040499,2,8,0,1
ALT00001238,TXN000096582,ACCT100000451,R001_HIGH_VALUE_CASH,53,2024-04-02 05:08:47.802017,4,5,0,1
ALT00001239,TXN000071959,ACCT100010945,R001_HIGH_VALUE_CASH,43,2023-12-08 01:31:46.843897,1,1,0,1
ALT00001240,TXN000112727,ACCT100001273,R001_HIGH_VALUE_CASH,55,2023-06-26 05:24:27.273856,1,5,0,1
ALT00001241,TXN000038932,ACCT100000995,R001_HIGH_VALUE_CASH,63,2023-09-02 15:37:20.633423,2,15,1,1
ALT00001242,TXN000060058,ACCT100000409,R001_HIGH_VALUE_CASH,48,2022-09-28 15:09:32.742175,2,15,0,1
ALT00001243,TXN000073030,ACCT100009581,R001_HIGH_VALUE_CASH,40,2024-03-22 06:35:48.773258,2,6,0,1
ALT00001244,TXN000025629,ACCT100004513,R001_HIGH_VALUE_CASH,43,2022-08-10 15:09:45.439849,1,15,0,1
ALT00001245,TXN000044007,ACCT100005633,R001_HIGH_VALUE_CASH,59,2023-08-20 19:03:57.179184,2,19,1,1
ALT00001246,TXN000055074,ACCT100005654,R001_HIGH_VALUE_CASH,52,2022-02-25 05:47:19.309657,5,5,0,1
ALT00001247,TXN000032920,ACCT100005503,R001_HIGH_VALUE_CASH,63,2023-12-14 04:34:35.235784,1,4,0,1
ALT00001248,TXN000002092,ACCT100003130,R001_HIGH_VALUE_CASH,54,2023-11-22 21:22:10.285367,2,21,0,1
ALT00001249,TXN000039286,ACCT100009213,R001_HIGH_VALUE_CASH,46,2022-06-05 07:36:59.354577,2,7,1,1
ALT00001250,TXN000074255,ACCT100001996,R001_HIGH_VALUE_CASH,54,2023-04-20 15:53:20.110310,3,15,0,1
ALT00001251,TXN000098779,ACCT100003693,R001_HIGH_VALUE_CASH,63,2023-12-13 03:46:55.472988,2,3,0,1
ALT00001252,TXN000116116,ACCT100010706,R001_HIGH_VALUE_CASH,58,2023-06-09 19:50:10.683489,2,19,0,1
ALT00001253,TXN000108746,ACCT100011413,R001_HIGH_VALUE_CASH,74,2022-04-25 19:21:27.503090,1,19,0,1
ALT00001254,TXN000016826,ACCT100000064,R001_HIGH_VALUE_CASH,73,2022-01-04 23:31:44.523935,3,23,0,1
ALT00001255,TXN000034865,ACCT100004727,R001_HIGH_VALUE_CASH,73,2023-03-12 03:41:03.644809,2,3,1,1
ALT00001256,TXN000104248,ACCT100006735,R001_HIGH_VALUE_CASH,65,2023-02-20 23:25:41.904392,2,23,0,1
ALT00001257,TXN000083511,ACCT100001561,R001_HIGH_VALUE_CASH,40,2023-07-09 05:44:16.548881,3,5,1,1
ALT00001258,TXN000073225,ACCT100010337,R001_HIGH_VALUE_CASH,70,2024-05-03 07:53:04.924786,1,7,0,1
ALT00001259,TXN000093809,ACCT100011166,R001_HIGH_VALUE_CASH,52,2023-05-13 14:59:18.354362,3,14,1,1
ALT00001260,TXN000046210,ACCT100000266,R001_HIGH_VALUE_CASH,67,2023-08-17 17:29:11.559725,1,17,0,1
ALT00001261,TXN000097717,ACCT100011253,R001_HIGH_VALUE_CASH,71,2022-04-27 06:36:40.261786,3,6,0,1
ALT00001262,TXN000042617,ACCT100010862,R001_HIGH_VALUE_CASH,41,2022-04-06 20:45:31.165647,1,20,0,1
ALT00001263,TXN000028792,ACCT100008881,R001_HIGH_VALUE_CASH,66,2022-11-29 11:56:54.813234,1,11,0,1
ALT00001264,TXN000014488,ACCT100006322,R001_HIGH_VALUE_CASH,73,2023-11-13 09:32:35.881333,1,9,0,1
ALT00001265,TXN000017748,ACCT100009090,R001_HIGH_VALUE_CASH,64,2023-10-03 23:30:28.997836,1,23,0,1
ALT00001266,TXN000076113,ACCT100002681,R001_HIGH_VALUE_CASH,56,2023-12-22 21:40:05.295565,2,21,0,1
ALT00001267,TXN000012884,ACCT100003004,R001_HIGH_VALUE_CASH,47,2022-12-30 09:32:03.921116,1,9,0,1
ALT00001268,TXN000002814,ACCT100001045,R001_HIGH_VALUE_CASH,72,2023-05-27 12:59:55.617839,2,12,1,1
ALT00001269,TXN000039038,ACCT100000448,R001_HIGH_VALUE_CASH,57,2023-02-22 21:09:34.998808,4,21,0,1
ALT00001270,TXN000110141,ACCT100000617,R001_HIGH_VALUE_CASH,57,2024-06-02 06:24:44.671584,1,6,1,1
ALT00001271,TXN000017260,ACCT100004950,R001_HIGH_VALUE_CASH,63,2022-02-19 12:02:13.706471,4,12,1,1
ALT00001272,TXN000100992,ACCT100011683,R001_HIGH_VALUE_CASH,49,2023-01-05 21:29:52.361479,2,21,0,1
ALT00001273,TXN000022770,ACCT100006215,R001_HIGH_VALUE_CASH,60,2022-11-13 16:20:47.403269,1,16,1,1
ALT00001274,TXN000077994,ACCT100006344,R001_HIGH_VALUE_CASH,60,2024-02-03 22:05:21.877045,2,22,1,1
ALT00001275,TXN000082869,ACCT100005097,R001_HIGH_VALUE_CASH,44,2024-02-14 12:35:48.324619,2,12,0,1
ALT00001276,TXN000005692,ACCT100008659,R001_HIGH_VALUE_CASH,55,2023-09-20 15:36:11.615788,1,15,0,1
ALT00001277,TXN000000182,ACCT100003559,R001_HIGH_VALUE_CASH,49,2022-04-06 20:03:35.775543,1,20,0,1
ALT00001278,TXN000116550,ACCT100000928,R001_HIGH_VALUE_CASH,70,2023-01-28 04:24:49.212228,3,4,1,1
ALT00001279,TXN000040305,ACCT100002118,R001_HIGH_VALUE_CASH,40,2022-06-10 07:06:45.778642,2,7,0,1
ALT00001280,TXN000071037,ACCT100001093,R001_HIGH_VALUE_CASH,71,2023-06-09 21:19:01.797252,1,21,0,1
ALT00001281,TXN000067155,ACCT100011241,R001_HIGH_VALUE_CASH,63,2022-04-17 10:12:27.943532,3,10,1,1
ALT00001282,TXN000086152,ACCT100003466,R001_HIGH_VALUE_CASH,60,2023-11-19 23:48:06.300707,1,23,1,1
ALT00001283,TXN000049718,ACCT100006382,R001_HIGH_VALUE_CASH,61,2024-06-07 15:43:57.036163,1,15,0,1
ALT00001284,TXN000004445,ACCT100001787,R001_HIGH_VALUE_CASH,66,2023-08-27 16:42:37.216018,2,16,1,1
ALT00001285,TXN000098886,ACCT100004638,R001_HIGH_VALUE_CASH,68,2023-07-24 23:06:09.671779,3,23,0,1
ALT00001286,TXN000022695,ACCT100004140,R001_HIGH_VALUE_CASH,74,2022-08-03 20:53:49.449971,1,20,0,1
ALT00001287,TXN000017473,ACCT100008437,R001_HIGH_VALUE_CASH,72,2023-09-17 09:42:22.685963,2,9,1,1
ALT00001288,TXN000035457,ACCT100004628,R001_HIGH_VALUE_CASH,47,2024-06-21 00:07:58.121063,2,0,0,1
ALT00001289,TXN000046325,ACCT100004821,R001_HIGH_VALUE_CASH,55,2022-12-22 22:07:38.833107,3,22,0,1
ALT00001290,TXN000047273,ACCT100004600,R001_HIGH_VALUE_CASH,55,2023-03-31 13:50:21.123493,1,13,0,1
ALT00001291,TXN000003658,ACCT100007233,R001_HIGH_VALUE_CASH,44,2024-01-31 04:31:32.302287,4,4,0,1
ALT00001292,TXN000094604,ACCT100004421,R001_HIGH_VALUE_CASH,49,2023-05-27 09:22:29.851630,1,9,1,1
ALT00001293,TXN000078087,ACCT100011271,R001_HIGH_VALUE_CASH,55,2022-01-02 13:44:40.913062,2,13,1,1
ALT00001294,TXN000026871,ACCT100008950,R001_HIGH_VALUE_CASH,61,2024-01-16 06:21:37.803446,5,6,0,1
ALT00001295,TXN000115967,ACCT100005059,R001_HIGH_VALUE_CASH,68,2024-05-05 05:57:27.786422,1,5,1,1
ALT00001296,TXN000054954,ACCT100011759,R001_HIGH_VALUE_CASH,58,2023-07-02 04:32:11.471447,1,4,1,1
ALT00001297,TXN000111106,ACCT100004433,R001_HIGH_VALUE_CASH,58,2022-02-01 20:11:05.835794,1,20,0,1
ALT00001298,TXN000074260,ACCT100001383,R001_HIGH_VALUE_CASH,53,2024-04-27 14:58:58.274221,2,14,1,1
ALT00001299,TXN000050482,ACCT100010779,R001_HIGH_VALUE_CASH,40,2022-03-24 17:40:34.509176,2,17,0,1
ALT00001300,TXN000048369,ACCT100000280,R001_HIGH_VALUE_CASH,45,2024-01-02 14:34:05.610153,1,14,0,1
ALT00001301,TXN000068720,ACCT100007197,R001_HIGH_VALUE_CASH,41,2023-10-07 12:57:59.011816,2,12,1,1
ALT00001302,TXN000080797,ACCT100004330,R001_HIGH_VALUE_CASH,60,2022-11-25 22:15:13.080979,3,22,0,1
ALT00001303,TXN000031006,ACCT100008841,R001_HIGH_VALUE_CASH,40,2022-04-25 00:28:34.318167,2,0,0,1
ALT00001304,TXN000010412,ACCT100001983,R001_HIGH_VALUE_CASH,49,2022-11-16 11:35:07.063354,2,11,0,1
ALT00001305,TXN000052537,ACCT100008226,R001_HIGH_VALUE_CASH,55,2024-03-29 08:32:44.477179,1,8,0,1
ALT00001306,TXN000009541,ACCT100010801,R001_HIGH_VALUE_CASH,42,2023-06-09 09:08:13.729276,3,9,0,1
ALT00001307,TXN000017827,ACCT100010529,R001_HIGH_VALUE_CASH,53,2023-08-24 10:29:27.957693,3,10,0,1
ALT00001308,TXN000052216,ACCT100008037,R001_HIGH_VALUE_CASH,42,2024-05-13 09:32:55.268817,2,9,0,1
ALT00001309,TXN000078358,ACCT100006054,R001_HIGH_VALUE_CASH,55,2023-06-02 01:18:12.111322,2,1,0,1
ALT00001310,TXN000021316,ACCT100005548,R001_HIGH_VALUE_CASH,72,2023-04-29 20:56:53.151294,3,20,1,1
ALT00001311,TXN000054589,ACCT100006675,R001_HIGH_VALUE_CASH,47,2022-02-07 19:31:31.033103,3,19,0,1
ALT00001312,TXN000038739,ACCT100008360,R001_HIGH_VALUE_CASH,66,2023-01-13 23:18:07.416399,1,23,0,1
ALT00001313,TXN000118062,ACCT100002738,R001_HIGH_VALUE_CASH,69,2023-11-23 22:15:59.817242,1,22,0,1
ALT00001314,TXN000099659,ACCT100010775,R001_HIGH_VALUE_CASH,60,2024-03-22 11:28:20.995885,1,11,0,1
ALT00001315,TXN000090645,ACCT100007034,R001_HIGH_VALUE_CASH,69,2023-10-26 02:17:57.145942,2,2,0,1
ALT00001316,TXN000068499,ACCT100005507,R001_HIGH_VALUE_CASH,52,2023-02-07 12:22:18.498784,1,12,0,1
ALT00001317,TXN000077234,ACCT100004198,R001_HIGH_VALUE_CASH,50,2023-01-30 07:23:12.316649,3,7,0,1
ALT00001318,TXN000001969,ACCT100011787,R001_HIGH_VALUE_CASH,73,2022-11-12 00:51:55.348097,1,0,1,1
ALT00001319,TXN000078090,ACCT100008555,R001_HIGH_VALUE_CASH,74,2024-03-03 23:44:24.233075,1,23,1,1
ALT00001320,TXN000079950,ACCT100001738,R001_HIGH_VALUE_CASH,74,2024-05-06 04:39:48.755348,2,4,0,1
ALT00001321,TXN000052289,ACCT100006128,R001_HIGH_VALUE_CASH,41,2024-05-20 13:09:30.451605,1,13,0,1
ALT00001322,TXN000044501,ACCT100007404,R001_HIGH_VALUE_CASH,46,2023-08-17 12:44:46.576011,1,12,0,1
ALT00001323,TXN000057483,ACCT100005106,R001_HIGH_VALUE_CASH,70,2022-08-12 14:32:29.397453,3,14,0,1
ALT00001324,TXN000098173,ACCT100011074,R001_HIGH_VALUE_CASH,73,2023-10-11 13:06:02.912575,1,13,0,1
ALT00001325,TXN000012914,ACCT100009691,R001_HIGH_VALUE_CASH,49,2022-08-23 10:39:35.644445,1,10,0,1
ALT00001326,TXN000048601,ACCT100000430,R001_HIGH_VALUE_CASH,48,2023-06-01 03:29:36.055684,1,3,0,1
ALT00001327,TXN000081963,ACCT100004745,R001_HIGH_VALUE_CASH,54,2022-06-01 08:42:57.821525,2,8,0,1
ALT00001328,TXN000056351,ACCT100008537,R001_HIGH_VALUE_CASH,43,2022-06-02 19:46:26.824667,2,19,0,1
ALT00001329,TXN000102011,ACCT100010278,R001_HIGH_VALUE_CASH,67,2023-09-18 11:25:40.788344,3,11,0,1
ALT00001330,TXN000046326,ACCT100000740,R001_HIGH_VALUE_CASH,43,2023-06-04 06:38:34.608187,2,6,1,1
ALT00001331,TXN000080398,ACCT100008152,R001_HIGH_VALUE_CASH,74,2024-06-24 11:17:46.441194,1,11,0,1
ALT00001332,TXN000028229,ACCT100005416,R001_HIGH_VALUE_CASH,59,2023-07-09 23:02:44.295452,2,23,1,1
ALT00001333,TXN000023538,ACCT100010695,R001_HIGH_VALUE_CASH,74,2022-03-23 16:40:39.605046,1,16,0,1
ALT00001334,TXN000089261,ACCT100007069,R001_HIGH_VALUE_CASH,69,2022-10-12 17:38:33.557121,5,17,0,1
ALT00001335,TXN000113898,ACCT100003900,R001_HIGH_VALUE_CASH,42,2023-07-20 07:15:06.913912,1,7,0,1
ALT00001336,TXN000036123,ACCT100007019,R001_HIGH_VALUE_CASH,41,2022-07-28 00:51:23.794733,2,0,0,1
ALT00001337,TXN000062551,ACCT100009145,R001_HIGH_VALUE_CASH,64,2022-06-11 13:37:10.994654,1,13,1,1
ALT00001338,TXN000058043,ACCT100006705,R001_HIGH_VALUE_CASH,70,2022-10-09 20:04:00.953754,1,20,1,1
ALT00001339,TXN000116465,ACCT100009273,R001_HIGH_VALUE_CASH,44,2023-05-06 22:36:48.951347,1,22,1,1
ALT00001340,TXN000110684,ACCT100001823,R001_HIGH_VALUE_CASH,53,2023-06-03 16:32:16.461215,1,16,1,1
ALT00001341,TXN000103621,ACCT100000253,R001_HIGH_VALUE_CASH,60,2023-12-07 02:17:43.471604,1,2,0,1
ALT00001342,TXN000026720,ACCT100005200,R001_HIGH_VALUE_CASH,42,2023-11-10 18:38:57.974405,1,18,0,1
ALT00001343,TXN000003740,ACCT100001797,R001_HIGH_VALUE_CASH,40,2024-04-29 04:02:27.718742,2,4,0,1
ALT00001344,TXN000031930,ACCT100006878,R001_HIGH_VALUE_CASH,72,2023-05-03 04:57:25.865014,2,4,0,1
ALT00001345,TXN000093448,ACCT100010288,R001_HIGH_VALUE_CASH,65,2022-09-10 12:07:41.490145,2,12,1,1
ALT00001346,TXN000093172,ACCT100010152,R001_HIGH_VALUE_CASH,69,2024-06-13 19:04:50.118326,3,19,0,1
ALT00001347,TXN000004781,ACCT100010607,R001_HIGH_VALUE_CASH,65,2022-02-12 17:26:17.471964,3,17,1,1
ALT00001348,TXN000076278,ACCT100009551,R001_HIGH_VALUE_CASH,55,2022-10-26 18:01:56.084213,2,18,0,1
ALT00001349,TXN000092044,ACCT100005360,R001_HIGH_VALUE_CASH,45,2024-01-16 09:37:45.571456,1,9,0,1
ALT00001350,TXN000071793,ACCT100003188,R001_HIGH_VALUE_CASH,58,2023-07-02 05:17:21.366986,1,5,1,1
ALT00001351,TXN000074826,ACCT100001211,R001_HIGH_VALUE_CASH,51,2023-01-26 07:31:17.303046,1,7,0,1
ALT00001352,TXN000045857,ACCT100004494,R001_HIGH_VALUE_CASH,58,2023-10-19 22:43:13.607814,1,22,0,1
ALT00001353,TXN000063741,ACCT100003968,R001_HIGH_VALUE_CASH,48,2022-11-16 05:28:10.366178,2,5,0,1
ALT00001354,TXN000049423,ACCT100000365,R001_HIGH_VALUE_CASH,52,2023-08-17 03:00:21.720502,3,3,0,1
ALT00001355,TXN000028808,ACCT100006305,R001_HIGH_VALUE_CASH,50,2023-01-31 08:32:55.959176,2,8,0,1
ALT00001356,TXN000024010,ACCT100009417,R001_HIGH_VALUE_CASH,68,2023-12-04 18:23:19.534727,2,18,0,1
ALT00001357,TXN000069672,ACCT100011313,R001_HIGH_VALUE_CASH,72,2022-12-05 22:16:18.703412,3,22,0,1
ALT00001358,TXN000022020,ACCT100009438,R001_HIGH_VALUE_CASH,72,2023-06-21 09:49:57.108922,1,9,0,1
ALT00001359,TXN000031933,ACCT100002926,R001_HIGH_VALUE_CASH,62,2023-04-03 20:10:04.518710,1,20,0,1
ALT00001360,TXN000010727,ACCT100000697,R001_HIGH_VALUE_CASH,60,2022-04-19 21:44:12.397397,2,21,0,1
ALT00001361,TXN000064432,ACCT100004638,R001_HIGH_VALUE_CASH,46,2023-07-27 15:20:07.373601,3,15,0,1
ALT00001362,TXN000042735,ACCT100004381,R001_HIGH_VALUE_CASH,53,2022-06-13 00:30:03.112806,3,0,0,1
ALT00001363,TXN000050909,ACCT100000167,R001_HIGH_VALUE_CASH,63,2022-11-30 02:55:26.494761,1,2,0,1
ALT00001364,TXN000003441,ACCT100002527,R001_HIGH_VALUE_CASH,58,2024-03-21 17:38:48.352779,1,17,0,1
ALT00001365,TXN000106275,ACCT100002937,R001_HIGH_VALUE_CASH,63,2023-07-08 03:51:07.036649,2,3,1,1
ALT00001366,TXN000046956,ACCT100007180,R001_HIGH_VALUE_CASH,68,2022-05-02 00:54:11.723811,3,0,0,1
ALT00001367,TXN000061639,ACCT100010348,R001_HIGH_VALUE_CASH,60,2022-02-15 04:02:59.050770,2,4,0,1
ALT00001368,TXN000114349,ACCT100006236,R001_HIGH_VALUE_CASH,62,2022-10-22 17:47:01.108968,2,17,1,1
ALT00001369,TXN000037584,ACCT100001083,R001_HIGH_VALUE_CASH,66,2023-01-18 05:38:40.125500,3,5,0,1
ALT00001370,TXN000064200,ACCT100001102,R001_HIGH_VALUE_CASH,45,2023-03-06 04:44:25.985915,1,4,0,1
ALT00001371,TXN000107217,ACCT100002657,R001_HIGH_VALUE_CASH,72,2022-04-26 02:11:53.535408,3,2,0,1
ALT00001372,TXN000069394,ACCT100000969,R001_HIGH_VALUE_CASH,57,2024-06-27 21:47:46.319582,2,21,0,1
ALT00001373,TXN000018404,ACCT100003632,R001_HIGH_VALUE_CASH,59,2023-02-14 09:34:59.747250,1,9,0,1
ALT00001374,TXN000034563,ACCT100008163,R001_HIGH_VALUE_CASH,59,2023-04-24 23:34:54.985578,1,23,0,1
ALT00001375,TXN000075253,ACCT100011060,R001_HIGH_VALUE_CASH,54,2022-05-02 08:36:46.991917,3,8,0,1
ALT00001376,TXN000067057,ACCT100002552,R001_HIGH_VALUE_CASH,61,2023-12-16 16:07:14.944372,3,16,1,1
ALT00001377,TXN000102118,ACCT100000744,R001_HIGH_VALUE_CASH,52,2023-03-06 18:22:46.010659,1,18,0,1
ALT00001378,TXN000062759,ACCT100006179,R001_HIGH_VALUE_CASH,49,2024-01-30 23:01:26.744734,3,23,0,1
ALT00001379,TXN000001416,ACCT100001926,R001_HIGH_VALUE_CASH,66,2024-05-28 22:05:34.417041,1,22,0,1
ALT00001380,TXN000009446,ACCT100008041,R001_HIGH_VALUE_CASH,43,2022-12-28 22:28:04.369981,1,22,0,1
ALT00001381,TXN000058986,ACCT100010095,R001_HIGH_VALUE_CASH,57,2024-04-30 03:53:40.606829,2,3,0,1
ALT00001382,TXN000079141,ACCT100006729,R001_HIGH_VALUE_CASH,46,2022-01-09 03:24:02.525751,1,3,1,1
ALT00001383,TXN000077224,ACCT100007991,R001_HIGH_VALUE_CASH,62,2022-08-19 21:25:26.014355,1,21,0,1
ALT00001384,TXN000002928,ACCT100009727,R001_HIGH_VALUE_CASH,43,2023-09-18 03:10:33.580218,2,3,0,1
ALT00001385,TXN000009676,ACCT100010469,R001_HIGH_VALUE_CASH,60,2023-02-21 18:20:30.453377,2,18,0,1
ALT00001386,TXN000115282,ACCT100009384,R001_HIGH_VALUE_CASH,56,2023-08-16 00:29:53.209981,1,0,0,1
ALT00001387,TXN000110179,ACCT100003394,R001_HIGH_VALUE_CASH,46,2024-01-20 10:49:51.366573,1,10,1,1
ALT00001388,TXN000001094,ACCT100001778,R001_HIGH_VALUE_CASH,42,2022-10-24 16:59:54.121751,4,16,0,1
ALT00001389,TXN000065166,ACCT100000808,R001_HIGH_VALUE_CASH,69,2024-02-21 19:44:00.105793,1,19,0,1
ALT00001390,TXN000060560,ACCT100009005,R001_HIGH_VALUE_CASH,60,2023-12-29 05:48:44.116286,1,5,0,1
ALT00001391,TXN000091022,ACCT100009561,R001_HIGH_VALUE_CASH,43,2023-09-26 03:44:59.166740,1,3,0,1
ALT00001392,TXN000073935,ACCT100000222,R001_HIGH_VALUE_CASH,66,2022-03-22 00:49:05.760462,1,0,0,1
ALT00001393,TXN000109451,ACCT100008927,R001_HIGH_VALUE_CASH,62,2023-11-07 08:34:56.597123,1,8,0,1
ALT00001394,TXN000113970,ACCT100008092,R001_HIGH_VALUE_CASH,56,2023-06-13 13:43:04.086572,2,13,0,1
ALT00001395,TXN000042935,ACCT100007260,R001_HIGH_VALUE_CASH,56,2023-05-19 11:43:55.948179,1,11,0,1
ALT00001396,TXN000004818,ACCT100011340,R001_HIGH_VALUE_CASH,45,2023-10-02 03:37:40.768411,4,3,0,1
ALT00001397,TXN000116489,ACCT100000700,R001_HIGH_VALUE_CASH,61,2024-04-27 17:46:59.517959,2,17,1,1
ALT00001398,TXN000048210,ACCT100011386,R001_HIGH_VALUE_CASH,45,2024-05-10 15:05:24.073778,1,15,0,1
ALT00001399,TXN000009772,ACCT100010901,R001_HIGH_VALUE_CASH,54,2023-04-10 02:20:43.431665,2,2,0,1
ALT00001400,TXN000043656,ACCT100011520,R001_HIGH_VALUE_CASH,64,2023-09-13 20:14:05.292416,2,20,0,1
ALT00001401,TXN000006183,ACCT100007805,R001_HIGH_VALUE_CASH,47,2023-04-10 15:32:20.004130,2,15,0,1
ALT00001402,TXN000029117,ACCT100011771,R001_HIGH_VALUE_CASH,54,2023-10-07 06:01:54.825011,1,6,1,1
ALT00001403,TXN000044734,ACCT100010512,R001_HIGH_VALUE_CASH,66,2022-11-28 09:08:40.078482,2,9,0,1
ALT00001404,TXN000114365,ACCT100010799,R001_HIGH_VALUE_CASH,50,2023-08-05 06:07:16.768440,2,6,1,1
ALT00001405,TXN000032477,ACCT100003843,R001_HIGH_VALUE_CASH,69,2022-12-03 02:10:38.366819,1,2,1,1
ALT00001406,TXN000101110,ACCT100010758,R001_HIGH_VALUE_CASH,74,2023-07-18 21:17:31.991420,1,21,0,1
ALT00001407,TXN000071917,ACCT100007089,R001_HIGH_VALUE_CASH,42,2022-08-03 01:38:57.668187,4,1,0,1
ALT00001408,TXN000038646,ACCT100006652,R001_HIGH_VALUE_CASH,61,2022-05-11 00:31:24.679544,4,0,0,1
ALT00001409,TXN000101391,ACCT100001881,R001_HIGH_VALUE_CASH,58,2024-06-04 13:27:37.758272,2,13,0,1
ALT00001410,TXN000065076,ACCT100001763,R001_HIGH_VALUE_CASH,71,2022-06-18 11:13:21.745549,1,11,1,1
ALT00001411,TXN000115171,ACCT100004368,R001_HIGH_VALUE_CASH,74,2023-04-04 07:26:07.719349,1,7,0,1
ALT00001412,TXN000102543,ACCT100011171,R001_HIGH_VALUE_CASH,69,2022-09-14 13:12:17.237035,1,13,0,1
ALT00001413,TXN000012565,ACCT100007291,R001_HIGH_VALUE_CASH,47,2023-09-06 15:22:07.844517,2,15,0,1
ALT00001414,TXN000064375,ACCT100000258,R001_HIGH_VALUE_CASH,43,2022-09-29 10:30:29.490438,3,10,0,1
ALT00001415,TXN000031468,ACCT100009020,R001_HIGH_VALUE_CASH,43,2022-02-21 06:51:15.805116,1,6,0,1
ALT00001416,TXN000064936,ACCT100010946,R001_HIGH_VALUE_CASH,74,2023-03-01 13:36:40.855887,3,13,0,1
ALT00001417,TXN000030293,ACCT100000992,R001_HIGH_VALUE_CASH,56,2023-03-03 07:26:36.375456,3,7,0,1
ALT00001418,TXN000056898,ACCT100007930,R001_HIGH_VALUE_CASH,45,2023-12-17 04:46:36.725480,2,4,1,1
ALT00001419,TXN000038173,ACCT100006509,R001_HIGH_VALUE_CASH,45,2023-05-01 20:12:27.803679,1,20,0,1
ALT00001420,TXN000106318,ACCT100005844,R001_HIGH_VALUE_CASH,44,2024-01-25 05:28:56.467043,2,5,0,1
ALT00001421,TXN000028762,ACCT100006186,R001_HIGH_VALUE_CASH,42,2022-09-15 11:16:07.547224,5,11,0,1
ALT00001422,TXN000114757,ACCT100011178,R001_HIGH_VALUE_CASH,57,2022-02-23 11:19:00.431290,1,11,0,1
ALT00001423,TXN000068517,ACCT100000968,R001_HIGH_VALUE_CASH,73,2023-10-10 19:57:18.649592,3,19,0,1
ALT00001424,TXN000043333,ACCT100004967,R001_HIGH_VALUE_CASH,57,2023-05-24 06:14:42.749646,2,6,0,1
ALT00001425,TXN000067253,ACCT100001696,R001_HIGH_VALUE_CASH,65,2022-12-04 09:57:41.468396,1,9,1,1
