CASE_ID,ALERT_ID,INVESTIGATOR_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS,CASE_OPEN_DATE,ANALYST_RISK_SCORE,DOCS_REQUESTED,CUSTOMER_CONTACTED,EDD_TRIGGERED,LINKED_CASES_COUNT
CASE0000998,ALT00004826,AUTO_SYS,MEDIUM,CLOSED_MONITORING,7,2022-05-24 19:31:05.547715,32,1,0,0,1
CASE0000999,ALT00007648,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,18,2022-10-21 22:51:17.716755,42,0,1,0,1
CASE0001000,ALT00000246,INV_01,LOW,OPEN,5,2023-05-13 17:31:56.710099,94,1,1,0,4
CASE0001001,ALT00008122,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,28,2023-12-19 09:08:36.319039,35,1,0,0,0
CASE0001002,ALT00005602,INV_03,HIGH,OPEN,38,2024-01-25 10:18:23.293371,31,0,0,0,1
CASE0001003,ALT00001003,INV_03,MEDIUM,CLOSED_SAR_FILED,20,2022-08-22 06:45:35.268246,70,0,0,0,1
CASE0001004,ALT00004253,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,22,2022-01-30 15:05:58.066485,17,0,1,0,0
CASE0001005,ALT00010216,INV_02,HIGH,CLOSED_FALSE_POSITIVE,6,2023-03-12 22:19:23.334250,21,0,0,0,1
CASE0001006,ALT00007206,INV_01,MEDIUM,OPEN,6,2023-05-19 11:08:00.495868,27,1,0,0,1
CASE0001007,ALT00005093,INV_01,LOW,CLOSED_SAR_FILED,2,2022-12-13 00:40:34.908733,49,1,0,0,3
CASE0001008,ALT00001083,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,16,2022-05-11 07:48:53.342802,35,1,0,0,1
CASE0001009,ALT00000334,INV_04,LOW,CLOSED_FALSE_POSITIVE,30,2023-04-21 08:48:14.108976,69,1,1,0,4
CASE0001010,ALT00002499,INV_02,LOW,CLOSED_FALSE_POSITIVE,21,2023-03-27 01:43:34.122161,25,0,0,0,0
CASE0001011,ALT00007540,INV_04,LOW,CLOSED_FALSE_POSITIVE,44,2023-06-23 02:55:34.926271,43,0,1,0,1
CASE0001012,ALT00003913,INV_04,HIGH,CLOSED_FALSE_POSITIVE,2,2023-07-28 16:26:56.280297,38,1,0,0,0
CASE0001013,ALT00003211,INV_03,MEDIUM,OPEN,5,2022-12-31 15:03:13.747392,86,0,0,0,3
CASE0001014,ALT00008672,INV_02,LOW,CLOSED_FALSE_POSITIVE,14,2023-12-18 01:23:19.163066,33,1,1,0,0
CASE0001015,ALT00008987,INV_03,LOW,CLOSED_FALSE_POSITIVE,17,2023-08-26 05:31:13.867213,49,1,1,0,1
CASE0001016,ALT00000264,INV_04,HIGH,CLOSED_SAR_FILED,36,2023-04-17 05:44:45.721856,70,1,1,0,4
CASE0001017,ALT00001148,INV_03,HIGH,OPEN,34,2023-09-27 02:36:42.205582,14,1,0,0,1
CASE0001018,ALT00002639,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,10,2023-03-08 09:17:07.429989,18,1,1,0,1
CASE0001019,ALT00010077,INV_04,LOW,CLOSED_SAR_FILED,36,2022-09-15 01:30:02.512793,28,1,1,0,1
CASE0001020,ALT00004193,INV_01,HIGH,CLOSED_SAR_FILED,23,2024-06-03 03:42:36.094866,63,1,1,0,1
CASE0001021,ALT00000656,INV_02,LOW,CLOSED_SAR_FILED,21,2022-08-05 23:21:12.361453,53,1,0,0,1
CASE0001022,ALT00000624,INV_01,LOW,CLOSED_MONITORING,29,2022-05-18 12:25:00.174000,38,1,0,1,1
CASE0001023,ALT00001731,INV_04,MEDIUM,CLOSED_SAR_FILED,33,2022-07-07 12:39:14.209762,19,0,0,0,0
CASE0001024,ALT00005604,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,11,2024-06-01 02:51:47.113096,13,1,1,0,0
CASE0001025,ALT00003126,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,19,2023-07-10 01:15:45.878668,33,0,0,0,1
CASE0001026,ALT00001559,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,11,2022-12-22 18:29:47.338905,5,1,1,0,1
CASE0001027,ALT00002459,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,5,2022-03-30 14:51:42.192768,48,0,0,0,0
CASE0001028,ALT00001069,INV_02,LOW,CLOSED_SAR_FILED,8,2024-06-01 23:57:10.324742,41,1,0,0,4
CASE0001029,ALT00004953,INV_03,HIGH,CLOSED_MONITORING,29,2023-05-24 10:33:34.473745,43,0,1,0,0
CASE0001030,ALT00007198,INV_02,HIGH,CLOSED_FALSE_POSITIVE,36,2023-08-26 11:12:12.243676,40,1,1,0,1
CASE0001031,ALT00007189,AUTO_SYS,MEDIUM,CLOSED_MONITORING,16,2022-05-28 12:14:04.746772,17,0,0,0,1
CASE0001032,ALT00008026,INV_02,LOW,CLOSED_FALSE_POSITIVE,32,2024-06-04 19:14:34.562242,52,1,1,0,0
CASE0001033,ALT00004685,AUTO_SYS,LOW,CLOSED_SAR_FILED,28,2022-02-15 03:32:48.705614,48,1,0,0,0
CASE0001034,ALT00001150,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,17,2022-05-28 15:26:15.655717,40,1,1,0,0
CASE0001035,ALT00000578,INV_03,LOW,CLOSED_SAR_FILED,27,2022-03-01 04:10:26.215189,61,1,0,0,1
CASE0001036,ALT00004970,INV_01,LOW,CLOSED_FALSE_POSITIVE,26,2023-05-05 13:58:49.470457,26,0,1,0,1
CASE0001037,ALT00003746,INV_01,LOW,CLOSED_FALSE_POSITIVE,12,2022-05-27 05:48:13.782005,5,1,0,0,0
CASE0001038,ALT00001732,INV_01,LOW,CLOSED_FALSE_POSITIVE,2,2022-12-12 09:04:56.280766,37,0,1,0,1
CASE0001039,ALT00008384,INV_03,HIGH,CLOSED_FALSE_POSITIVE,34,2023-09-07 08:38:01.885688,17,1,0,0,0
CASE0001040,ALT00006609,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,34,2023-06-11 08:59:06.890518,29,1,0,0,0
CASE0001041,ALT00002733,INV_04,MEDIUM,OPEN,16,2022-05-23 12:11:23.847283,15,1,1,0,1
CASE0001042,ALT00008655,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,33,2023-09-03 11:56:06.249347,26,1,1,0,0
CASE0001043,ALT00006373,INV_02,HIGH,CLOSED_FALSE_POSITIVE,14,2023-11-01 06:00:00.969084,12,0,0,0,1
CASE0001044,ALT00003838,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,15,2023-12-05 23:07:45.483514,8,1,0,0,1
CASE0001045,ALT00002021,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,2,2022-11-07 20:07:50.106797,45,1,0,0,0
CASE0001046,ALT00000077,INV_01,HIGH,OPEN,40,2024-05-21 08:10:59.873701,71,0,0,0,2
CASE0001047,ALT00006995,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,43,2023-05-16 14:51:19.390465,19,0,0,0,1
CASE0001048,ALT00006062,INV_03,HIGH,CLOSED_FALSE_POSITIVE,9,2023-09-20 05:15:41.263380,54,1,1,0,0
CASE0001049,ALT00006390,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,25,2023-04-09 22:18:03.922954,17,1,1,0,1
CASE0001050,ALT00003834,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,37,2023-10-09 17:12:39.322754,26,0,1,0,0
CASE0001051,ALT00007798,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,18,2023-08-02 08:57:16.697723,17,1,1,0,0
CASE0001052,ALT00009858,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,20,2024-01-18 19:56:03.873973,8,0,0,0,1
CASE0001053,ALT00007343,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,30,2022-02-02 08:32:56.785957,9,0,0,0,1
CASE0001054,ALT00008559,INV_01,LOW,CLOSED_FALSE_POSITIVE,12,2022-12-10 21:21:40.371871,44,1,0,0,0
CASE0001055,ALT00007587,INV_01,HIGH,CLOSED_FALSE_POSITIVE,43,2022-10-07 01:47:01.943375,19,1,0,0,0
CASE0001056,ALT00008290,INV_04,HIGH,CLOSED_FALSE_POSITIVE,29,2022-11-26 15:42:17.569544,39,1,1,0,0
CASE0001057,ALT00006146,AUTO_SYS,LOW,CLOSED_SAR_FILED,41,2022-05-30 09:22:21.594843,70,1,1,1,3
CASE0001058,ALT00001617,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,25,2022-10-23 16:59:43.103181,43,0,1,0,0
CASE0001059,ALT00000684,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,44,2024-05-03 00:03:10.074358,81,1,0,0,2
CASE0001060,ALT00003772,INV_01,HIGH,CLOSED_FALSE_POSITIVE,23,2023-08-16 02:37:35.698954,26,0,1,0,1
CASE0001061,ALT00000648,INV_01,MEDIUM,CLOSED_MONITORING,10,2022-08-26 06:19:43.455388,78,0,1,0,3
CASE0001062,ALT00009891,INV_01,HIGH,OPEN,6,2024-05-18 11:17:16.739125,44,0,1,0,1
CASE0001063,ALT00010436,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,40,2022-08-31 14:44:36.381694,34,1,0,0,1
CASE0001064,ALT00000291,INV_03,MEDIUM,CLOSED_SAR_FILED,24,2022-01-07 12:00:30.199722,37,0,0,0,1
CASE0001065,ALT00005407,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,41,2023-09-24 14:51:24.718071,46,1,1,0,0
CASE0001066,ALT00003371,INV_02,HIGH,CLOSED_SAR_FILED,3,2023-12-13 11:24:03.008508,23,1,0,0,0
CASE0001067,ALT00002026,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,4,2023-10-29 16:27:53.939025,16,0,1,0,0
CASE0001068,ALT00003778,INV_04,HIGH,CLOSED_FALSE_POSITIVE,2,2022-08-09 07:52:23.253052,34,0,0,0,0
CASE0001069,ALT00009685,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,7,2023-09-29 15:24:51.957210,16,1,1,0,0
CASE0001070,ALT00007743,INV_03,LOW,CLOSED_FALSE_POSITIVE,18,2022-12-09 14:12:53.070892,5,0,0,0,0
CASE0001071,ALT00008870,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,36,2023-07-17 05:29:57.405566,49,1,0,0,0
CASE0001072,ALT00008380,INV_02,HIGH,CLOSED_FALSE_POSITIVE,18,2022-08-05 00:10:06.706308,44,0,0,0,0
CASE0001073,ALT00010297,INV_01,LOW,CLOSED_FALSE_POSITIVE,4,2023-04-21 16:32:43.945561,29,1,1,0,1
CASE0001074,ALT00001964,INV_02,LOW,CLOSED_FALSE_POSITIVE,26,2024-05-02 10:07:03.160472,17,1,0,0,0
CASE0001075,ALT00004061,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,4,2024-04-05 00:18:11.498377,15,1,0,0,0
CASE0001076,ALT00006438,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,4,2024-05-30 21:57:07.598272,31,1,0,0,0
CASE0001077,ALT00000186,INV_04,LOW,CLOSED_SAR_FILED,18,2023-04-06 20:39:46.622456,61,1,0,0,0
CASE0001078,ALT00006685,INV_01,LOW,CLOSED_FALSE_POSITIVE,11,2023-08-25 09:30:08.398159,34,1,0,0,0
CASE0001079,ALT00008910,INV_01,MEDIUM,CLOSED_MONITORING,15,2024-05-28 22:49:01.443504,10,0,0,0,0
CASE0001080,ALT00005580,INV_04,MEDIUM,CLOSED_SAR_FILED,40,2023-08-23 20:41:34.767703,24,0,0,0,1
CASE0001081,ALT00007654,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,2,2023-06-14 22:22:49.314040,27,0,1,0,1
CASE0001082,ALT00003124,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,18,2024-03-22 13:14:19.941739,29,0,1,0,1
CASE0001083,ALT00003026,INV_02,MEDIUM,CLOSED_MONITORING,3,2022-06-22 05:34:50.613489,50,0,1,0,0
CASE0001084,ALT00004890,INV_02,HIGH,CLOSED_FALSE_POSITIVE,30,2022-03-05 05:30:38.735902,36,1,1,0,0
CASE0001085,ALT00009977,INV_02,HIGH,CLOSED_FALSE_POSITIVE,31,2023-04-13 01:25:51.709491,21,1,0,0,1
CASE0001086,ALT00008977,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,15,2022-01-15 20:04:28.594537,39,1,0,0,0
CASE0001087,ALT00003405,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,33,2024-03-18 20:48:14.065397,22,0,1,0,1
CASE0001088,ALT00003567,INV_01,MEDIUM,CLOSED_MONITORING,3,2024-01-01 13:36:04.616263,52,0,0,0,0
CASE0001089,ALT00009730,INV_03,LOW,CLOSED_FALSE_POSITIVE,28,2022-06-22 22:14:40.664432,31,1,0,0,1
CASE0001090,ALT00000382,AUTO_SYS,LOW,CLOSED_MONITORING,4,2022-08-24 09:35:19.223035,59,1,1,0,2
CASE0001091,ALT00008605,AUTO_SYS,HIGH,OPEN,1,2022-06-14 11:11:35.749917,37,0,1,0,0
CASE0001092,ALT00009449,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,1,2023-10-10 18:38:46.332920,47,1,0,0,0
CASE0001093,ALT00004166,INV_04,LOW,CLOSED_MONITORING,27,2024-05-13 18:49:28.989779,19,1,1,0,0
CASE0001094,ALT00001906,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,44,2022-05-20 04:37:24.522540,38,0,0,0,1
CASE0001095,ALT00004801,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,33,2022-02-16 14:57:37.699919,25,0,0,0,0
CASE0001096,ALT00002329,INV_01,MEDIUM,OPEN,20,2022-08-22 00:50:37.092660,54,0,0,0,0
CASE0001097,ALT00006974,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,9,2024-05-04 01:38:42.545703,46,1,1,0,0
CASE0001098,ALT00006132,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,26,2023-11-21 02:54:19.302963,44,0,1,0,0
CASE0001099,ALT00004979,INV_02,HIGH,CLOSED_FALSE_POSITIVE,18,2022-07-24 19:48:44.769459,50,1,1,0,1
CASE0001100,ALT00006113,INV_04,LOW,CLOSED_SAR_FILED,23,2024-04-27 10:45:29.345286,66,0,1,0,1
CASE0001101,ALT00009257,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,43,2022-03-13 03:41:56.558337,32,1,1,0,0
CASE0001102,ALT00008798,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,18,2022-02-23 15:44:28.509023,24,1,0,0,1
CASE0001103,ALT00003488,INV_02,HIGH,CLOSED_FALSE_POSITIVE,27,2022-03-14 19:15:41.867305,12,1,1,0,0
CASE0001104,ALT00009438,INV_01,LOW,CLOSED_FALSE_POSITIVE,29,2023-09-29 13:45:37.589979,30,1,0,0,1
CASE0001105,ALT00009892,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,8,2024-04-04 14:48:13.717967,20,1,0,0,1
CASE0001106,ALT00004318,INV_03,HIGH,CLOSED_FALSE_POSITIVE,13,2023-03-12 06:48:22.646696,32,0,0,0,0
CASE0001107,ALT00001114,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,4,2022-01-05 22:42:19.194116,47,1,0,0,1
CASE0001108,ALT00003406,INV_04,LOW,CLOSED_FALSE_POSITIVE,12,2024-04-27 09:52:52.864805,35,0,1,0,0
CASE0001109,ALT00005651,INV_04,HIGH,CLOSED_FALSE_POSITIVE,36,2024-06-20 21:12:02.244897,22,0,0,0,1
CASE0001110,ALT00003911,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,22,2023-08-17 18:49:00.680508,29,0,1,0,0
CASE0001111,ALT00007926,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,30,2023-04-20 08:47:17.866994,32,1,1,0,1
CASE0001112,ALT00005968,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,13,2022-03-09 15:11:26.566682,31,1,0,0,1
CASE0001113,ALT00003024,INV_04,LOW,CLOSED_FALSE_POSITIVE,9,2024-01-17 12:24:56.492221,22,0,1,0,0
CASE0001114,ALT00004864,INV_01,MEDIUM,CLOSED_MONITORING,29,2024-03-30 16:25:06.041926,18,0,0,0,1
CASE0001115,ALT00005428,INV_02,LOW,CLOSED_FALSE_POSITIVE,3,2023-03-08 20:17:29.921402,49,1,0,0,0
CASE0001116,ALT00003915,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,43,2023-05-09 21:28:10.600040,11,1,0,0,0
CASE0001117,ALT00001916,INV_02,MEDIUM,CLOSED_SAR_FILED,44,2023-01-04 07:25:11.278886,11,0,1,0,0
CASE0001118,ALT00003689,INV_02,LOW,CLOSED_FALSE_POSITIVE,5,2023-08-29 12:52:21.549740,34,1,0,0,1
CASE0001119,ALT00005647,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,15,2022-07-11 17:55:05.198714,34,1,0,0,1
CASE0001120,ALT00003636,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,30,2022-02-14 19:46:37.832291,35,0,1,0,1
CASE0001121,ALT00006235,INV_01,LOW,CLOSED_FALSE_POSITIVE,42,2023-02-13 02:53:50.132448,30,1,0,0,1
CASE0001122,ALT00005146,INV_02,LOW,CLOSED_FALSE_POSITIVE,9,2022-04-04 10:23:23.776167,38,0,0,0,1
CASE0001123,ALT00003335,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,40,2022-01-01 10:45:20.781248,11,0,0,0,1
CASE0001124,ALT00000145,INV_02,LOW,CLOSED_SAR_FILED,3,2024-05-04 01:22:43.194341,76,1,1,0,1
CASE0001125,ALT00006763,INV_01,HIGH,CLOSED_FALSE_POSITIVE,26,2024-03-07 02:13:23.684179,49,0,1,0,0
CASE0001126,ALT00001834,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,29,2022-12-28 20:11:46.190356,12,0,0,0,0
CASE0001127,ALT00004281,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,33,2022-07-24 22:18:40.764098,35,1,1,0,0
CASE0001128,ALT00006312,INV_01,LOW,CLOSED_FALSE_POSITIVE,12,2024-06-13 12:01:10.389895,23,0,1,0,1
CASE0001129,ALT00000759,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,34,2022-09-02 19:13:54.527667,52,0,0,0,0
CASE0001130,ALT00006625,INV_01,LOW,CLOSED_FALSE_POSITIVE,28,2023-03-25 23:00:27.959122,41,0,0,0,0
CASE0001131,ALT00006751,INV_03,HIGH,OPEN,20,2022-10-24 00:52:53.376967,28,1,1,0,1
CASE0001132,ALT00008524,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,36,2022-07-27 10:31:11.666396,26,1,1,0,1
CASE0001133,ALT00010180,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,2,2022-08-08 22:45:08.171299,26,1,0,0,0
CASE0001134,ALT00002933,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,27,2023-02-02 18:54:13.015816,10,1,1,0,0
CASE0001135,ALT00001278,INV_03,MEDIUM,CLOSED_SAR_FILED,19,2023-01-28 04:24:49.212228,38,0,0,0,0
CASE0001136,ALT00009578,INV_04,HIGH,CLOSED_FALSE_POSITIVE,6,2024-06-18 18:24:59.470156,26,1,0,0,0
CASE0001137,ALT00006088,INV_03,LOW,CLOSED_FALSE_POSITIVE,6,2023-01-17 03:58:13.365632,17,1,1,0,0
CASE0001138,ALT00009427,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,36,2024-03-05 14:13:36.969660,5,1,0,0,0
CASE0001139,ALT00004844,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,19,2022-01-29 02:17:16.509815,31,0,0,0,1
CASE0001140,ALT00003873,INV_01,LOW,CLOSED_MONITORING,43,2022-04-17 12:15:47.035352,25,1,1,0,1
CASE0001141,ALT00000432,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,2,2023-06-28 05:47:45.983687,42,1,0,1,0
CASE0001142,ALT00005841,INV_01,LOW,CLOSED_FALSE_POSITIVE,25,2022-04-25 21:50:01.788028,21,0,1,0,1
CASE0001143,ALT00000001,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,1,2022-06-03 09:29:47.193159,42,0,1,0,0
CASE0001144,ALT00002692,INV_01,LOW,CLOSED_FALSE_POSITIVE,4,2022-02-24 21:50:56.492866,38,0,0,0,1
CASE0001145,ALT00004197,INV_01,HIGH,CLOSED_FALSE_POSITIVE,11,2023-04-01 18:45:08.066429,9,1,1,0,0
CASE0001146,ALT00000350,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,30,2022-04-26 15:45:24.691234,40,1,0,0,3
CASE0001147,ALT00007248,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,16,2023-05-29 01:42:30.920769,18,1,1,0,1
CASE0001148,ALT00006488,INV_01,LOW,OPEN,7,2022-04-02 08:08:25.893105,28,1,0,0,0
CASE0001149,ALT00010293,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,27,2022-04-29 05:11:35.598531,17,1,1,0,1
CASE0001150,ALT00008882,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,11,2023-03-27 19:29:32.703957,39,1,0,0,0
CASE0001151,ALT00009102,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,17,2023-08-21 20:06:43.208568,36,1,1,0,0
CASE0001152,ALT00002479,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,37,2022-10-08 22:06:46.355445,51,1,1,0,0
CASE0001153,ALT00009242,INV_02,HIGH,CLOSED_FALSE_POSITIVE,41,2022-04-04 03:02:44.244118,47,0,0,0,1
CASE0001154,ALT00008264,INV_02,LOW,CLOSED_FALSE_POSITIVE,36,2022-11-23 15:22:32.285695,9,0,1,0,1
CASE0001155,ALT00008671,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,15,2022-06-25 00:56:46.770964,15,0,0,0,1
CASE0001156,ALT00001156,INV_04,LOW,OPEN,5,2023-04-30 06:18:01.470404,52,1,1,0,0
CASE0001157,ALT00001787,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,28,2022-10-31 06:35:22.477292,54,0,0,0,1
CASE0001158,ALT00010181,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,37,2024-01-11 00:01:54.847581,41,1,1,0,1
CASE0001159,ALT00002125,INV_03,HIGH,OPEN,33,2023-11-11 21:26:22.738804,39,0,1,0,0
CASE0001160,ALT00004439,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,31,2023-03-11 15:14:38.254746,42,1,1,0,1
CASE0001161,ALT00010036,INV_01,LOW,CLOSED_FALSE_POSITIVE,42,2023-03-06 05:17:33.020625,11,0,0,0,1
CASE0001162,ALT00004056,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,36,2022-03-16 16:37:20.405274,35,0,1,0,4
CASE0001163,ALT00009300,INV_02,HIGH,CLOSED_FALSE_POSITIVE,30,2022-02-09 22:07:24.557268,40,1,1,0,1
CASE0001164,ALT00003693,AUTO_SYS,LOW,OPEN,4,2024-04-09 11:05:29.356853,39,0,1,0,0
CASE0001165,ALT00007721,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,35,2024-03-01 01:37:58.016801,14,1,0,0,1
CASE0001166,ALT00002520,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,37,2022-11-17 07:19:57.931206,50,1,0,0,1
CASE0001167,ALT00007738,INV_03,HIGH,CLOSED_FALSE_POSITIVE,33,2023-09-16 20:19:15.420942,47,0,0,0,1
CASE0001168,ALT00008367,INV_01,LOW,CLOSED_FALSE_POSITIVE,43,2022-02-10 12:24:13.712851,19,0,1,0,0
CASE0001169,ALT00008952,INV_02,LOW,CLOSED_FALSE_POSITIVE,13,2023-05-29 05:37:57.040121,54,0,1,0,0
CASE0001170,ALT00010037,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,39,2023-03-10 08:58:41.449187,45,1,1,0,1
CASE0001171,ALT00001184,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,7,2024-04-14 14:53:35.642052,10,1,0,0,1
CASE0001172,ALT00007801,INV_01,LOW,CLOSED_FALSE_POSITIVE,34,2022-08-19 04:12:29.149589,46,1,0,0,1
CASE0001173,ALT00009940,INV_02,HIGH,CLOSED_FALSE_POSITIVE,26,2022-06-19 03:44:51.777782,19,1,0,0,1
CASE0001174,ALT00003054,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,38,2022-11-06 19:07:36.947516,21,1,1,0,1
CASE0001175,ALT00004238,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,5,2022-08-24 11:48:40.403344,44,0,0,0,1
CASE0001176,ALT00005787,INV_01,HIGH,CLOSED_FALSE_POSITIVE,32,2023-12-23 04:45:07.840164,52,1,1,0,0
CASE0001177,ALT00003932,INV_02,HIGH,CLOSED_FALSE_POSITIVE,19,2022-04-21 15:48:54.411918,21,0,1,0,1
CASE0001178,ALT00006726,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,35,2023-01-31 13:58:55.305736,31,0,0,0,0
CASE0001179,ALT00000783,INV_03,HIGH,CLOSED_MONITORING,17,2023-11-24 19:10:59.754409,62,1,1,0,0
CASE0001180,ALT00002948,INV_01,MEDIUM,CLOSED_MONITORING,35,2023-10-21 00:35:37.522757,33,0,0,0,4
CASE0001181,ALT00001157,INV_04,LOW,CLOSED_FALSE_POSITIVE,15,2022-06-01 21:45:09.960240,44,1,0,0,1
CASE0001182,ALT00002931,INV_03,LOW,CLOSED_FALSE_POSITIVE,10,2023-04-05 14:03:39.534827,23,1,0,0,0
CASE0001183,ALT00001195,INV_03,MEDIUM,CLOSED_MONITORING,14,2022-04-21 23:37:48.571230,25,1,1,0,1
CASE0001184,ALT00000317,INV_03,MEDIUM,OPEN,30,2023-03-17 06:10:27.984619,69,0,1,0,3
CASE0001185,ALT00006931,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,3,2024-01-08 13:37:29.482669,52,0,0,0,1
CASE0001186,ALT00001808,INV_03,LOW,CLOSED_MONITORING,5,2023-03-05 18:57:07.643343,39,1,0,0,0
CASE0001187,ALT00006907,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,42,2023-08-19 05:00:52.907214,28,0,0,0,1
CASE0001188,ALT00009095,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,44,2024-03-19 00:48:56.992939,12,0,0,0,1
CASE0001189,ALT00002040,INV_03,MEDIUM,CLOSED_MONITORING,30,2024-05-26 20:30:29.094989,67,1,1,0,4
CASE0001190,ALT00009294,INV_01,HIGH,CLOSED_FALSE_POSITIVE,42,2022-01-12 23:38:23.201146,35,0,0,0,0
CASE0001191,ALT00003536,INV_03,LOW,CLOSED_FALSE_POSITIVE,40,2022-11-24 10:42:23.558106,18,1,1,0,0
CASE0001192,ALT00005641,INV_02,MEDIUM,OPEN,12,2023-09-21 01:35:07.058908,37,1,1,0,1
CASE0001193,ALT00007213,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,17,2023-11-18 21:53:23.943095,33,1,1,0,1
CASE0001194,ALT00004891,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,9,2023-05-07 05:41:52.450165,49,0,1,0,1
CASE0001195,ALT00009512,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,41,2023-03-17 03:44:32.241191,44,0,1,0,1
CASE0001196,ALT00003017,INV_04,LOW,CLOSED_FALSE_POSITIVE,40,2023-10-27 23:23:15.363528,53,0,0,0,0
CASE0001197,ALT00004380,INV_02,MEDIUM,OPEN,37,2022-08-02 09:31:31.322423,24,0,0,0,0
