ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE,FINAL_LABEL,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,OPEN_DATE,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,CDD_TIER,KYC_REVIEW_OVERDUE,SHELL_CO_INDICATOR,CORRESPONDENT_BANK_FLAG,ACCOUNT_AGE_DAYS
ALT00003981,TXN000017746,ACCT100001079,R006_HIGH_RISK_DEST,72,2022-05-05 21:54:43.653451,3,21,0,2,0,CUST0001334,SAVINGS,ACTIVE,149475.91,AED,1,2015-12-10,9953.25,1,4,KY,BUSINESS_OWNER,0-50k,10,0,1,0,70.4,284,MOBILE,7,3,1,ENHANCED,0,0,1,2338
ALT00003982,TXN000057083,ACCT100009550,R006_HIGH_RISK_DEST,58,2023-11-12 16:10:40.276522,1,16,1,2,0,CUST0006480, SAVINGS ,ACTIVE,3313.14,INR,1,2014-08-15,2177.96,4,1,IN,SALARIED,50k-100k,1,0,0,0,85.3,315,MOBILE,1,2,0,SIMPLIFIED,0,0,0,3376
ALT00003983,TXN000104270,ACCT100003936,R006_HIGH_RISK_DEST,66,2022-12-01 06:49:58.006096,3,6,0,2,0,CUST0001076,SAVINGS,ACTIVE,27664.84,INR,1,2015-02-09,42208.55,3,1,IN,BUSINESS_OWNER,50k-100k,3,0,0,0,95.7,5,THIRD_PARTY,19,2,0,SIMPLIFIED,0,0,0,2852
ALT00003984,TXN000069733,ACCT100008425,R006_HIGH_RISK_DEST,55,2024-03-22 11:13:47.844268,4,11,0,2,0,CUST0007053,NRE,ACTIVE,85914.94,USD,2,2013-04-21,79435.17,5,1,AE,,,8,0,0,0,62.7,154,WEB,19,3,0,ENHANCED,0,0,0,3988
ALT00003985,TXN000033354,ACCT100002123,R006_HIGH_RISK_DEST,61,2022-05-06 20:29:16.115087,1,20,0,2,0,CUST0004548,current,BLOCKED,79761.63,USD,1,2017-02-19,17336.72,4,1,IN,BUSINESS_OWNER,50k-100k,4,0,0,0,69.4,15,MOBILE,19,1,0,SIMPLIFIED,0,0,0,1902
ALT00003986,TXN000000639,ACCT100006125,R006_HIGH_RISK_DEST,65,2023-10-02 07:09:24.338088,1,7,0,2,0,CUST0002768,TRUST,DORMANT,1522649.04,USD,1,2013-07-29,1694705.4,9,1,IN,SALARIED,100k-250k,2,0,0,0,99.2,468,MOBILE,12,3,0,SIMPLIFIED,1,0,0,3717
ALT00003987,TXN000046320,ACCT100007715,R006_HIGH_RISK_DEST,58,2022-05-22 20:46:19.591604,3,20,1,2,0,CUST0004678,SALARY,ACTIVE,12608.86,GBP,3,2012-05-04,12559.76,5,1,IN,,,9,0,0,0,64.2,501,BRANCH,2,1,0,ENHANCED,1,0,0,3670
ALT00003988,TXN000107851,ACCT100008752,R006_HIGH_RISK_DEST,65,2022-10-25 19:21:16.688386,1,19,0,2,0,CUST0005384,CURRENT,ACTIVE,30948.18,USD,1,2015-02-07,28570.09,3,2,AE,SELF_EMPLOYED,100k-250k,1,0,0,0,100.0,112,MOBILE,9,2,0,SIMPLIFIED,0,0,1,2817
ALT00003989,TXN000086773,ACCT100001200,R006_HIGH_RISK_DEST,73,2023-10-20 22:00:06.248802,1,22,0,2,0,CUST0005024,SALARY,ACTIVE,1793.29,USD,1,2014-04-30,11806.69,3,3,IN,BUSINESS_OWNER,100k-250k,5,0,0,0,90.5,11,BRANCH,9,1,0,STANDARD,0,0,0,3460
ALT00003990,TXN000098037,ACCT100004848,R006_HIGH_RISK_DEST,52,2024-03-26 19:54:25.977319,2,19,0,2,0,CUST0000434,CURRENT,ACTIVE,315920.05,INR,2,2021-08-31,69634.23,1,1,IN,STUDENT,0-50k,1,0,0,0,97.9,184,MOBILE,7,2,0,SIMPLIFIED,0,0,0,938
ALT00003991,TXN000022423,ACCT100005769,R006_HIGH_RISK_DEST,64,2023-08-26 08:38:12.277554,1,8,1,2,1,CUST0002724,SAVINGS,ACTIVE,10570.49,INR,1,2016-10-29,14545.72,1,2,CN,STUDENT,,3,0,0,0,96.8,59,WEB,0,1,0,SIMPLIFIED,0,0,0,2492
ALT00003992,TXN000018024,ACCT100002953,R006_HIGH_RISK_DEST,58,2023-06-08 20:15:12.655146,2,20,0,2,0,CUST0007695,trust,ACTIVE,2247166.22,INR,1,2019-03-09,151671.29,9,2,SG,SALARIED,100k-250k,8,0,0,0,67.0,466,THIRD_PARTY,17,3,0,ENHANCED,1,0,0,1552
ALT00003993,TXN000083803,ACCT100001619,R006_HIGH_RISK_DEST,59,2022-01-17 08:18:03.186393,3,8,0,2,0,CUST0006828,CURRENT,ACTIVE,221646.03,INR,1,2014-12-26,11299.61,2,1,CN,BUSINESS_OWNER,250k+,2,0,0,0,88.8,50,WEB,7,3,0,SIMPLIFIED,0,0,0,2579
ALT00003994,TXN000000874,ACCT100009556,R006_HIGH_RISK_DEST,78,2023-02-05 07:12:36.157279,1,7,1,2,0,CUST0002635,SAVINGS,ACTIVE,4285.24,GBP,1,2015-09-03,6895.26,5,2,IN,SALARIED,0-50k,5,0,0,0,77.9,81,WEB,12,4,0,STANDARD,0,0,0,2712
ALT00003995,TXN000084525,ACCT100009910,R006_HIGH_RISK_DEST,69,2023-04-29 13:55:58.600582,1,13,1,2,1,CUST0002612,CURRENT,ACTIVE,6380.16,INR,2,2018-01-23,77380.25,2,1,IN,BUSINESS_OWNER,0-50k,1,0,0,0,100.0,206,THIRD_PARTY,2,1,0,SIMPLIFIED,0,0,0,1922
ALT00003996,TXN000111321,ACCT100002095,R006_HIGH_RISK_DEST,79,2023-05-24 11:22:35.116462,3,11,0,2,0,CUST0005637,SALARY,ACTIVE,7171.27,USD,1,2013-01-01,21897.18,4,4,IN,BUSINESS_OWNER,,4,0,0,0,81.0,948,MOBILE,15,1,0,SIMPLIFIED,1,0,0,3795
ALT00003997,TXN000040993,ACCT100009392,R006_HIGH_RISK_DEST,69,2023-12-09 10:13:17.959646,2,10,1,2,0,CUST0006936,SALARY,ACTIVE,19531.2,INR,1,2017-07-19,11953.73,3,3,MY,POLITICIAN,0-50k,3,1,0,0,90.3,72,BRANCH,6,1,0,SIMPLIFIED,0,0,0,2334
ALT00003998,TXN000007382,ACCT100011250,R006_HIGH_RISK_DEST,56,2022-05-26 04:07:42.889161,1,4,0,2,0,CUST0006750, TRUST ,ACTIVE,866669.77,INR,2,2016-07-29,249590.65,7,1,IN,SHELL_CO,100k-250k,3,0,0,0,82.5,11,MOBILE,13,4,0,SIMPLIFIED,0,1,0,2127
ALT00003999,TXN000010914,ACCT100000305,R006_HIGH_RISK_DEST,54,2023-09-04 23:30:33.664640,2,23,0,2,0,CUST0007989,NRE,ACTIVE,334611.43,AED,2,2015-12-19,178240.92,4,1,IN,BUSINESS_OWNER,0-50k,6,0,0,0,64.6,144,MOBILE,7,2,0,STANDARD,0,0,0,2816
ALT00004000,TXN000062421,ACCT100004618,R006_HIGH_RISK_DEST,50,2024-03-02 22:55:51.980839,3,22,1,2,0,CUST0007175,NRO,ACTIVE,1012246.0,AED,2,2012-09-20,38005.03,7,1,CN,POLITICIAN,0-50k,1,1,0,0,94.2,11,WEB,1,2,0,SIMPLIFIED,0,0,0,4181
ALT00004001,TXN000084400,ACCT100005296,R006_HIGH_RISK_DEST,50,2023-10-30 02:35:24.875057,1,2,0,2,0,CUST0005881,NRO,ACTIVE,16377.72,INR,1,2018-06-24,114734.7,4,1,US,SELF_EMPLOYED,50k-100k,2,0,0,1,88.2,79,MOBILE,0,4,0,SIMPLIFIED,0,0,0,1954
ALT00004002,TXN000064982,ACCT100008994,R006_HIGH_RISK_DEST,70,2022-10-04 10:02:44.800958,2,10,0,2,0,CUST0007394,CURRENT,BLOCKED,37435.64,INR,1,2016-08-22,15168.57,1,1,CN,RETIRED,50k-100k,3,0,0,0,97.7,146,WEB,7,3,0,SIMPLIFIED,0,0,1,2234
ALT00004003,TXN000020249,ACCT100002687,R006_HIGH_RISK_DEST,77,2022-11-06 17:18:37.084116,1,17,1,2,0,CUST0006926,CURRENT,ACTIVE,7127.84,GBP,2,2014-06-14,20504.61,3,4,US,SALARIED,,1,0,0,0,100.0,172,WEB,10,1,0,SIMPLIFIED,0,0,0,3067
ALT00004004,TXN000019009,ACCT100011780,R006_HIGH_RISK_DEST,81,2023-04-30 09:29:43.165241,2,9,1,2,0,CUST0006681, CURRENT ,ACTIVE,9350.36,INR,1,2018-06-18,7815.83,4,1,MY,SELF_EMPLOYED,,4,0,0,0,88.5,268,WEB,0,2,0,SIMPLIFIED,0,0,0,1777
ALT00004005,TXN000057773,ACCT100007677,R006_HIGH_RISK_DEST,50,2023-10-15 23:33:28.097326,2,23,1,2,0,CUST0004782,CURRENT,ACTIVE,18159.34,AED,1,2013-02-20,11058.54,1,4,IN,STUDENT,50k-100k,1,0,0,0,86.5,145,BRANCH,17,1,0,SIMPLIFIED,0,0,0,3889
ALT00004006,TXN000057115,ACCT100002440,R006_HIGH_RISK_DEST,67,2022-08-20 19:10:03.381955,1,19,1,2,0,CUST0007294,NRO,ACTIVE,407465.78,AED,1,2018-05-14,93734.58,5,2,CN,BUSINESS_OWNER,,3,0,0,0,70.4,351,MOBILE,17,3,0,SIMPLIFIED,0,0,0,1559
ALT00004007,TXN000087292,ACCT100003515,R006_HIGH_RISK_DEST,79,2024-01-21 21:38:46.404630,2,21,1,2,0,CUST0005585,SAVINGS,ACTIVE,73905.97,INR,1,2017-08-16,43898.59,4,2,IN,SALARIED,50k-100k,3,0,0,0,92.7,90,THIRD_PARTY,0,4,0,SIMPLIFIED,0,0,0,2349
ALT00004008,TXN000015034,ACCT100011434,R006_HIGH_RISK_DEST,81,2024-05-09 00:21:40.098365,4,0,0,2,1,CUST0005435,CURRENT,DORMANT,32698.71,INR,1,2021-07-30,253784.26,3,1,IN,SELF_EMPLOYED,50k-100k,4,0,0,0,93.2,191,MOBILE,10,4,0,SIMPLIFIED,0,0,0,1014
ALT00004010,TXN000033792,ACCT100005167,R006_HIGH_RISK_DEST,66,2022-09-09 22:26:25.682832,3,22,0,2,1,CUST0003433,SAVINGS,ACTIVE,6405.44,USD,1,2019-10-06,369.22,3,3,IN,SHELL_CO,0-50k,5,0,0,0,81.3,589,THIRD_PARTY,3,4,0,STANDARD,1,1,1,1069
ALT00004011,TXN000104101,ACCT100007954,R006_HIGH_RISK_DEST,58,2022-04-22 16:19:21.430805,1,16,0,2,0,CUST0006924,SHELL,DORMANT,1015824.75,INR,1,2012-04-14,261706.79,9,1,IN,SELF_EMPLOYED,0-50k,4,0,0,0,92.6,88,MOBILE,17,3,0,SIMPLIFIED,0,0,0,3660
ALT00004013,TXN000068929,ACCT100008656,R006_HIGH_RISK_DEST,64,2022-12-13 03:32:05.596586,2,3,0,2,0,CUST0006993,SAVINGS,DORMANT,6193.42,INR,3,2012-08-01,26850.89,5,4,IN,SALARIED,0-50k,2,0,0,0,79.4,56,BRANCH,14,1,0,SIMPLIFIED,0,0,0,3786
ALT00004014,TXN000047428,ACCT100003504,R006_HIGH_RISK_DEST,56,2022-01-14 07:44:41.894554,2,7,0,2,1,CUST0005082,NRO,ACTIVE,8924.15,USD,1,2013-03-26,20633.11,4,1,GB,SALARIED,50k-100k,1,0,0,0,100.0,74,WEB,18,2,0,SIMPLIFIED,0,0,0,3216
ALT00004016,TXN000014440,ACCT100009807,R006_HIGH_RISK_DEST,79,2023-04-03 17:34:53.540419,1,17,0,2,0,CUST0007089,NRE,ACTIVE,110444.66,INR,3,2018-10-01,30914.44,5,2,CN,,0-50k,2,0,0,0,96.5,44,WEB,2,3,0,SIMPLIFIED,0,0,0,1645
ALT00004017,TXN000012318,ACCT100005184,R006_HIGH_RISK_DEST,65,2023-02-02 01:29:00.317479,3,1,0,2,0,CUST0007532,SALARY,ACTIVE,402.51,INR,1,2020-06-02,6357.1,5,1,VG,BUSINESS_OWNER,0-50k,1,0,0,0,90.0,155,WEB,5,1,1,SIMPLIFIED,0,0,0,975
ALT00004018,TXN000001870,ACCT100009029,R006_HIGH_RISK_DEST,66,2022-03-10 21:58:06.423073,2,21,0,2,0,CUST0001824,NRE,ACTIVE,371224.49,INR,1,2020-09-10,152831.96,5,1,US,SALARIED,100k-250k,6,1,0,0,62.9,33,BRANCH,6,1,0,STANDARD,0,0,0,546
ALT00004019,TXN000059206,ACCT100005939,R006_HIGH_RISK_DEST,67,2022-08-14 02:35:42.114429,1,2,1,2,0,CUST0000550,SHELL,ACTIVE,736883.52,USD,1,2013-03-25,61884.45,8,2,IN,SALARIED,0-50k,6,0,0,0,83.3,97,MOBILE,17,2,0,STANDARD,0,0,0,3429
ALT00004020,TXN000103422,ACCT100004440,R006_HIGH_RISK_DEST,63,2023-12-27 15:58:14.952336,1,15,0,2,0,CUST0006359,CURRENT,BLOCKED,8392.02,INR,2,2015-10-05,11660.83,5,2,NG,STUDENT,0-50k,8,0,0,0,53.1,74,BRANCH,8,2,1,ENHANCED,0,0,0,3005
ALT00004022,TXN000030547,ACCT100005606,R006_HIGH_RISK_DEST,67,2022-03-29 03:11:36.991819,2,3,0,2,0,CUST0007734,CURRENT,ACTIVE,1242.79,AED,1,2019-09-03,12906.78,1,1,GB,SALARIED,,6,0,0,1,54.7,45,MOBILE,6,1,0,STANDARD,0,0,0,938
ALT00004023,TXN000012922,ACCT100003234,R006_HIGH_RISK_DEST,73,2024-06-21 22:18:50.197638,2,22,0,2,0,CUST0002574,CURRENT,DORMANT,170428.99,AED,1,2014-06-04,133723.29,3,2,SG,SALARIED,100k-250k,3,0,0,0,100.0,13,MOBILE,5,1,0,SIMPLIFIED,0,0,0,3670
ALT00004024,TXN000026420,ACCT100004910,R006_HIGH_RISK_DEST,76,2024-03-17 10:52:22.924787,3,10,1,2,0,CUST0007928,CURRENT,ACTIVE,294642.76,INR,1,2017-01-02,28048.35,5,3,IN,STUDENT,50k-100k,7,0,0,0,80.9,176,MOBILE,17,2,0,STANDARD,0,0,0,2631
ALT00004025,TXN000044136,ACCT100007418,R006_HIGH_RISK_DEST,81,2023-10-20 05:32:40.944676,3,5,0,2,0,CUST0002845,SAVINGS,ACTIVE,32288.1,USD,1,2020-09-06,1598.82,4,1,AE,SALARIED,100k-250k,4,0,0,0,75.7,90,BRANCH,12,3,0,SIMPLIFIED,0,0,0,1139
ALT00004027,TXN000106536,ACCT100007385,R006_HIGH_RISK_DEST,75,2023-02-08 21:47:35.825744,2,21,0,2,0,CUST0001817,CURRENT,ACTIVE,100321.58,USD,2,2015-06-10,240004.14,2,3,US,SELF_EMPLOYED,250k+,2,0,0,0,96.0,98,THIRD_PARTY,1,2,0,SIMPLIFIED,0,0,0,2800
ALT00004028,TXN000030349,ACCT100006601,R006_HIGH_RISK_DEST,73,2023-06-28 00:36:16.384238,3,0,0,2,0,CUST0001066,CURRENT,CLOSED,137194.62,INR,2,2013-06-25,15862.92,5,1,AE,SELF_EMPLOYED,50k-100k,5,0,0,0,78.4,352,BRANCH,13,1,0,STANDARD,0,0,0,3655
ALT00004029,TXN000088566,ACCT100008087,R006_HIGH_RISK_DEST,67,2023-01-13 20:48:13.455053,1,20,0,2,0,CUST0006399,NRO,ACTIVE,18073.17,USD,1,2014-07-09,640395.96,5,1,NG,BUSINESS_OWNER,100k-250k,3,0,0,0,90.0,126,MOBILE,1,3,1,SIMPLIFIED,0,0,0,3110
ALT00004030,TXN000117679,ACCT100001712,R006_HIGH_RISK_DEST,69,2022-10-12 13:50:50.389230,2,13,0,2,0,CUST0005899,CURRENT,ACTIVE,103400.31,INR,2,2019-06-06,33403.92,4,2,IN,SHELL_CO,100k-250k,9,0,1,0,62.8,198,BRANCH,17,2,0,ENHANCED,0,1,1,1224
ALT00004031,TXN000068489,ACCT100007484,R006_HIGH_RISK_DEST,77,2022-01-17 04:45:43.369319,3,4,0,2,0,CUST0001072,NRE,ACTIVE,24236.77,INR,1,2012-08-19,48791.04,6,1,AE,BUSINESS_OWNER,100k-250k,2,0,0,0,91.4,231,THIRD_PARTY,9,1,0,SIMPLIFIED,0,0,0,3438
ALT00004032,TXN000004119,ACCT100010953,R006_HIGH_RISK_DEST,71,2022-02-23 21:55:38.657248,2,21,0,2,0,CUST0001928,TRUST,ACTIVE,488587.27,INR,1,2019-09-07,39732.35,9,1,IN,SHELL_CO,0-50k,3,0,0,0,88.3,133,MOBILE,1,3,0,SIMPLIFIED,0,1,0,900
ALT00004033,TXN000029520,ACCT100002399,R006_HIGH_RISK_DEST,55,2023-09-05 22:32:39.705735,2,22,0,2,0,CUST0006664,SAVINGS,DORMANT,7664.64,INR,1,2013-04-12,26771.05,2,2,SG,SELF_EMPLOYED,0-50k,5,0,0,0,91.1,179,THIRD_PARTY,17,2,0,STANDARD,0,0,0,3798
ALT00004034,TXN000011633,ACCT100003785,R006_HIGH_RISK_DEST,56,2023-04-17 02:18:22.320410,1,2,0,2,0,CUST0005825,SALARY,ACTIVE,44172.57,INR,1,2016-10-26,21200.43,5,2,IN,SELF_EMPLOYED,0-50k,1,1,0,0,100.0,111,MOBILE,4,3,0,SIMPLIFIED,0,0,0,2364
ALT00004035,TXN000064477,ACCT100001845,R006_HIGH_RISK_DEST,72,2023-05-16 12:11:26.117442,1,12,0,2,0,CUST0003326,SALARY,ACTIVE,138030.39,INR,1,2019-07-18,10097.91,5,1,VG,SALARIED,100k-250k,5,0,0,0,82.9,61,WEB,19,5,1,STANDARD,0,0,0,1398
ALT00004036,TXN000057289,ACCT100009952,R006_HIGH_RISK_DEST,62,2024-02-12 03:12:18.467768,2,3,0,2,0,CUST0004375,SAVINGS,BLOCKED,40505.07,USD,1,2015-09-28,3426.69,1,2,US,POLITICIAN,50k-100k,3,1,0,0,90.4,79,MOBILE,11,2,0,SIMPLIFIED,0,0,0,3059
ALT00004037,TXN000017503,ACCT100000884,R006_HIGH_RISK_DEST,72,2023-12-08 15:00:57.952198,2,15,0,2,0,CUST0001675,SAVINGS,ACTIVE,65137.74,INR,2,2019-04-01,126716.35,5,4,AE,SELF_EMPLOYED,0-50k,6,0,0,0,63.6,41,BRANCH,16,1,0,STANDARD,0,0,0,1712
ALT00004038,TXN000115478,ACCT100008091,R006_HIGH_RISK_DEST,62,2023-10-05 17:23:52.809532,3,17,0,2,0,CUST0007783,CURRENT,ACTIVE,36091.64,SGD,1,2016-02-16,22844.19,3,1,CN,SALARIED,100k-250k,7,0,0,0,66.3,736,THIRD_PARTY,1,3,0,STANDARD,1,0,0,2788
ALT00004039,TXN000023987,ACCT100001937,R006_HIGH_RISK_DEST,80,2023-01-19 02:02:46.235303,3,2,0,2,0,CUST0001586,TRUST,ACTIVE,208647.55,INR,1,2016-06-18,32537.16,9,2,IN,RETIRED,0-50k,1,0,0,0,97.0,237,THIRD_PARTY,5,1,0,SIMPLIFIED,0,0,0,2406
ALT00004040,TXN000012472,ACCT100010303,R006_HIGH_RISK_DEST,57,2023-09-11 19:17:21.046746,1,19,0,2,0,CUST0000057,CURRENT,ACTIVE,26687.4,GBP,1,2013-06-16,8405.86,3,1,IN,SALARIED,100k-250k,1,0,0,0,98.0,358,BRANCH,18,3,0,SIMPLIFIED,0,0,0,3739
ALT00004041,TXN000101586,ACCT100005672,R006_HIGH_RISK_DEST,77,2022-05-05 05:30:48.295362,1,5,0,2,0,CUST0004664,SALARY,ACTIVE,43762.27,INR,1,2013-11-28,1389.65,2,2,IN,BUSINESS_OWNER,,6,0,0,0,67.9,117,MOBILE,19,4,0,STANDARD,0,0,0,3080
ALT00004042,TXN000102414,ACCT100006593,R006_HIGH_RISK_DEST,81,2024-06-13 14:14:18.430708,4,14,0,2,0,CUST0005503,CURRENT,ACTIVE,78103.31,INR,1,2012-03-11,14833.13,1,1,CN,SALARIED,,2,0,0,0,99.0,125,THIRD_PARTY,19,2,0,SIMPLIFIED,0,0,0,4477
ALT00004043,TXN000083029,ACCT100001147,R006_HIGH_RISK_DEST,65,2022-12-05 03:50:47.062411,1,3,0,2,0,CUST0005380,SAVINGS,ACTIVE,9937.48,INR,1,2015-01-13,43259.99,1,1,KY,,50k-100k,2,0,0,0,92.3,270,MOBILE,19,2,1,SIMPLIFIED,0,0,1,2883
ALT00004044,TXN000055572,ACCT100008212,R006_HIGH_RISK_DEST,55,2023-01-22 05:55:46.299371,2,5,1,2,1,CUST0001838,SALARY,ACTIVE,2509.99,AED,1,2014-03-20,16688.53,5,1,US,SALARIED,100k-250k,2,0,0,0,92.0,14,WEB,11,1,0,SIMPLIFIED,0,0,1,3230
ALT00004045,TXN000108970,ACCT100005079,R006_HIGH_RISK_DEST,70,2022-07-31 22:35:40.173262,1,22,1,2,0,CUST0002513,SALARY,ACTIVE,18724.15,INR,2,2013-06-01,511.17,4,3,KY,SALARIED,50k-100k,3,0,0,0,89.5,299,BRANCH,16,2,1,SIMPLIFIED,0,0,0,3347
ALT00004046,TXN000037256,ACCT100000622,R006_HIGH_RISK_DEST,70,2023-07-15 15:01:31.112158,2,15,1,2,0,CUST0006863,current,ACTIVE,105049.12,INR,1,2015-01-04,7406.42,4,2,IN,SALARIED,50k-100k,9,0,0,0,56.3,340,BRANCH,14,3,0,ENHANCED,0,0,1,3114
ALT00004047,TXN000034193,ACCT100000047,R006_HIGH_RISK_DEST,56,2022-04-01 19:53:04.997573,1,19,0,2,0,CUST0002845,TRUST,ACTIVE,1622012.78,INR,2,2021-09-26,97017.81,10,2,AE,SALARIED,100k-250k,4,0,0,0,75.7,90,BRANCH,12,3,0,SIMPLIFIED,0,0,0,187
ALT00004048,TXN000021720,ACCT100003892,R006_HIGH_RISK_DEST,66,2023-12-27 23:43:55.838241,2,23,0,2,0,CUST0004427,SAVINGS,ACTIVE,8364.93,AED,1,2020-11-15,13495.96,3,1,US,SELF_EMPLOYED,50k-100k,2,0,0,0,91.9,402,THIRD_PARTY,18,4,0,SIMPLIFIED,1,0,1,1137
ALT00004049,TXN000095760,ACCT100008738,R006_HIGH_RISK_DEST,64,2023-03-31 13:33:24.840194,3,13,0,2,0,CUST0003767,CURRENT,ACTIVE,26055.49,INR,1,2016-07-14,7493.34,5,1,IN,SALARIED,100k-250k,4,0,0,0,81.5,71,WEB,0,5,0,SIMPLIFIED,0,0,0,2451
ALT00004050,TXN000112751,ACCT100004338,R006_HIGH_RISK_DEST,75,2022-02-06 17:49:48.216612,2,17,1,2,0,CUST0001432,TRUST,ACTIVE,300799.45,INR,1,2012-11-08,151337.89,10,1,NG,SALARIED,0-50k,3,0,0,0,94.8,455,MOBILE,12,2,1,SIMPLIFIED,1,0,0,3377
ALT00004051,TXN000034216,ACCT100008332,R006_HIGH_RISK_DEST,52,2024-05-31 09:36:19.928133,2,9,0,2,0,CUST0006897,TRUST,DORMANT,643928.98,AED,2,2015-06-15,104778.02,9,3,SG,SELF_EMPLOYED,100k-250k,6,0,0,0,78.9,15,MOBILE,1,2,0,STANDARD,0,0,0,3273
ALT00004052,TXN000029681,ACCT100009031,R006_HIGH_RISK_DEST,80,2024-04-05 03:28:04.040169,1,3,0,2,0,CUST0005973,SALARY,ACTIVE,4453.26,SGD,2,2017-10-02,14150.22,1,3,VG,BUSINESS_OWNER,100k-250k,6,0,0,1,41.6,112,MOBILE,7,1,1,STANDARD,0,0,0,2377
ALT00004053,TXN000062706,ACCT100007783,R006_HIGH_RISK_DEST,52,2022-02-05 23:47:39.206334,1,23,1,2,0,CUST0005425,TRUST,ACTIVE,336301.28,INR,1,2021-02-01,89862.44,10,1,IN,STUDENT,250k+,3,0,0,0,86.9,276,THIRD_PARTY,7,5,0,SIMPLIFIED,0,0,0,369
ALT00004054,TXN000099663,ACCT100007211,R006_HIGH_RISK_DEST,79,2023-09-08 16:56:01.893131,1,16,0,2,0,CUST0006716,SAVINGS,ACTIVE,2144.65,AED,1,2021-02-06,65622.71,2,4,IN,SALARIED,0-50k,3,0,0,0,97.1,389,THIRD_PARTY,1,2,0,SIMPLIFIED,1,0,0,944
ALT00004056,TXN000005618,ACCT100009815,R006_HIGH_RISK_DEST,62,2022-03-16 16:37:20.405274,1,16,0,2,0,CUST0003914,NRO,ACTIVE,1172355.95,AED,1,2013-03-15,180649.51,6,2,IN,POLITICIAN,100k-250k,9,1,0,0,59.7,23,BRANCH,3,4,0,ENHANCED,0,0,0,3288
ALT00004057,TXN000103133,ACCT100002764,R006_HIGH_RISK_DEST,80,2022-11-10 04:09:43.341425,2,4,0,2,0,CUST0006453,SAVINGS,ACTIVE,5879.87,USD,1,2019-06-25,16300.81,5,2,IN,SELF_EMPLOYED,0-50k,3,0,0,0,87.0,43,WEB,1,2,0,SIMPLIFIED,0,0,0,1234
ALT00004058,TXN000059433,ACCT100008492,R006_HIGH_RISK_DEST,67,2022-07-27 07:54:37.079138,1,7,0,2,0,CUST0003744,NRE,ACTIVE,266518.27,INR,1,2014-10-14,208997.17,4,2,US,SHELL_CO,100k-250k,1,0,0,0,85.5,469,MOBILE,19,1,0,SIMPLIFIED,1,1,0,2843
ALT00004059,TXN000115872,ACCT100004818,R006_HIGH_RISK_DEST,53,2022-04-02 10:17:39.784151,3,10,1,2,0,CUST0003323,CURRENT,ACTIVE,18112.8,USD,1,2015-01-30,33239.06,3,1,IN,SALARIED,50k-100k,5,0,0,0,75.4,321,WEB,18,2,0,STANDARD,0,0,0,2619
ALT00004060,TXN000074237,ACCT100011093,R006_HIGH_RISK_DEST,52,2022-03-23 05:57:55.098785,2,5,0,2,1,CUST0002232,SAVINGS,ACTIVE,92095.2,USD,2,2016-02-22,1600.48,3,1,AE,SALARIED,100k-250k,1,0,0,0,83.5,567,WEB,13,3,0,SIMPLIFIED,1,0,0,2221
ALT00004061,TXN000051574,ACCT100005327,R006_HIGH_RISK_DEST,73,2024-04-05 00:18:11.498377,3,0,0,2,0,CUST0004838,SAVINGS,ACTIVE,38686.72,AED,1,2012-03-03,23604.82,2,1,IN,SELF_EMPLOYED,50k-100k,3,0,0,0,71.2,111,BRANCH,9,2,0,SIMPLIFIED,0,0,0,4416
ALT00004063,TXN000058270,ACCT100006875,R006_HIGH_RISK_DEST,70,2023-05-24 17:37:11.619628,3,17,0,2,0,CUST0000274,CURRENT,DORMANT,19930.18,INR,1,2012-07-12,53195.06,1,3,AE,SELF_EMPLOYED,0-50k,8,0,0,0,59.2,4,WEB,7,2,0,ENHANCED,0,0,0,3968
ALT00004064,TXN000097119,ACCT100002637,R006_HIGH_RISK_DEST,52,2023-07-21 23:41:30.934256,1,23,0,2,0,CUST0002409,NRE,ACTIVE,254422.48,USD,2,2018-12-13,25078.5,7,2,IN,BUSINESS_OWNER,0-50k,10,0,0,0,60.3,4,BRANCH,12,1,0,ENHANCED,0,0,0,1681
ALT00004065,TXN000107864,ACCT100003589,R006_HIGH_RISK_DEST,77,2023-03-11 08:08:10.650984,2,8,1,2,0,CUST0005947,SALARY,DORMANT,4532.79,INR,3,2015-04-07,2046.41,2,4,VG,SALARIED,250k+,2,1,0,0,76.8,252,MOBILE,18,2,1,SIMPLIFIED,0,0,0,2895
