ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE,FINAL_LABEL,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,OPEN_DATE,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,CDD_TIER,KYC_REVIEW_OVERDUE,SHELL_CO_INDICATOR,CORRESPONDENT_BANK_FLAG,ACCOUNT_AGE_DAYS,w7_vol,w7_cnt,w7_avg_amt,w7_max_amt,w7_std_amt,w30_vol,w30_cnt,w30_avg_amt,w30_max_amt,w30_std_amt,w90_vol,w90_cnt,w90_avg_amt,w90_max_amt,w90_std_amt,w365_vol,w365_cnt,w365_avg_amt,w365_max_amt,w365_std_amt,vol_spike_30_vs_90,cnt_spike_30_vs_90,vol_spike_7_vs_30,cnt_spike_7_vs_30,avg_spike_30_vs_90,counterparty_hhi,top_dest_concentration,pct_hr_dest_30d,pct_fatf_dest_30d,unique_dest_30d,structuring_txn_cnt,pct_just_below_10k,swift_cnt_30d,layering_score,velocity_per_hour_7d,txn_span_hours_7d,pass_through_ratio_30d,net_flow_30d,credit_vol_30d,debit_vol_30d,pct_offhour_txns_30d,pct_weekend_txns_30d,actual_vs_expected_vol,cash_intensity_30d,cash_intensity_7d,round_txn_cnt_30d,pct_round_txns_30d,KYC_STALE_FLAG,KYC_INCOMPLETE_FLAG,KYC_RISK_SCORE,COMBINED_RISK_FLAGS,IS_OFFSHORE_NAT,IS_HIGH_RISK_ACCT,IS_DORMANT,IS_NEW_ACCOUNT,IS_THIRD_PARTY_ONBOARD,HIGH_RISK_OCC,MULTI_SIGNATORY_RISK,LOG_BALANCE,LOG_W30_VOL,LOG_W90_VOL,LOG_W30_MAX,RISK_SCORE_BAND,BALANCE_TO_W30_AVG,BALANCE_TO_W90_VOL,COMBINED_ACCT_CUST_RISK,PEER_GROUP,zscore_vol_vs_peer,zscore_avg_vs_peer,zscore_cnt_vs_peer,ratio_vol_vs_peer,zscore_vol_vs_pop,zscore_avg_vs_pop,zscore_cnt_vs_pop
ALT00002726,TXN000089995,ACCT100008474,R006_HIGH_RISK_DEST,57,2023-08-04 12:49:07.607165,5,12,0,2,0,CUST0004637,SAVINGS,ACTIVE,80184.78,INR,1,2015-08-30,149373.51,5,3,NG,BUSINESS_OWNER,100K-250K,2,0,0,0,90.9,241,MOBILE,16,3,1,SIMPLIFIED,0,0,0,2896,0.0,0.0,0.0,0.0,0.0,7220.09,1.0,7220.09,7220.09,0.0,48491.82000000001,2.0,24245.910000000003,41271.73,24078.145554523093,92814.16,5.0,18562.832000000002,41271.73,20349.17647710639,0.14888987689311528,0.3333333333333333,0.0,0.0,0.2977736132150447,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7220.09,7220.09,0.0,0.0,50.0,0.04833548910051654,0.0,0.0,0.0,0.0,0,0,13.656666666666665,4,0,0,0,0,0,0,0,11.292101471400741,8.884761190021205,10.789171024729276,8.884761190021205,1,11.104248804543358,1.6535392249821723,3.2,BUSINESS_OWNER_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002728,TXN000029320,ACCT100010115,R006_HIGH_RISK_DEST,63,2022-06-02 11:29:35.828083,2,11,0,2,0,CUST0003399,SAVINGS,ACTIVE,1168.41,AED,2,2012-04-24,27193.62,2,1,IN,SALARIED,0-50K,2,0,0,0,77.3,158,THIRD_PARTY,1,2,0,SIMPLIFIED,0,0,0,3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,17.713333333333335,0,0,0,0,0,1,0,1,7.064254627098885,0.0,0.0,0.0,1,1168.41,1168.41,2.0,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002729,TXN000074261,ACCT100005888,R006_HIGH_RISK_DEST,80,2022-07-19 21:30:01.163555,4,21,0,2,0,CUST0007014,SALARY,DORMANT,40399.36,INR,3,2018-06-19,4961.71,4,2,GB,SELF_EMPLOYED,50K-100K,1,0,0,0,98.0,58,THIRD_PARTY,10,2,0,SIMPLIFIED,0,0,0,1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,4.766666666666667,0,0,0,1,0,1,0,1,10.606593974800628,0.0,0.0,0.0,2,40399.36,40399.36,2.2,SELF_EMPLOYED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002730,TXN000004582,ACCT100008311,R006_HIGH_RISK_DEST,72,2023-05-04 11:21:45.997844,1,11,0,2,1,CUST0002541,SALARY,ACTIVE,2531.41,SGD,1,2019-02-14,41204.98,4,1,GB,SALARIED,250K+,4,0,0,0,77.3,218,MOBILE,12,1,0,SIMPLIFIED,0,0,0,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9540.09,1.0,9540.09,9540.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,24.713333333333335,0,0,0,0,0,0,0,0,7.836926697485426,0.0,0.0,0.0,2,2531.41,2531.41,4.0,SALARIED_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002732,TXN000113008,ACCT100000722,R006_HIGH_RISK_DEST,76,2024-02-08 00:39:34.217871,2,0,0,2,0,CUST0007217,CURRENT,ACTIVE,74893.2,USD,1,2020-04-27,16245.95,3,1,AE,STUDENT,50K-100K,4,0,0,0,92.6,45,BRANCH,16,3,0,SIMPLIFIED,0,0,0,1382,0.0,0.0,0.0,0.0,0.0,29826.04,2.0,14913.02,22998.55,11434.66618497453,29826.04,2.0,14913.02,22998.55,11434.66618497453,30243.620000000003,3.0,10081.206666666667,22998.55,11636.797482358852,0.9999664733744951,0.6666666666666666,0.0,0.0,0.999932948996984,0.5,0.5,50.0,50.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-29826.04,0.0,29826.04,0.0,0.0,1.8357931796429483,0.0,0.0,0.0,0.0,0,0,15.710000000000003,0,0,0,0,0,0,0,0,11.223831729924834,10.303170643621145,10.303170643621145,10.043229929502495,2,5.021664179074454,2.5109162692643987,3.6,STUDENT_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002733,TXN000067822,ACCT100006207,R006_HIGH_RISK_DEST,50,2022-05-23 12:11:23.847283,2,12,0,2,0,CUST0001078,SAVINGS,ACTIVE,11355.98,INR,1,2015-10-10,18237.31,3,1,IN,BUSINESS_OWNER,0-50K,5,0,0,1,80.8,663,MOBILE,19,3,0,STANDARD,1,0,0,2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,33.730000000000004,3,0,0,0,0,0,0,0,9.337587811861654,0.0,0.0,0.0,0,11355.98,11355.98,4.2,BUSINESS_OWNER_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002734,TXN000090867,ACCT100005051,R006_HIGH_RISK_DEST,69,2022-04-30 20:27:13.448813,1,20,1,2,0,CUST0005683,SALARY,ACTIVE,16340.06,INR,1,2015-11-14,4310.79,2,2,SG,RETIRED,0-50K,8,0,0,0,61.7,74,WEB,11,1,0,ENHANCED,0,0,0,2359,0.0,0.0,0.0,0.0,0.0,165837.03,1.0,165837.03,165837.03,0.0,169936.23,2.0,84968.115,165837.03,114365.91636739703,169936.23,2.0,84968.115,165837.03,114365.91636739703,0.9758722676602413,0.3333333333333333,0.0,0.0,1.951733050297158,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,165837.03,165837.03,0.0,0.0,0.0,38.46129565679219,0.0,0.0,0.0,0.0,0,1,40.553333333333335,0,0,0,0,0,0,0,0,9.701436237790958,12.018766868119666,12.043184412554146,12.018766868119666,2,0.09853023459094394,0.09615350326705925,5.6,RETIRED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002735,TXN000090265,ACCT100009068,R006_HIGH_RISK_DEST,60,2024-06-16 17:38:48.990652,1,17,1,2,0,CUST0007033,SAVINGS,ACTIVE,39692.26,INR,1,2021-11-02,4529.57,5,1,IN,SALARIED,UNKNOWN,4,0,0,0,78.0,261,MOBILE,16,5,0,SIMPLIFIED,0,0,0,957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18208.81,2.0,9104.405,13354.93,6011.1501022059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,25.15,0,0,0,0,0,0,0,0,10.588936678962416,0.0,0.0,0.0,1,39692.26,39692.26,4.4,SALARIED_UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002736,TXN000035710,ACCT100010722,R006_HIGH_RISK_DEST,68,2022-01-19 08:21:03.668601,3,8,0,2,1,CUST0005376,CURRENT,ACTIVE,21187.83,SGD,1,2015-05-09,49470.2,3,1,AE,SELF_EMPLOYED,250K+,6,0,0,0,86.9,300,MOBILE,5,3,0,STANDARD,0,0,1,2447,0.0,0.0,0.0,0.0,0.0,8025.33,1.0,8025.33,8025.33,0.0,8025.33,1.0,8025.33,8025.33,0.0,8025.33,1.0,8025.33,8025.33,0.0,0.999875410056651,0.5,0.0,0.0,0.999875410056651,1.0,1.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0,0.0,0.0,-8025.33,0.0,8025.33,50.0,0.0,0.16222226264978412,50.0,0.0,1.0,100.0,0,0,28.24,3,0,0,0,0,0,0,0,9.96122943501403,8.9904826663534,8.9904826663534,8.9904826663534,2,2.639790539387242,2.639790539387242,4.8,SELF_EMPLOYED_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002737,TXN000029027,ACCT100009372,R006_HIGH_RISK_DEST,69,2022-04-15 01:50:21.597297,1,1,0,2,0,CUST0000435,NRO,ACTIVE,144596.5,USD,1,2017-11-04,16112.76,6,2,IN,SHELL_CO,UNKNOWN,1,0,0,0,87.5,214,BRANCH,0,1,0,SIMPLIFIED,0,1,0,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13104.87,1.0,13104.87,13104.87,0.0,13104.87,1.0,13104.87,13104.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.566666666666666,6,0,1,0,0,0,1,0,11.881709299484038,0.0,9.480815500429234,0.0,2,144596.5,11.032956987975616,3.0,SHELL_CO_UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002738,TXN000117253,ACCT100005575,R006_HIGH_RISK_DEST,56,2023-02-22 19:58:13.604642,3,19,0,2,0,CUST0004036,SALARY,ACTIVE,54554.24,INR,1,2016-08-21,16281.91,1,1,CN,SELF_EMPLOYED,0-50K,10,0,0,0,63.3,385,BRANCH,19,1,0,ENHANCED,1,0,0,2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13592.93,2.0,6796.465,9675.26,4071.230932291854,13592.93,2.0,6796.465,9675.26,4071.230932291854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,51.096666666666664,0,0,0,0,0,0,0,0,10.906969045309657,0.0,9.517378648562739,0.0,1,54554.24,4.013132331856939,6.4,SELF_EMPLOYED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002739,TXN000007048,ACCT100006951,R006_HIGH_RISK_DEST,63,2022-10-16 13:39:48.113233,3,13,1,2,0,CUST0001437,SAVINGS,ACTIVE,5404.36,INR,1,2019-07-06,2900.33,1,1,US,BUSINESS_OWNER,50K-100K,2,0,0,0,93.2,305,BRANCH,1,5,0,SIMPLIFIED,0,0,0,1198,0.0,0.0,0.0,0.0,0.0,393.15,1.0,393.15,393.15,0.0,393.15,1.0,393.15,393.15,0.0,22166.31,4.0,5541.5775,20018.75,9657.083173116594,0.997462894836991,0.5,0.0,0.0,0.997462894836991,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-393.15,0.0,393.15,0.0,0.0,0.1355068192863273,50.0,0.0,0.0,0.0,0,0,13.803333333333333,0,0,0,0,0,0,0,0,8.59514633285067,5.976731547505917,5.976731547505917,5.976731547505917,1,13.711429658759355,13.711429658759355,1.6,BUSINESS_OWNER_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002740,TXN000067407,ACCT100011395,R006_HIGH_RISK_DEST,80,2022-02-18 18:16:36.816873,1,18,0,2,0,CUST0003072,NRE,ACTIVE,70244.53,INR,2,2016-05-27,93270.36,7,2,US,POLITICIAN,0-50K,4,1,0,0,76.7,329,BRANCH,1,4,0,SIMPLIFIED,0,0,0,2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,26.80333333333333,5,0,0,0,0,0,1,1,11.159751955278287,0.0,0.0,0.0,2,70244.53,70244.53,5.2,POLITICIAN_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002741,TXN000022991,ACCT100008248,R006_HIGH_RISK_DEST,57,2023-04-29 13:43:19.457559,3,13,1,2,0,CUST0000908,NRE,ACTIVE,204039.37,USD,1,2019-07-19,2080582.71,4,2,IN,BUSINESS_OWNER,50K-100K,2,0,0,0,89.2,19,MOBILE,8,2,0,SIMPLIFIED,0,0,0,1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43811.42,2.0,21905.71,30159.23,11672.239921317587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.636666666666667,0,0,0,0,0,0,0,0,12.226073145405147,0.0,0.0,0.0,1,204039.37,204039.37,2.8,BUSINESS_OWNER_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002742,TXN000054624,ACCT100000493,R006_HIGH_RISK_DEST,67,2023-01-05 09:37:14.044862,1,9,0,2,0,CUST0005979,SAVINGS,CLOSED,5182.98,INR,2,2012-12-09,19983.0,4,1,VG,SALARIED,50K-100K,3,1,0,0,87.7,68,THIRD_PARTY,9,1,1,SIMPLIFIED,0,0,0,3679,0.0,0.0,0.0,0.0,0.0,17671.75,1.0,17671.75,17671.75,0.0,17671.75,1.0,17671.75,17671.75,0.0,18429.81,2.0,9214.905,17671.75,11959.784893887097,0.999943415710628,0.5,0.0,0.0,0.999943415710628,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17671.75,17671.75,0.0,50.0,0.0,0.884294935948759,0.0,0.0,0.0,0.0,0,0,15.053333333333333,9,1,0,0,0,1,0,1,8.553328379999977,9.779779184217508,9.779779184217508,9.779779184217508,2,0.293275240129578,0.293275240129578,3.4,SALARIED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002743,TXN000063655,ACCT100006065,R006_HIGH_RISK_DEST,71,2022-09-04 13:45:26.338174,1,13,1,2,1,CUST0005269,SALARY,ACTIVE,6861.47,SGD,3,2015-05-12,4717.44,3,3,NG,POLITICIAN,50K-100K,7,1,0,0,83.1,37,WEB,10,1,1,STANDARD,0,0,1,2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16022.84,2.0,8011.42,10954.66,4162.369925318988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.37666666666667,12,0,0,0,0,0,1,1,8.833822714223531,0.0,0.0,0.0,2,6861.47,6861.47,5.4,POLITICIAN_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002744,TXN000035463,ACCT100011895,R006_HIGH_RISK_DEST,72,2022-06-07 11:03:54.668065,1,11,0,2,0,CUST0003034,CURRENT,DORMANT,526811.35,INR,3,2018-06-25,93331.97,1,1,IN,UNKNOWN,100K-250K,1,0,0,0,89.0,411,BRANCH,1,4,0,SIMPLIFIED,1,0,0,1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.79,1.0,785.79,785.79,0.0,785.79,1.0,785.79,785.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.25,0,0,0,1,0,0,0,1,13.174599692008513,0.0,6.667961376723916,0.0,2,526811.35,669.5704698839588,1.0,UNKNOWN_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002745,TXN000037576,ACCT100005940,R006_HIGH_RISK_DEST,62,2022-05-11 12:13:46.855636,3,12,0,2,0,CUST0003164,NRO,ACTIVE,18745.28,INR,2,2016-04-26,12952.6,5,1,IN,BUSINESS_OWNER,100K-250K,3,0,0,0,89.6,76,BRANCH,13,1,0,SIMPLIFIED,0,0,0,2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.91,1.0,503.91,503.91,0.0,503.91,1.0,503.91,503.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.42666666666667,0,0,1,0,0,0,0,1,9.838750611714673,0.0,6.224380195570895,0.0,1,18745.28,37.12598284842843,3.8,BUSINESS_OWNER_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002746,TXN000088130,ACCT100008562,R006_HIGH_RISK_DEST,66,2024-01-20 21:06:11.792285,6,21,1,2,0,CUST0007944,SALARY,ACTIVE,12553.72,INR,1,2019-10-19,40771.3,3,1,IN,SALARIED,100K-250K,1,0,0,0,87.9,129,MOBILE,17,3,0,SIMPLIFIED,0,0,1,1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8667.65,1.0,8667.65,8667.65,0.0,47578.850000000006,5.0,9515.77,27729.12,11010.1924833288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.989999999999998,3,0,0,0,0,0,0,0,9.43785196947123,0.0,9.067468348308068,0.0,2,12553.72,1.4481747446257491,1.8,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002747,TXN000048494,ACCT100009307,R006_HIGH_RISK_DEST,69,2024-06-23 08:43:41.812209,2,8,1,2,0,CUST0006501,SALARY,ACTIVE,1456.96,SGD,1,2019-12-13,8919.84,5,3,US,BUSINESS_OWNER,0-50K,2,0,0,0,91.3,260,MOBILE,8,3,0,SIMPLIFIED,0,0,0,1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3402.35,1.0,3402.35,3402.35,0.0,225050.15,3.0,75016.71666666666,142416.52,69602.85032428795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.813333333333334,0,0,0,0,0,0,0,0,7.284793477350012,0.0,8.132515519638257,0.0,2,1456.96,0.4280958467392422,3.2,BUSINESS_OWNER_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002749,TXN000042044,ACCT100002739,R006_HIGH_RISK_DEST,80,2024-05-21 21:25:50.933729,2,21,0,2,0,CUST0004802,CURRENT,ACTIVE,31753.08,USD,1,2013-08-07,5059.34,2,1,MY,SALARIED,100K-250K,1,0,0,0,96.5,283,MOBILE,16,2,0,SIMPLIFIED,0,0,0,3940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250138.66999999998,5.0,50027.734,186672.61,76738.61296122396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.116666666666667,0,0,0,0,0,0,0,0,10.365776500001923,0.0,0.0,0.0,2,31753.08,31753.08,1.4,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002750,TXN000083509,ACCT100001027,R006_HIGH_RISK_DEST,61,2022-06-05 19:11:32.218223,2,19,1,2,0,CUST0000616,SALARY,ACTIVE,452.8,INR,1,2021-01-07,10714.52,1,2,IN,POLITICIAN,250K+,8,1,0,0,70.5,4,WEB,6,4,0,ENHANCED,0,0,0,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,35.86666666666667,5,0,0,0,0,0,1,0,6.117656572345742,0.0,0.0,0.0,1,452.8,452.8,5.2,POLITICIAN_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002753,TXN000000004,ACCT100001778,R006_HIGH_RISK_DEST,53,2022-07-04 21:19:08.983942,3,21,0,2,0,CUST0002960,NRO,ACTIVE,26531.56,AED,1,2014-06-20,59949.69,6,3,CN,RETIRED,UNKNOWN,6,0,0,0,76.5,32,MOBILE,17,2,0,STANDARD,0,0,1,2936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.06,1.0,2194.06,2194.06,0.0,5704.8,3.0,1901.6000000000001,2194.06,351.5232229881833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,27.933333333333334,3,0,1,0,0,0,0,0,10.186127937010976,0.0,7.693964659987618,0.0,1,26531.56,12.086940675881298,6.0,RETIRED_UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002755,TXN000065829,ACCT100007943,R006_HIGH_RISK_DEST,68,2024-01-05 04:23:02.265686,2,4,0,2,0,CUST0004985,CURRENT,ACTIVE,18433.92,SGD,3,2012-03-30,27119.47,1,1,KY,UNKNOWN,50K-100K,4,0,0,0,82.6,406,BRANCH,2,1,1,SIMPLIFIED,1,0,0,4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.18,1.0,531.18,531.18,0.0,18379.26,6.0,3063.2099999999996,7757.94,2807.778817898589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,25.72666666666667,4,1,0,0,0,0,0,1,9.822001971087362,0.0,6.276981777980252,0.0,2,18433.92,34.63850576872487,2.8,UNKNOWN_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002757,TXN000049628,ACCT100008374,R006_HIGH_RISK_DEST,71,2024-03-29 11:17:09.486598,2,11,0,2,0,CUST0007013,SAVINGS,CLOSED,44453.43,SGD,1,2012-03-29,15831.15,3,2,IN,SHELL_CO,100K-250K,2,0,0,0,99.6,24,BRANCH,4,2,0,SIMPLIFIED,0,1,0,4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10214.259999999998,2.0,5107.129999999999,9236.21,5839.4009361234985,29291.789999999997,3.0,9763.929999999998,19077.53,9061.272557781274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.560000000000002,6,0,0,0,0,0,1,0,10.702219898518251,0.0,9.231637959693346,0.0,2,44453.43,4.351668973672722,2.4,SHELL_CO_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00002758,TXN000095828,ACCT100010743,R006_HIGH_RISK_DEST,81,2024-05-12 01:32:09.638047,4,1,1,2,0,CUST0001507,SAVINGS,BLOCKED,931.46,INR,2,2014-12-30,1311.3,5,1,US,SALARIED,50K-100K,4,0,0,0,100.0,31,BRANCH,2,3,0,SIMPLIFIED,0,0,0,3421,0.0,0.0,0.0,0.0,0.0,582.1,1.0,582.1,582.1,0.0,1585.73,2.0,792.865,1003.63,298.06672147356534,7708.88,4.0,1927.22,3871.05,1477.2032568111042,0.3668551045231388,0.3333333333333333,0.0,0.0,0.7332480963387982,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,582.1,582.1,0.0,0.0,0.0,0.44357235388249644,0.0,0.0,0.0,0.0,0,0,12.516666666666667,0,0,0,0,0,0,0,1,6.8378262551555755,6.368358698228111,7.369430573727121,6.368358698228111,3,1.5974275424455497,0.5870311899314944,4.4,SALARIED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
