ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,IS_TRUE_POS
ALT00001044,TXN000112644,ACCT100001387,R004_SIGNAL,69,2024-06-11 17:09:19.076397,1
ALT00001045,TXN000112645,ACCT100004926,R002_SIGNAL,62,2022-02-12 01:22:45.036679,1
ALT00001046,TXN000112646,ACCT100005770,R005_SIGNAL,85,2023-07-07 05:20:51.098355,1
ALT00001047,TXN000112647,ACCT100002322,R002_SIGNAL,69,2022-10-01 00:50:33.344653,1
ALT00001048,TXN000112648,ACCT100002106,R004_SIGNAL,83,2023-10-27 05:08:19.305607,1
ALT00001049,TXN000112649,ACCT100004165,R003_SIGNAL,79,2023-09-09 07:33:26.133656,1
ALT00001050,TXN000112650,ACCT100011706,R004_SIGNAL,85,2022-12-06 00:31:06.102598,1
ALT00001051,TXN000112651,ACCT100006209,R003_SIGNAL,95,2022-01-24 14:29:35.692032,1
ALT00001052,TXN000112652,ACCT100006665,R002_SIGNAL,76,2022-03-02 02:08:07.544732,1
ALT00001053,TXN000112653,ACCT100006180,R003_SIGNAL,90,2024-06-11 07:27:52.950552,1
ALT00001054,TXN000112654,ACCT100008022,R004_SIGNAL,86,2022-03-29 00:53:55.479136,1
ALT00001055,TXN000112655,ACCT100002798,R002_SIGNAL,74,2022-10-17 16:40:23.036988,1
ALT00001056,TXN000112656,ACCT100011686,R003_SIGNAL,95,2022-05-22 15:39:41.040098,1
ALT00001057,TXN000112657,ACCT100011112,R004_SIGNAL,67,2023-07-09 12:40:55.867280,1
ALT00001058,TXN000112658,ACCT100007009,R005_SIGNAL,92,2023-04-20 06:16:54.200650,1
ALT00001059,TXN000112659,ACCT100005124,R004_SIGNAL,85,2024-02-10 00:26:59.893603,1
ALT00001060,TXN000112660,ACCT100004684,R002_SIGNAL,69,2023-05-20 20:08:57.542489,1
ALT00001061,TXN000112661,ACCT100011435,R005_SIGNAL,73,2022-04-24 14:15:24.629364,1
ALT00001062,TXN000112662,ACCT100010833,R004_SIGNAL,65,2024-05-16 05:47:11.317008,1
ALT00001063,TXN000112663,ACCT100003688,R005_SIGNAL,83,2022-06-09 06:08:15.214171,1
ALT00001064,TXN000112664,ACCT100008119,R002_SIGNAL,75,2022-12-12 08:31:40.658784,1
ALT00001065,TXN000112665,ACCT100004902,R002_SIGNAL,62,2023-03-17 03:02:17.049134,1
ALT00001066,TXN000112666,ACCT100000581,R004_SIGNAL,73,2024-05-02 03:54:00.391417,1
ALT00001067,TXN000112667,ACCT100001756,R005_SIGNAL,77,2022-01-05 16:41:45.761030,1
ALT00001068,TXN000112668,ACCT100008062,R002_SIGNAL,63,2022-06-29 23:06:41.402794,1
ALT00001069,TXN000112669,ACCT100003705,R005_SIGNAL,88,2023-03-05 19:21:21.378261,1
ALT00001070,TXN000112670,ACCT100007186,R004_SIGNAL,83,2023-08-21 20:53:53.343307,1
ALT00001071,TXN000112671,ACCT100001814,R004_SIGNAL,74,2022-06-22 16:41:39.816148,1
ALT00001072,TXN000112672,ACCT100010916,R002_SIGNAL,83,2022-07-01 06:45:33.945804,1
ALT00001073,TXN000112673,ACCT100005323,R005_SIGNAL,72,2023-11-16 05:49:46.970848,1
ALT00001074,TXN000112674,ACCT100000347,R002_SIGNAL,63,2022-04-25 21:33:57.314364,1
ALT00001075,TXN000112675,ACCT100009783,R004_SIGNAL,67,2023-11-03 19:12:12.749021,1
ALT00001076,TXN000112676,ACCT100011949,R005_SIGNAL,86,2023-04-11 17:44:51.949873,1
ALT00001077,TXN000112677,ACCT100011488,R005_SIGNAL,75,2023-10-28 10:42:20.110491,1
ALT00001078,TXN000112678,ACCT100006575,R002_SIGNAL,77,2022-02-04 22:50:37.173728,1
ALT00001079,TXN000112679,ACCT100006232,R003_SIGNAL,98,2023-01-07 01:08:44.780362,1
ALT00001080,TXN000112680,ACCT100006998,R005_SIGNAL,91,2023-08-10 13:38:33.618817,1
ALT00001081,TXN000112681,ACCT100004047,R004_SIGNAL,88,2022-10-19 09:00:03.988193,1
ALT00001082,TXN000112682,ACCT100004675,R004_SIGNAL,71,2023-03-07 01:04:46.925914,1
ALT00001083,TXN000112683,ACCT100001828,R005_SIGNAL,75,2022-03-30 06:20:31.916335,1
ALT00001084,TXN000112684,ACCT100008665,R004_SIGNAL,73,2023-07-05 21:27:45.696551,1
ALT00001085,TXN000112685,ACCT100010315,R002_SIGNAL,69,2023-11-08 11:55:54.181512,1
ALT00001086,TXN000112686,ACCT100008956,R005_SIGNAL,78,2023-07-18 22:02:33.752405,1
ALT00001087,TXN000112687,ACCT100011659,R003_SIGNAL,91,2022-08-19 01:13:03.713087,1
ALT00001088,TXN000112688,ACCT100001110,R002_SIGNAL,67,2023-03-16 20:23:23.994185,1
ALT00001089,TXN000112689,ACCT100004746,R004_SIGNAL,85,2022-02-11 09:36:51.901090,1
ALT00001090,TXN000112690,ACCT100007173,R002_SIGNAL,75,2023-11-15 21:54:44.752863,1
ALT00001091,TXN000112691,ACCT100003569,R003_SIGNAL,96,2023-06-24 09:57:11.791622,1
ALT00001092,TXN000112692,ACCT100009047,R003_SIGNAL,77,2022-04-19 12:04:35.918764,1
ALT00001093,TXN000112693,ACCT100002179,R003_SIGNAL,77,2022-09-04 08:47:15.648098,1
ALT00001094,TXN000112694,ACCT100010628,R002_SIGNAL,74,2022-11-13 12:54:25.044692,1
ALT00001095,TXN000112695,ACCT100006691,R004_SIGNAL,65,2024-03-29 09:12:46.958824,1
ALT00001096,TXN000112696,ACCT100004195,R004_SIGNAL,70,2024-06-04 03:09:54.970337,1
ALT00001097,TXN000112697,ACCT100009026,R004_SIGNAL,70,2022-07-07 19:27:38.074975,1
ALT00001098,TXN000112698,ACCT100011958,R005_SIGNAL,87,2023-10-24 15:31:11.330207,1
ALT00001099,TXN000112699,ACCT100003095,R005_SIGNAL,91,2023-06-03 23:00:07.866508,1
ALT00001100,TXN000112700,ACCT100011262,R003_SIGNAL,77,2023-07-08 17:25:18.800509,1
ALT00001101,TXN000112701,ACCT100002250,R005_SIGNAL,88,2023-10-25 01:58:54.335010,1
ALT00001102,TXN000112702,ACCT100000223,R002_SIGNAL,81,2023-11-27 11:58:40.838314,1
ALT00001103,TXN000112703,ACCT100002337,R002_SIGNAL,81,2024-05-05 01:30:54.843587,1
ALT00001104,TXN000112704,ACCT100002282,R002_SIGNAL,65,2023-03-14 16:01:17.807490,1
ALT00001105,TXN000112705,ACCT100008906,R005_SIGNAL,80,2023-09-23 10:47:19.504901,1
ALT00001106,TXN000112706,ACCT100008382,R004_SIGNAL,65,2024-03-18 13:29:34.688553,1
ALT00001107,TXN000112707,ACCT100010738,R005_SIGNAL,71,2022-09-19 07:36:19.713108,1
ALT00001108,TXN000112708,ACCT100001667,R003_SIGNAL,96,2024-05-21 08:10:59.873701,1
ALT00001109,TXN000112709,ACCT100000711,R004_SIGNAL,78,2023-07-05 16:55:39.128344,1
ALT00001110,TXN000112710,ACCT100010237,R005_SIGNAL,83,2024-01-15 19:11:14.941504,1
ALT00001111,TXN000112711,ACCT100011655,R004_SIGNAL,74,2023-12-29 14:25:00.875484,1
ALT00001112,TXN000112712,ACCT100001103,R005_SIGNAL,70,2022-04-14 02:13:06.406999,1
ALT00001113,TXN000112713,ACCT100002980,R004_SIGNAL,67,2023-12-01 05:23:39.425709,1
ALT00001114,TXN000112714,ACCT100002265,R005_SIGNAL,71,2024-01-01 18:00:33.329780,1
ALT00001115,TXN000112715,ACCT100008725,R005_SIGNAL,71,2023-05-04 11:45:05.254533,1
ALT00001116,TXN000112716,ACCT100005927,R003_SIGNAL,88,2022-01-03 14:39:52.330791,1
ALT00001117,TXN000112717,ACCT100005724,R003_SIGNAL,97,2022-11-25 17:48:39.722193,1
ALT00001118,TXN000112718,ACCT100000916,R005_SIGNAL,94,2023-11-12 12:18:23.637731,1
ALT00001119,TXN000112719,ACCT100006090,R002_SIGNAL,82,2022-02-19 06:28:41.725831,1
ALT00001120,TXN000112720,ACCT100002315,R003_SIGNAL,80,2022-03-13 23:06:33.649087,1
ALT00001121,TXN000112721,ACCT100008642,R003_SIGNAL,81,2023-09-29 09:24:06.004839,1
ALT00001122,TXN000112722,ACCT100001823,R002_SIGNAL,81,2022-05-23 00:19:14.570385,1
ALT00001123,TXN000112723,ACCT100011140,R003_SIGNAL,92,2024-05-13 20:21:44.209122,1
ALT00001124,TXN000112724,ACCT100004454,R003_SIGNAL,76,2024-06-05 12:20:47.780642,1
ALT00001125,TXN000112725,ACCT100006428,R002_SIGNAL,72,2022-06-17 08:16:50.328463,1
ALT00001126,TXN000112726,ACCT100006234,R005_SIGNAL,70,2022-05-31 03:43:11.268057,1
ALT00001127,TXN000112727,ACCT100001275,R002_SIGNAL,65,2022-11-27 10:06:30.309159,1
ALT00001128,TXN000112728,ACCT100003472,R003_SIGNAL,99,2023-06-28 23:13:46.435161,1
ALT00001129,TXN000112729,ACCT100004411,R002_SIGNAL,62,2022-03-19 11:18:01.623148,1
ALT00001130,TXN000112730,ACCT100001528,R002_SIGNAL,75,2024-05-09 12:53:01.924814,1
ALT00001131,TXN000112731,ACCT100011890,R003_SIGNAL,92,2022-11-21 04:01:35.649190,1
ALT00001132,TXN000112732,ACCT100002461,R002_SIGNAL,81,2022-01-22 13:51:20.278176,1
ALT00001133,TXN000112733,ACCT100001291,R003_SIGNAL,78,2024-03-17 10:05:50.910772,1
ALT00001134,TXN000112734,ACCT100008219,R003_SIGNAL,91,2023-04-16 08:24:02.284061,1
ALT00001135,TXN000112735,ACCT100010215,R003_SIGNAL,79,2024-02-19 18:32:47.828051,1
ALT00001136,TXN000112736,ACCT100009289,R002_SIGNAL,75,2023-07-26 21:59:34.179706,1
ALT00001137,TXN000112737,ACCT100001542,R002_SIGNAL,82,2023-02-19 07:55:08.389033,1
ALT00001138,TXN000112738,ACCT100001462,R004_SIGNAL,86,2022-03-06 19:16:19.327880,1
ALT00001139,TXN000112739,ACCT100010655,R004_SIGNAL,77,2024-04-21 21:51:04.037742,1
ALT00001140,TXN000112740,ACCT100006702,R004_SIGNAL,67,2024-02-20 17:28:08.288483,1
ALT00001141,TXN000112741,ACCT100001368,R004_SIGNAL,89,2023-09-14 11:38:25.470499,1
ALT00001142,TXN000112742,ACCT100000131,R003_SIGNAL,77,2022-05-21 19:20:55.246012,1
ALT00001143,TXN000112743,ACCT100006361,R002_SIGNAL,79,2024-03-07 08:36:35.505754,1
ALT00001144,TXN000112744,ACCT100011990,R005_SIGNAL,86,2022-04-09 16:55:40.529842,1
ALT00001145,TXN000112745,ACCT100005199,R004_SIGNAL,85,2022-11-08 22:44:54.063148,1
ALT00001146,TXN000112746,ACCT100007700,R005_SIGNAL,86,2022-05-13 13:30:49.410305,1
ALT00001147,TXN000112747,ACCT100007757,R004_SIGNAL,72,2022-07-14 10:13:58.981846,1
ALT00001148,TXN000112748,ACCT100004488,R003_SIGNAL,98,2023-01-05 00:25:02.095051,1
ALT00001149,TXN000112749,ACCT100003016,R003_SIGNAL,97,2024-01-27 15:07:31.211689,1
ALT00001150,TXN000112750,ACCT100007891,R003_SIGNAL,85,2023-03-10 04:19:09.382468,1
ALT00001151,TXN000112751,ACCT100009784,R005_SIGNAL,86,2022-06-30 21:18:55.268280,1
ALT00001152,TXN000112752,ACCT100002466,R004_SIGNAL,77,2024-03-27 17:06:01.159125,1
ALT00001153,TXN000112753,ACCT100007382,R005_SIGNAL,79,2024-05-09 08:49:49.304406,1
ALT00001154,TXN000112754,ACCT100006885,R003_SIGNAL,95,2023-09-27 11:05:50.129869,1
ALT00001155,TXN000112755,ACCT100000236,R003_SIGNAL,95,2022-12-04 07:17:10.536044,1
ALT00001156,TXN000112756,ACCT100006784,R005_SIGNAL,88,2023-01-09 20:41:50.035717,1
ALT00001157,TXN000112757,ACCT100002899,R003_SIGNAL,83,2023-05-19 13:24:14.763616,1
ALT00001158,TXN000112758,ACCT100001626,R005_SIGNAL,90,2024-06-25 18:37:17.287931,1
ALT00001159,TXN000112759,ACCT100008925,R005_SIGNAL,94,2022-04-01 19:53:09.998909,1
ALT00001160,TXN000112760,ACCT100009038,R005_SIGNAL,92,2022-12-14 03:55:45.936427,1
ALT00001161,TXN000112761,ACCT100000125,R005_SIGNAL,71,2024-05-05 23:46:54.930060,1
ALT00001162,TXN000112762,ACCT100006795,R004_SIGNAL,78,2023-09-06 09:02:56.229537,1
ALT00001163,TXN000112763,ACCT100009830,R003_SIGNAL,76,2022-10-17 05:11:06.471606,1
ALT00001164,TXN000112764,ACCT100000846,R005_SIGNAL,81,2024-01-01 00:18:54.407686,1
ALT00001165,TXN000112765,ACCT100002596,R004_SIGNAL,84,2023-02-03 11:20:53.873543,1
ALT00001166,TXN000112766,ACCT100009059,R005_SIGNAL,92,2022-05-25 21:32:18.538198,1
ALT00001167,TXN000112767,ACCT100002508,R002_SIGNAL,69,2022-01-26 08:13:12.215166,1
ALT00001168,TXN000112768,ACCT100003057,R003_SIGNAL,85,2022-08-07 09:16:45.396082,1
ALT00001169,TXN000112769,ACCT100004506,R005_SIGNAL,87,2022-03-17 13:54:39.983130,1
ALT00001170,TXN000112770,ACCT100001755,R005_SIGNAL,87,2022-05-10 05:05:19.980019,1
ALT00001171,TXN000112771,ACCT100006403,R004_SIGNAL,77,2022-04-02 17:05:11.325718,1
ALT00001172,TXN000112772,ACCT100011262,R002_SIGNAL,80,2023-01-18 12:50:57.236031,1
ALT00001173,TXN000112773,ACCT100002928,R004_SIGNAL,79,2023-08-24 22:56:45.695289,1
ALT00001174,TXN000112774,ACCT100008954,R005_SIGNAL,81,2022-01-05 13:38:17.617766,1
ALT00001175,TXN000112775,ACCT100000378,R002_SIGNAL,83,2023-04-17 21:26:27.488279,1
ALT00001176,TXN000112776,ACCT100003601,R003_SIGNAL,88,2022-03-18 00:23:33.053353,1
ALT00001177,TXN000112777,ACCT100011602,R003_SIGNAL,89,2023-05-18 09:55:58.448992,1
ALT00001178,TXN000112778,ACCT100002834,R005_SIGNAL,87,2022-06-30 06:22:14.027709,1
ALT00001179,TXN000112779,ACCT100003373,R004_SIGNAL,86,2024-05-18 21:03:14.406379,1
ALT00001180,TXN000112780,ACCT100001763,R004_SIGNAL,84,2023-07-08 05:54:43.539004,1
ALT00001181,TXN000112781,ACCT100002741,R002_SIGNAL,78,2024-03-21 06:55:40.569935,1
ALT00001182,TXN000112782,ACCT100000491,R004_SIGNAL,68,2022-04-15 10:42:23.644741,1
ALT00001183,TXN000112783,ACCT100010764,R002_SIGNAL,68,2022-12-05 13:58:50.477267,1
ALT00001184,TXN000112784,ACCT100003503,R002_SIGNAL,82,2023-02-28 22:59:40.477787,1
ALT00001185,TXN000112785,ACCT100003477,R004_SIGNAL,69,2023-04-26 08:03:51.376861,1
ALT00001186,TXN000112786,ACCT100005207,R005_SIGNAL,85,2024-01-12 00:03:24.436875,1
ALT00001187,TXN000112787,ACCT100001954,R004_SIGNAL,87,2022-04-24 01:09:44.410528,1
ALT00001188,TXN000112788,ACCT100000293,R002_SIGNAL,69,2023-08-10 09:07:36.222247,1
ALT00001189,TXN000112789,ACCT100008643,R005_SIGNAL,76,2022-02-05 15:19:30.093746,1
ALT00001190,TXN000112790,ACCT100005197,R005_SIGNAL,84,2023-11-18 14:43:40.784741,1
ALT00001191,TXN000112791,ACCT100004890,R002_SIGNAL,67,2023-09-27 11:20:04.240647,1
ALT00001192,TXN000112792,ACCT100003671,R002_SIGNAL,74,2022-02-13 13:50:52.053875,1
ALT00001193,TXN000112793,ACCT100008808,R003_SIGNAL,83,2024-06-20 11:50:59.319771,1
ALT00001194,TXN000112794,ACCT100001230,R002_SIGNAL,78,2022-08-29 06:07:47.968667,1
ALT00001195,TXN000112795,ACCT100002070,R003_SIGNAL,87,2022-10-18 21:53:23.020526,1
ALT00001196,TXN000112796,ACCT100008645,R002_SIGNAL,64,2022-08-08 02:48:16.717363,1
ALT00001197,TXN000112797,ACCT100004854,R005_SIGNAL,76,2023-10-11 01:38:32.689507,1
ALT00001198,TXN000112798,ACCT100010986,R005_SIGNAL,74,2022-07-16 21:35:09.148075,1
ALT00001199,TXN000112799,ACCT100008421,R003_SIGNAL,80,2024-02-22 01:20:38.226645,1
ALT00001200,TXN000112800,ACCT100003585,R002_SIGNAL,82,2024-04-15 02:40:06.760062,1
ALT00001201,TXN000112801,ACCT100006932,R005_SIGNAL,87,2022-05-30 13:59:18.418586,1
ALT00001202,TXN000112802,ACCT100003942,R002_SIGNAL,84,2022-01-16 02:40:42.967466,1
ALT00001203,TXN000112803,ACCT100009017,R005_SIGNAL,85,2022-03-18 14:02:08.791233,1
ALT00001204,TXN000112804,ACCT100007231,R004_SIGNAL,75,2022-09-06 07:52:58.735387,1
ALT00001205,TXN000112805,ACCT100006598,R004_SIGNAL,89,2022-06-10 22:10:06.836601,1
ALT00001206,TXN000112806,ACCT100001820,R002_SIGNAL,77,2022-07-20 00:53:31.101110,1
ALT00001207,TXN000112807,ACCT100001656,R002_SIGNAL,65,2022-09-08 22:38:45.658020,1
ALT00001208,TXN000112808,ACCT100011333,R002_SIGNAL,82,2022-09-02 09:23:18.922914,1
ALT00001209,TXN000112809,ACCT100001545,R004_SIGNAL,76,2022-06-18 14:33:48.412275,1
ALT00001210,TXN000112810,ACCT100002731,R003_SIGNAL,79,2022-06-20 16:05:53.606296,1
ALT00001211,TXN000112811,ACCT100002909,R004_SIGNAL,71,2024-06-06 15:38:39.672858,1
ALT00001212,TXN000112812,ACCT100004056,R005_SIGNAL,71,2023-03-07 12:13:55.556378,1
ALT00001213,TXN000112813,ACCT100002402,R003_SIGNAL,96,2023-12-08 06:12:33.350041,1
ALT00001214,TXN000112814,ACCT100004217,R004_SIGNAL,71,2023-08-28 08:45:50.087697,1
ALT00001215,TXN000112815,ACCT100010878,R004_SIGNAL,69,2024-02-20 16:29:22.179650,1
ALT00001216,TXN000112816,ACCT100006723,R002_SIGNAL,67,2024-02-20 01:23:21.914469,1
ALT00001217,TXN000112817,ACCT100005889,R003_SIGNAL,85,2022-07-07 22:42:27.504691,1
ALT00001218,TXN000112818,ACCT100002867,R005_SIGNAL,80,2022-08-30 16:43:23.734644,1
ALT00001219,TXN000112819,ACCT100003123,R004_SIGNAL,75,2022-02-07 10:36:35.656476,1
ALT00001220,TXN000112820,ACCT100004726,R005_SIGNAL,78,2022-04-11 09:12:24.437362,1
ALT00001221,TXN000112821,ACCT100010221,R003_SIGNAL,76,2023-05-24 11:11:29.485557,1
ALT00001222,TXN000112822,ACCT100007437,R004_SIGNAL,68,2022-02-07 07:23:54.401811,1
ALT00001223,TXN000112823,ACCT100007051,R004_SIGNAL,82,2022-11-17 21:42:52.934419,1
ALT00001224,TXN000112824,ACCT100010901,R004_SIGNAL,68,2024-05-23 05:10:30.470473,1
ALT00001225,TXN000112825,ACCT100004765,R003_SIGNAL,85,2022-07-19 09:06:22.260668,1
ALT00001226,TXN000112826,ACCT100004281,R005_SIGNAL,73,2024-04-18 07:07:27.964617,1
ALT00001227,TXN000112827,ACCT100002281,R004_SIGNAL,67,2023-09-15 12:08:03.695844,1
ALT00001228,TXN000112828,ACCT100004872,R004_SIGNAL,72,2023-06-01 05:33:55.906037,1
ALT00001229,TXN000112829,ACCT100007241,R005_SIGNAL,84,2023-09-25 08:31:56.650373,1
ALT00001230,TXN000112830,ACCT100007558,R005_SIGNAL,73,2022-01-26 05:02:28.046784,1
ALT00001231,TXN000112831,ACCT100009509,R004_SIGNAL,71,2023-04-12 14:53:21.765285,1
ALT00001232,TXN000112832,ACCT100007583,R005_SIGNAL,78,2024-01-06 14:45:54.578290,1
ALT00001233,TXN000112833,ACCT100005464,R004_SIGNAL,89,2023-06-26 10:38:34.293235,1
ALT00001234,TXN000112834,ACCT100009579,R002_SIGNAL,73,2023-09-07 09:21:56.946618,1
ALT00001235,TXN000112835,ACCT100004930,R005_SIGNAL,80,2023-07-27 07:49:39.397487,1
ALT00001236,TXN000112836,ACCT100002508,R002_SIGNAL,68,2023-07-05 01:16:44.544947,1
ALT00001237,TXN000112837,ACCT100007272,R005_SIGNAL,88,2022-12-22 22:34:06.826551,1
ALT00001238,TXN000112838,ACCT100004265,R003_SIGNAL,77,2024-01-19 13:21:09.837500,1
ALT00001239,TXN000112839,ACCT100002322,R003_SIGNAL,78,2024-01-16 16:46:45.831167,1
ALT00001240,TXN000112840,ACCT100009647,R005_SIGNAL,83,2023-03-26 02:10:04.358326,1
ALT00001241,TXN000112841,ACCT100000459,R005_SIGNAL,93,2022-09-16 04:44:36.319143,1
ALT00001242,TXN000112842,ACCT100002283,R005_SIGNAL,77,2023-03-03 06:19:15.593419,1
ALT00001243,TXN000112843,ACCT100006400,R003_SIGNAL,98,2023-04-13 09:13:09.366504,1
ALT00001244,TXN000112844,ACCT100006455,R003_SIGNAL,98,2022-03-04 03:20:44.998355,1
ALT00001245,TXN000112845,ACCT100010796,R003_SIGNAL,86,2023-04-24 16:05:13.021402,1
ALT00001246,TXN000112846,ACCT100002608,R005_SIGNAL,93,2022-07-31 01:58:58.945594,1
ALT00001247,TXN000112847,ACCT100001728,R003_SIGNAL,78,2024-03-30 17:06:10.013975,1
ALT00001248,TXN000112848,ACCT100000614,R004_SIGNAL,79,2024-02-11 10:28:32.555174,1
ALT00001249,TXN000112849,ACCT100006188,R003_SIGNAL,91,2022-05-02 08:38:55.159618,1
ALT00001250,TXN000112850,ACCT100003695,R005_SIGNAL,83,2022-07-03 06:52:41.212129,1
ALT00001251,TXN000112851,ACCT100003335,R002_SIGNAL,72,2022-01-31 06:44:30.085807,1
ALT00001252,TXN000112852,ACCT100003037,R002_SIGNAL,84,2023-09-14 15:08:43.460132,1
ALT00001253,TXN000112853,ACCT100008206,R003_SIGNAL,96,2022-11-17 18:26:48.219969,1
ALT00001254,TXN000112854,ACCT100009325,R005_SIGNAL,79,2022-03-13 04:32:10.244554,1
ALT00001255,TXN000112855,ACCT100005422,R003_SIGNAL,86,2022-01-21 12:52:07.485806,1
ALT00001256,TXN000112856,ACCT100002587,R004_SIGNAL,66,2024-05-31 22:51:44.554859,1
ALT00001257,TXN000112857,ACCT100011429,R002_SIGNAL,71,2024-03-23 10:29:54.040994,1
ALT00001258,TXN000112858,ACCT100000974,R005_SIGNAL,93,2022-05-07 21:24:23.635791,1
ALT00001259,TXN000112859,ACCT100009995,R005_SIGNAL,89,2023-10-03 12:22:40.497751,1
ALT00001260,TXN000112860,ACCT100001321,R005_SIGNAL,87,2024-03-19 12:42:26.653400,1
ALT00001261,TXN000112861,ACCT100008317,R002_SIGNAL,65,2022-07-25 04:45:27.277502,1
ALT00001262,TXN000112862,ACCT100003215,R002_SIGNAL,60,2023-05-02 15:26:22.802448,1
ALT00001263,TXN000112863,ACCT100007041,R005_SIGNAL,76,2023-10-01 22:02:57.805682,1
ALT00001264,TXN000112864,ACCT100003173,R004_SIGNAL,83,2022-11-09 14:05:56.150155,1
ALT00001265,TXN000112865,ACCT100006768,R002_SIGNAL,69,2023-11-12 22:48:30.494779,1
ALT00001266,TXN000112866,ACCT100000932,R002_SIGNAL,77,2022-03-11 19:02:15.642493,1
ALT00001267,TXN000112867,ACCT100010735,R004_SIGNAL,83,2024-03-22 04:14:44.339230,1
ALT00001268,TXN000112868,ACCT100001252,R002_SIGNAL,76,2022-08-16 22:20:51.998856,1
ALT00001269,TXN000112869,ACCT100009035,R004_SIGNAL,79,2022-09-24 15:13:48.600218,1
ALT00001270,TXN000112870,ACCT100005680,R002_SIGNAL,66,2024-03-31 06:54:01.638596,1
ALT00001271,TXN000112871,ACCT100003778,R003_SIGNAL,99,2022-10-05 19:11:26.489647,1
ALT00001272,TXN000112872,ACCT100001872,R003_SIGNAL,75,2022-01-20 09:28:36.894332,1
ALT00001273,TXN000112873,ACCT100004573,R002_SIGNAL,67,2024-02-18 12:24:40.089807,1
ALT00001274,TXN000112874,ACCT100003371,R002_SIGNAL,78,2022-12-12 13:36:18.185686,1
ALT00001275,TXN000112875,ACCT100009974,R004_SIGNAL,73,2023-11-19 07:54:30.981152,1
ALT00001276,TXN000112876,ACCT100011892,R002_SIGNAL,60,2024-01-26 10:29:29.200868,1
ALT00001277,TXN000112877,ACCT100008762,R005_SIGNAL,80,2023-02-27 06:01:10.079757,1
ALT00001278,TXN000112878,ACCT100002161,R005_SIGNAL,91,2024-04-06 22:13:41.342074,1
ALT00001279,TXN000112879,ACCT100009357,R004_SIGNAL,85,2022-12-26 11:33:38.590703,1
ALT00001280,TXN000112880,ACCT100005029,R002_SIGNAL,84,2023-06-02 20:23:44.432137,1
ALT00001281,TXN000112881,ACCT100000146,R002_SIGNAL,76,2023-03-01 22:13:59.678006,1
ALT00001282,TXN000112882,ACCT100001304,R002_SIGNAL,64,2022-09-09 20:12:29.354401,1
ALT00001283,TXN000112883,ACCT100004253,R004_SIGNAL,78,2024-03-02 17:01:35.928163,1
ALT00001284,TXN000112884,ACCT100001876,R002_SIGNAL,75,2023-08-20 08:11:33.104530,1
ALT00001285,TXN000112885,ACCT100004218,R003_SIGNAL,75,2022-01-15 16:24:27.913778,1
ALT00001286,TXN000112886,ACCT100008306,R003_SIGNAL,87,2023-02-09 07:31:13.888062,1
ALT00001287,TXN000112887,ACCT100001170,R004_SIGNAL,71,2023-08-08 18:13:04.667492,1
ALT00001288,TXN000112888,ACCT100006687,R004_SIGNAL,74,2024-03-28 12:35:01.038020,1
ALT00001289,TXN000112889,ACCT100004766,R004_SIGNAL,82,2024-04-27 12:15:55.296662,1
ALT00001290,TXN000112890,ACCT100011728,R004_SIGNAL,81,2023-12-13 09:01:25.307122,1
ALT00001291,TXN000112891,ACCT100006244,R002_SIGNAL,66,2023-11-26 17:44:42.670364,1
ALT00001292,TXN000112892,ACCT100000843,R002_SIGNAL,67,2023-07-08 01:40:42.063090,1
ALT00001293,TXN000112893,ACCT100003999,R003_SIGNAL,87,2022-10-27 10:21:28.717601,1
ALT00001294,TXN000112894,ACCT100007292,R002_SIGNAL,67,2023-10-30 13:54:09.687011,1
ALT00001295,TXN000112895,ACCT100010705,R002_SIGNAL,72,2023-03-18 01:33:15.889892,1
ALT00001296,TXN000112896,ACCT100011045,R003_SIGNAL,79,2023-06-17 17:05:26.417523,1
ALT00001297,TXN000112897,ACCT100006693,R002_SIGNAL,69,2023-01-19 13:14:16.490543,1
ALT00001298,TXN000112898,ACCT100002733,R003_SIGNAL,88,2022-04-21 00:55:38.349460,1
ALT00001299,TXN000112899,ACCT100000393,R002_SIGNAL,60,2023-09-21 15:10:41.148856,1
ALT00001300,TXN000112900,ACCT100011419,R005_SIGNAL,94,2023-05-23 08:57:11.640066,1
ALT00001301,TXN000112901,ACCT100001209,R002_SIGNAL,84,2023-11-04 23:59:43.886648,1
ALT00001302,TXN000112902,ACCT100011471,R005_SIGNAL,76,2022-05-03 15:00:55.882967,1
ALT00001303,TXN000112903,ACCT100009717,R002_SIGNAL,73,2022-12-03 22:55:23.304345,1
ALT00001304,TXN000112904,ACCT100003806,R004_SIGNAL,69,2022-09-28 21:13:41.954192,1
ALT00001305,TXN000112905,ACCT100005220,R004_SIGNAL,87,2023-11-21 21:36:42.788317,1
ALT00001306,TXN000112906,ACCT100010084,R004_SIGNAL,66,2022-10-14 09:19:43.164205,1
ALT00001307,TXN000112907,ACCT100004727,R005_SIGNAL,81,2024-05-05 14:46:31.668046,1
ALT00001308,TXN000112908,ACCT100001573,R004_SIGNAL,79,2022-07-08 10:25:04.086913,1
ALT00001309,TXN000112909,ACCT100006055,R003_SIGNAL,90,2022-07-05 01:28:24.556545,1
ALT00001310,TXN000112910,ACCT100001796,R003_SIGNAL,77,2023-10-15 12:06:35.560894,1
