ACCOUNT_ID,customer_id,account_type,account_currency,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,customer_account_age_days,customer_kyc_age_days,customer_age_years,customer_address_change_count_12m,customer_phone_change_count_12m,account_txn_velocity_1h,account_txn_velocity_24h,account_pass_through_ratio_1d,account_pass_through_ratio_7d,account_pass_through_ratio_30d,account_incoming_txn_spike_score,account_outgoing_txn_spike_score,account_dormancy_days,account_dormant_reactivation_flag,account_unique_beneficiary_count_7d,account_unique_beneficiary_count_30d,upi_transaction_velocity_score,upi_transaction_entropy_score,upi_failed_transaction_ratio,upi_reversal_count_7d,upi_first_transaction_delay_minutes,upi_new_account_high_velocity_flag,upi_round_amount_transaction_ratio,upi_unique_counterparty_count_7d,upi_new_counterparty_ratio,upi_counterparty_growth_rate,upi_night_transaction_ratio,upi_ip_change_count_30d,upi_geo_location_variance,upi_device_change_count_30d,upi_pass_through_ratio_24h,upi_pass_through_ratio_7d,upi_burst_transaction_flag,upi_new_device_transfer_flag,atm_cash_withdrawal_count_24h,atm_cash_withdrawal_count_7d,atm_cash_withdrawal_amount_24h,atm_cash_withdrawal_amount_7d,atm_cash_deposit_count_24h,atm_cash_deposit_count_7d,atm_cash_deposit_amount_24h,atm_cash_deposit_amount_7d,atm_round_amount_deposit_ratio,atm_deposit_to_withdrawal_ratio,atm_night_withdrawal_ratio,atm_pin_retry_count_24h,atm_failed_transaction_count_7d,atm_terminal_usage_count_24h,atm_terminal_usage_count_7d,atm_geo_distance_variance,atm_multi_city_withdrawal_flag,atm_withdrawal_velocity_score,atm_rapid_withdrawal_flag,atm_new_account_cash_activity_flag,branch_cash_deposit_count_7d,branch_cash_deposit_count_30d,branch_cash_deposit_amount_7d,branch_cash_deposit_amount_30d,branch_structured_cash_deposit_flag,branch_multiple_same_day_deposits_flag,branch_deposit_round_amount_ratio,branch_cash_deposit_frequency_score,branch_deposit_spike_flag,branch_deposit_to_transfer_delay_minutes,branch_deposit_to_upi_transfer_ratio,branch_deposit_to_imps_transfer_ratio,branch_deposit_to_neft_transfer_ratio,branch_deposit_to_rtgs_transfer_ratio,branch_cash_pass_through_ratio,branch_deposit_count_new_account_7d,branch_deposit_amount_new_account_7d,mule_flag,mule_event_date,target_source_type,target_reason_summary,event_strength_score,mule_typology,typology_confidence,typology_reason_summary
ACC00000697,CUST0004217,CURRENT,INR,ACTIVE,367599.38,319415.35,357910.72,2563,2562.0,797.0,33.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-0.1638873139879005,0.0,0.0263157894736842,0.0,3169967.0,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000698,CUST0007306,SAVINGS,INR,ACTIVE,4104.81,4038.01,4077.28,2631,2630.0,3117.0,29.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0645912726475312,0.0,0.0,0.0,0.0,1.0,3.0,-0.0158990409379026,-1.4428232973175177e-12,0.024390243902439,0.0,3266771.0,0.0,0.1707317073170731,1.0,0.0344827586206896,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000699,CUST0005463,SAVINGS,INR,ACTIVE,19446.55,18392.2,15804.5,844,843.0,395.0,50.87,0.0,0.0,0.0,0.0,0.0,0.0122454327597164,24.503110952192603,0.0,0.0,2.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,731952.0,0.0,0.4285714285714285,1.0,0.0714285714285714,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000700,CUST0001999,WALLET,INR,ACTIVE,5342.49,5008.8,4635.58,2731,2730.0,3061.0,18.86,0.0,0.0,0.0,0.0,0.0,0.0,30.448384622702083,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0285714285714285,0.0,3426432.0,0.0,0.3714285714285714,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000701,CUST0007133,NRE,GBP,ACTIVE,148810.64,153942.85,106428.27,2160,2159.0,529.0,49.96,0.0,0.0,0.0,1.0,0.0,0.0,7.9853657070737425,0.0,0.0,0.0,0.0,1.0,4.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,2588985.0,0.0,0.28125,1.0,0.05,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000702,CUST0007904,CURRENT,INR,ACTIVE,10880.36,10844.31,7699.69,2007,2006.0,3715.0,34.02,0.0,0.0,0.0,0.0,0.0,0.0,2.5315258,0.0,0.0,2.0,0.0,0.0,1.0,-0.0158990409379026,0.0,0.0277777777777777,0.0,2367970.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000703,CUST0005470,CURRENT,INR,ACTIVE,3897.77,3671.77,3200.97,2305,2304.0,471.0,68.57,0.0,0.0,0.0,0.0,0.0,0.0160138868257414,4.370733601372764,0.0,0.0,2.0,0.0,1.0,2.0,-0.0158990409379026,-1.4428232973175177e-12,0.0909090909090909,0.0,2801935.0,0.0,0.2272727272727272,1.0,0.0476190476190476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000704,CUST0004196,NRE,INR,ACTIVE,47373.79,49887.99,43070.41,474,473.0,3045.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,5.004031690468159,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0714285714285714,0.0,163442.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000705,CUST0000315,SAVINGS,INR,RESTRICTED,178648.12,165853.85,127733.9,2424,2423.0,1128.0,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0306879464856174,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0256410256410256,0.0,2966893.0,0.0,0.2051282051282051,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000706,CUST0006209,CURRENT,INR,ACTIVE,48840.61,46959.27,36391.42,1798,1797.0,1092.0,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2083151.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000707,CUST0006508,SALARY,INR,ACTIVE,28162.81,30804.37,23912.58,970,969.0,540.0,56.06,0.0,0.0,0.0,0.0,0.0,0.0,0.612828863591882,0.0,2.25,-1.0,0.0,1.0,4.0,0.1320892321120952,-1.4428232973175177e-12,0.0476190476190476,0.0,880512.0,0.0,0.2142857142857142,2.0,0.0476190476190476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000708,CUST0003827,SAVINGS,USD,ACTIVE,35989.02,36123.04,33450.81,1223,1222.0,1245.0,53.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0609333599808694,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0263157894736842,0.0,1262100.0,0.0,0.2894736842105263,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000709,CUST0000217,SALARY,INR,ACTIVE,120307.81,108286.65,109384.05,2925,2924.0,3455.0,29.32,0.0,0.0,0.0,1.0,0.0,0.0,0.9617114101207316,1.25,0.0,-1.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0204081632653061,0.0,3692906.0,0.0,0.3061224489795918,1.0,0.0384615384615384,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000710,CUST0004060,SALARY,INR,RESTRICTED,7715.3,7149.27,7432.34,887,886.0,5339.0,55.84,0.0,0.0,0.0,0.0,0.0,0.0,55.72840446613112,2.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0294117647058823,0.0,774358.0,0.0,0.2352941176470588,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000711,CUST0002243,NRO,INR,ACTIVE,19259.96,20955.49,15815.57,3154,3153.0,1093.0,66.34,0.0,0.0,0.0,0.0,0.0,0.0,138.5424559276658,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4020078.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000712,CUST0005931,SAVINGS,INR,ACTIVE,12794.51,11193.2,12523.14,1061,1060.0,979.0,24.69,0.0,0.0,0.0,0.0,0.0,0.0,6.199245804898179,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1023038.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000713,CUST0006433,SAVINGS,INR,ACTIVE,5423.85,5950.66,5240.77,510,509.0,1185.0,56.71,0.0,0.0,0.0,0.0,0.0,0.0,2.80509110127009,0.0,0.0,3.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,215368.0,0.0,0.40625,1.0,0.0526315789473684,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000714,CUST0002555,CURRENT,INR,ACTIVE,14852.89,13480.57,11564.09,2120,2119.0,961.0,17.82,0.0,0.0,0.0,0.0,0.0,0.0,1.129042855322152,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0666666666666666,0.0,2532196.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000715,CUST0005584,CURRENT,INR,ACTIVE,83221.86,88112.83,76267.01,3063,3062.0,372.0,62.09,0.0,0.0,0.0,0.0,0.0,0.0,143.7818922015553,0.0,1.25,-1.0,0.0,2.0,4.0,-0.0158990409379026,0.9999999999971146,0.0,0.0,3909323.0,0.0,0.2272727272727272,3.0,0.1176470588235294,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000716,CUST0004447,SAVINGS,INR,ACTIVE,43474.18,35321.15,35780.44,743,742.0,346.0,26.98,1.0,1.0,0.0,0.0,0.0,0.0,324.91978713738723,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0512820512820512,0.0,572630.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000717,CUST0000504,CURRENT,INR,ACTIVE,47723.18,50928.9,46085.78,1428,1427.0,1026.0,45.96,0.0,0.0,0.0,0.0,0.0,0.0,1.7825868954320545,0.0,0.0,3.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0681818181818181,0.0,1534957.0,0.0,0.25,1.0,0.032258064516129,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000718,CUST0004213,SAVINGS,INR,ACTIVE,26259.18,21628.32,18960.89,3387,3386.0,87.0,24.13,1.0,1.0,0.0,0.0,0.0,1.0,1.022657044083082,0.0,0.0,2.0,0.0,1.0,5.0,-0.0158990409379026,-1.4428232973175177e-12,0.0,0.0,4353752.0,0.0,0.3333333333333333,1.0,0.0625,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000719,CUST0004806,SAVINGS,INR,RESTRICTED,41274.02,39647.67,33304.9,2731,2730.0,129.0,53.81,1.0,1.0,0.0,0.0,0.0,0.0,41.683777554818825,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0263157894736842,0.0,3415118.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000720,CUST0007339,CURRENT,INR,FROZEN,8427.8,9267.22,6951.78,3568,3567.0,763.0,68.11,0.0,0.0,0.0,0.0,0.0,0.0,6.429249957896404,0.0,0.0,1.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,4617593.0,0.0,0.21875,1.0,0.0555555555555555,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000721,CUST0007222,SAVINGS,INR,ACTIVE,15192.97,13695.34,10648.49,2188,2187.0,1034.0,67.28,0.0,0.0,0.0,0.0,0.0,0.0980954388861377,0.8399057819126854,0.0,0.0,1.0,0.0,0.0,2.0,-0.1638873139879005,0.0,0.0333333333333333,0.0,2666099.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000722,CUST0000290,SAVINGS,INR,ACTIVE,1462.65,1388.67,808.73,195,194.0,1156.0,60.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0436507936507936,0.0,6707.583956516667,1.0,0.4603174603174603,0.0,0.0,0.0,0.242063492063492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2025-03-13,behavior_rule,high_rapid_outflow|many_unique_counterparties|frequent_round_amounts|high_cash_withdrawals|low_balance_retention|external_signal_linked,1.0,layering_mule,0.67,many_unique_counterparties|network_dense
ACC00000723,CUST0002001,SALARY,INR,ACTIVE,30730.75,24934.17,26905.41,828,827.0,2852.0,51.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0789473684210526,0.0,712155.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000724,CUST0006590,WALLET,INR,ACTIVE,32345.35,29955.42,27336.02,1012,1011.0,398.0,42.56,0.0,0.0,0.0,0.0,0.0,0.0,0.9530812086830398,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.025,0.0,935264.0,0.0,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000725,CUST0006410,SALARY,INR,ACTIVE,18657.39,20314.0,16348.95,3721,3720.0,454.0,49.73,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0526315789473684,0.0,4834634.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000726,CUST0003142,CURRENT,INR,ACTIVE,14003.91,11844.76,12070.53,1136,1135.0,2150.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,5.939344750739147,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1121252.0,0.0,0.3421052631578947,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000727,CUST0007965,WALLET,INR,ACTIVE,974154.84,798978.01,699997.02,3002,3001.0,1114.0,37.79,0.0,0.0,0.0,0.0,0.0,0.0,0.6898364168721076,0.0,0.0,6.0,0.0,0.0,3.0,-0.1638873139879005,0.0,0.027027027027027,0.0,3812859.0,0.0,0.2432432432432432,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000728,CUST0000132,CURRENT,INR,ACTIVE,65391.31,70246.36,52002.28,2690,2689.0,2940.0,65.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.03125,0.0,3354586.0,0.0,0.28125,2.0,0.0454545454545454,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000729,CUST0003971,SAVINGS,INR,ACTIVE,36162.46,31011.92,28166.39,3580,3579.0,2487.0,28.26,0.0,0.0,0.0,2.0,7.265382631376282,7.460993613728667,5.567510017557121,0.0,0.0,0.0,0.0,1.0,2.0,0.1320892321120952,-1.4428232973175177e-12,0.0333333333333333,0.0,4633352.0,0.0,0.2666666666666666,1.0,0.0714285714285714,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000730,CUST0001788,SAVINGS,INR,ACTIVE,16649.74,17859.32,14349.25,2562,2561.0,1660.0,20.76,0.0,0.0,0.0,0.0,0.0,1000.0,4.575617934386052,0.0,0.0,1.0,0.0,0.0,5.0,-0.0158990409379026,0.0,0.0344827586206896,0.0,3177922.0,0.0,0.2413793103448276,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000731,CUST0004286,SAVINGS,INR,ACTIVE,12817.12,12795.9,12237.66,1998,1997.0,800.0,26.04,0.0,0.0,0.0,0.0,0.0,0.0,0.9416213589856102,1.3333333333333333,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2353779.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
