ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,IS_STR,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,PEP_STATUS,INCOME_BRACKET,KYC_RISK,ONBOARDING_CHANNEL,total_txn_volume,txn_count,avg_txn_size,unique_channels
ALT0002237,TXN00494401,ACCT100012492,ML_PATTERN_DETECTED,75,2024-11-15 07:14:27.457878,0,CUST0024521,CURRENT,ACTIVE,2347.04,False,100k-250k,MEDIUM,THIRD_PARTY,322530.36,6,53755.06,2
ALT0002238,TXN00476298,ACCT100044864,ML_PATTERN_DETECTED,78,2023-07-20 03:41:09.237159,0,CUST0014194,SALARY,ACTIVE,73565.88,False,250k+,LOW,BRANCH,40338.34,5,8067.668,3
ALT0002239,TXN00496436,ACCT100086490,ML_PATTERN_DETECTED,93,2023-09-02 02:28:45.621037,1,CUST0006071,NRO,ACTIVE,7453.31,False,250k+,HIGH,BRANCH,23939.55,5,4787.91,3
ALT0002240,TXN00483226,ACCT100034934,ML_PATTERN_DETECTED,86,2024-12-26 18:41:00.012327,1,CUST0070637,SALARY,ACTIVE,342833.71,False,,LOW,THIRD_PARTY,36621.36,8,4577.67,4
ALT0002241,TXN00495844,ACCT100061460,ML_PATTERN_DETECTED,58,2024-07-16 11:01:45.020914,0,CUST0007178,CURRENT,ACTIVE,10405.66,False,250k+,LOW,MOBILE_APP,88189.75,7,12598.535714285714,3
ALT0002242,TXN00496232,ACCT100027482,ML_PATTERN_DETECTED,79,2023-08-12 11:42:40.417279,0,CUST0030475,CURRENT,ACTIVE,466592.47,False,100k-250k,LOW,MOBILE_APP,31186.170000000002,8,3898.2712500000002,4
ALT0002243,TXN00480871,ACCT100039687,ML_PATTERN_DETECTED,98,2023-09-29 00:06:25.764868,1,CUST0010355,CURRENT,ACTIVE,65122.69,False,250k+,MEDIUM,WEB,362236.75,2,181118.375,2
ALT0002244,TXN00475116,ACCT100021710,ML_PATTERN_DETECTED,98,2024-02-10 06:51:18.404716,1,CUST0053433,CURRENT,ACTIVE,30998.4,False,100k-250k,HIGH,WEB,34228.5,5,6845.7,2
ALT0002245,TXN00492175,ACCT100091869,ML_PATTERN_DETECTED,74,2024-04-25 17:01:56.454796,0,CUST0044331,CURRENT,DORMANT,120547.06,False,,LOW,WEB,409950.96,13,31534.689230769232,4
ALT0002246,TXN00492418,ACCT100053458,ML_PATTERN_DETECTED,60,2024-07-07 21:49:41.255030,0,CUST0055533,SAVINGS,ACTIVE,98160.32,False,0-50k,LOW,WEB,10181.49,2,5090.745,2
ALT0002247,TXN00487144,ACCT100049084,ML_PATTERN_DETECTED,57,2024-02-14 10:59:33.136163,0,CUST0010408,CURRENT,DORMANT,20655.66,False,250k+,LOW,WEB,306300.43,9,34033.38111111111,3
ALT0002248,TXN00496560,ACCT100067626,ML_PATTERN_DETECTED,72,2023-01-22 18:16:49.686541,0,CUST0044082,SALARY,ACTIVE,15724.95,False,0-50k,LOW,THIRD_PARTY,37718.99,7,5388.427142857143,4
ALT0002249,TXN00499499,ACCT100002549,ML_PATTERN_DETECTED,55,2023-02-24 01:44:07.156478,0,CUST0057922,NRE,ACTIVE,3626.0,False,,LOW,WEB,34916.78,5,6983.356,3
ALT0002250,TXN00495155,ACCT100083228,ML_PATTERN_DETECTED,64,2023-09-11 20:14:51.761904,0,CUST0017077,SALARY,ACTIVE,7112.88,False,,HIGH,BRANCH,45715.84,8,5714.48,3
ALT0002251,TXN00489668,ACCT100020311,ML_PATTERN_DETECTED,75,2024-03-22 15:29:18.068998,0,CUST0038455,CURRENT,ACTIVE,20624.64,False,0-50k,MEDIUM,MOBILE_APP,383294.31999999995,4,95823.57999999999,3
ALT0002252,TXN00487845,ACCT100022181,ML_PATTERN_DETECTED,57,2024-07-01 18:32:46.943203,0,CUST0059799,NRO,DORMANT,3516.57,False,250k+,MEDIUM,WEB,473814.35,11,43074.031818181815,4
ALT0002253,TXN00484133,ACCT100010594,ML_PATTERN_DETECTED,60,2024-04-12 01:33:16.944860,0,CUST0056377,SAVINGS,ACTIVE,1953.78,False,0-50k,LOW,THIRD_PARTY,29502.37,5,5900.474,3
ALT0002254,TXN00485076,ACCT100004705,ML_PATTERN_DETECTED,60,2024-03-10 11:07:38.012671,0,CUST0060558,NRE,DORMANT,13066.06,False,100k-250k,MEDIUM,THIRD_PARTY,289843.44999999995,7,41406.207142857136,3
ALT0002255,TXN00476359,ACCT100087848,ML_PATTERN_DETECTED,76,2023-10-18 03:18:08.610423,0,CUST0066876,SAVINGS,DORMANT,1395.7,False,,MEDIUM,MOBILE_APP,602796.88,7,86113.84,3
ALT0002256,TXN00477674,ACCT100023203,ML_PATTERN_DETECTED,72,2024-07-09 18:51:01.557525,0,CUST0070988,NRO,ACTIVE,23267.62,False,100k-250k,HIGH,MOBILE_APP,89948.16,6,14991.36,4
ALT0002257,TXN00478244,ACCT100077884,ML_PATTERN_DETECTED,73,2023-01-30 06:59:00.285301,0,CUST0015263,CURRENT,ACTIVE,231408.34,False,100k-250k,LOW,WEB,246184.23,3,82061.41,3
ALT0002258,TXN00491288,ACCT100063915,ML_PATTERN_DETECTED,67,2024-06-19 07:59:39.339459,0,CUST0025091,SAVINGS,ACTIVE,4444.19,False,250k+,HIGH,WEB,22609.76,4,5652.44,3
ALT0002259,TXN00490445,ACCT100052986,ML_PATTERN_DETECTED,58,2023-01-02 02:03:04.684260,0,CUST0030713,NRO,ACTIVE,104012.85,False,100k-250k,MEDIUM,WEB,175184.45,6,29197.408333333336,3
ALT0002260,TXN00481651,ACCT100058192,ML_PATTERN_DETECTED,52,2023-10-30 01:36:59.623479,1,CUST0051888,NRE,DORMANT,1910.73,False,250k+,MEDIUM,BRANCH,485970.11,3,161990.03666666665,3
ALT0002261,TXN00482500,ACCT100025151,ML_PATTERN_DETECTED,74,2023-11-22 21:23:36.142354,0,CUST0031430,nro,ACTIVE,1595.5,False,100k-250k,LOW,WEB,245283.29,7,35040.47,3
ALT0002262,TXN00498796,ACCT100017470,ML_PATTERN_DETECTED,91,2024-01-31 14:55:58.373703,0,CUST0045447,SALARY,ACTIVE,17945.83,False,,MEDIUM,BRANCH,206022.18,6,34337.03,2
ALT0002263,TXN00480690,ACCT100043252,ML_PATTERN_DETECTED,55,2024-03-04 05:15:17.532099,0,CUST0022554,current,ACTIVE,2783.1,False,100k-250k,MEDIUM,THIRD_PARTY,301592.54000000004,7,43084.64857142857,3
ALT0002264,TXN00480983,ACCT100000388,ML_PATTERN_DETECTED,92,2023-05-28 19:24:51.439857,1,CUST0009798,NRE,ACTIVE,31167.61,False,100k-250k,LOW,WEB,274328.75999999995,6,45721.45999999999,3
ALT0002265,TXN00489182,ACCT100049991,ML_PATTERN_DETECTED,50,2024-12-19 05:17:07.055281,0,CUST0020568,NRE,ACTIVE,12199.55,False,,MEDIUM,THIRD_PARTY,88085.01000000001,7,12583.572857142859,2
ALT0002266,TXN00493016,ACCT100013223,ML_PATTERN_DETECTED,54,2023-05-15 09:54:58.959882,0,CUST0069387,NRE,DORMANT,18788.46,False,50k-100k,MEDIUM,BRANCH,405547.19,4,101386.7975,3
ALT0002267,TXN00486768,ACCT100015057,ML_PATTERN_DETECTED,82,2024-04-05 22:59:02.377153,0,CUST0023751,NRE,DORMANT,43661.36,False,250k+,LOW,BRANCH,266675.35,5,53335.06999999999,3
ALT0002268,TXN00496163,ACCT100097648,ML_PATTERN_DETECTED,68,2023-07-01 18:15:56.698211,0,CUST0053585,NRE,ACTIVE,6225.77,True,100k-250k,LOW,THIRD_PARTY,14959.470000000001,3,4986.490000000001,1
ALT0002269,TXN00490823,ACCT100071967,ML_PATTERN_DETECTED,56,2024-09-28 05:26:00.728092,0,CUST0026364,SALARY,ACTIVE,143628.49,False,100k-250k,LOW,THIRD_PARTY,485801.58,3,161933.86000000002,2
ALT0002270,TXN00498957,ACCT100046345,ML_PATTERN_DETECTED,50,2024-11-17 17:24:02.564665,0,CUST0029990,SALARY,ACTIVE,10995.56,False,100k-250k,LOW,BRANCH,414375.09,6,69062.515,4
ALT0002271,TXN00481605,ACCT100028467,ML_PATTERN_DETECTED,70,2023-11-04 02:31:39.627612,1,CUST0061293,CURRENT,ACTIVE,2373.71,False,250k+,MEDIUM,WEB,25122.49,5,5024.4980000000005,3
ALT0002272,TXN00478687,ACCT100090559,ML_PATTERN_DETECTED,88,2024-11-30 21:59:40.465805,1,CUST0040651,Current,ACTIVE,21773.09,False,100k-250k,HIGH,MOBILE_APP,812225.11,8,101528.13875,3
ALT0002273,TXN00494800,ACCT100093242,ML_PATTERN_DETECTED,75,2023-01-17 09:50:07.967077,0,CUST0045323,CURRENT,ACTIVE,12197.93,False,100k-250k,MEDIUM,BRANCH,466265.31,5,93253.062,4
ALT0002274,TXN00483179,ACCT100017092,ML_PATTERN_DETECTED,98,2023-08-17 12:01:52.261068,1,CUST0043331,CURRENT,ACTIVE,27091.27,False,50k-100k,MEDIUM,THIRD_PARTY,340874.56000000006,7,48696.36571428572,3
ALT0002275,TXN00484793,ACCT100027368,ML_PATTERN_DETECTED,96,2024-07-28 02:15:19.308680,1,CUST0068945,SAVINGS,ACTIVE,2195.43,False,100k-250k,LOW,WEB,133254.34,4,33313.585,3
ALT0002276,TXN00475975,ACCT100069387,ML_PATTERN_DETECTED,51,2024-07-05 09:47:30.880769,0,CUST0022693,SALARY,BLOCKED,223707.72,False,50k-100k,LOW,WEB,610912.37,11,55537.48818181818,4
ALT0002277,TXN00477975,ACCT100001033,ML_PATTERN_DETECTED,80,2024-09-22 19:18:50.424062,0,CUST0016466,NRE,ACTIVE,685346.77,False,100k-250k,LOW,WEB,491669.13,5,98333.826,3
ALT0002278,TXN00497875,ACCT100019768,ML_PATTERN_DETECTED,85,2023-03-01 15:27:28.803699,0,CUST0004682,NRE,ACTIVE,86555.32,False,250k+,HIGH,WEB,711058.9299999999,3,237019.6433333333,2
ALT0002279,TXN00499465,ACCT100088360,ML_PATTERN_DETECTED,98,2023-01-10 01:18:14.267316,1,CUST0019772, CURRENT ,DORMANT,11438.89,False,250k+,HIGH,THIRD_PARTY,402363.69,2,201181.845,2
ALT0002280,TXN00494107,ACCT100040278,ML_PATTERN_DETECTED,89,2024-05-06 14:40:48.109601,0,CUST0063723,nre,ACTIVE,1403.36,False,0-50k,LOW,MOBILE_APP,305183.85,7,43597.69285714285,4
ALT0002281,TXN00484868,ACCT100069950,ML_PATTERN_DETECTED,59,2023-06-22 02:16:57.438607,0,CUST0050467,SAVINGS,DORMANT,253155.17,False,0-50k,HIGH,BRANCH,18366.31,4,4591.5775,2
ALT0002282,TXN00475603,ACCT100064832,ML_PATTERN_DETECTED,89,2024-04-18 15:43:26.194442,1,CUST0043908,SAVINGS,ACTIVE,16805.14,False,100k-250k,LOW,WEB,440023.73,4,110005.9325,2
ALT0002283,TXN00483118,ACCT100054106,ML_PATTERN_DETECTED,87,2023-04-22 22:57:43.253413,1,CUST0066476,NRE,ACTIVE,15061.66,False,0-50k,MEDIUM,WEB,491088.12000000005,6,81848.02,3
ALT0002284,TXN00485329,ACCT100034175,ML_PATTERN_DETECTED,50,2024-09-11 03:35:52.897332,0,CUST0067671, SALARY ,DORMANT,8390.15,False,250k+,LOW,BRANCH,324738.73,4,81184.6825,3
ALT0002285,TXN00494329,ACCT100033449,ML_PATTERN_DETECTED,67,2023-03-10 23:14:26.248410,0,CUST0008714,NRE,ACTIVE,428.96,False,50k-100k,MEDIUM,WEB,84165.69,7,12023.67,3
ALT0002286,TXN00494229,ACCT100039314,ML_PATTERN_DETECTED,93,2023-12-12 16:03:37.936212,1,CUST0010553,SALARY,ACTIVE,5864.51,False,100k-250k,MEDIUM,MOBILE_APP,484358.69999999995,8,60544.837499999994,4
ALT0002287,TXN00491321,ACCT100028930,ML_PATTERN_DETECTED,72,2023-08-16 05:42:02.985958,0,CUST0015835,CURRENT,ACTIVE,78486.2,False,250k+,HIGH,BRANCH,525327.01,7,75046.71571428572,3
ALT0002288,TXN00497725,ACCT100020069,ML_PATTERN_DETECTED,95,2024-10-04 00:02:16.506446,0,CUST0017686,SALARY,ACTIVE,96126.68,False,0-50k,MEDIUM,MOBILE_APP,60827.740000000005,3,20275.913333333334,3
ALT0002289,TXN00494649,ACCT100030099,ML_PATTERN_DETECTED,61,2023-08-26 16:35:43.684294,0,CUST0019722,NRE,ACTIVE,10670.22,False,100k-250k,LOW,MOBILE_APP,687307.08,10,68730.708,2
ALT0002290,TXN00493266,ACCT100024824,ML_PATTERN_DETECTED,74,2024-05-06 07:13:34.700717,0,CUST0050323,NRO,ACTIVE,19067.28,False,100k-250k,LOW,BRANCH,593977.41,4,148494.3525,2
ALT0002291,TXN00485273,ACCT100049696,ML_PATTERN_DETECTED,70,2023-05-02 15:30:19.694474,0,CUST0074273,SALARY,ACTIVE,12470.0,False,100k-250k,LOW,THIRD_PARTY,19911.519999999997,4,4977.879999999999,2
ALT0002292,TXN00495690,ACCT100000808,ML_PATTERN_DETECTED,92,2024-12-04 18:59:36.207237,1,CUST0003097,NRE,ACTIVE,293442.46,False,50k-100k,LOW,THIRD_PARTY,762929.05,6,127154.84166666667,3
ALT0002293,TXN00481371,ACCT100022533,ML_PATTERN_DETECTED,71,2023-02-17 04:25:44.818840,0,CUST0043915,NRO,ACTIVE,671.95,False,,LOW,BRANCH,17824.9,4,4456.225,4
ALT0002294,TXN00482732,ACCT100034694,ML_PATTERN_DETECTED,63,2023-10-30 09:24:59.581620,0,CUST0069534,NRO,ACTIVE,1555.54,False,50k-100k,LOW,MOBILE_APP,510681.51,6,85113.585,3
ALT0002295,TXN00475226,ACCT100075572,ML_PATTERN_DETECTED,78,2024-06-14 17:02:21.652659,0,CUST0074674,SAVINGS,ACTIVE,3101.64,False,0-50k,MEDIUM,MOBILE_APP,389112.48,6,64852.079999999994,3
ALT0002296,TXN00490042,ACCT100061278,ML_PATTERN_DETECTED,96,2023-01-11 12:36:19.261074,1,CUST0044519,SAVINGS,ACTIVE,55526.18,False,100k-250k,LOW,WEB,912775.8200000001,5,182555.16400000002,3
ALT0002297,TXN00487777,ACCT100013373,ML_PATTERN_DETECTED,82,2024-02-24 00:18:03.964159,0,CUST0047063,Current,ACTIVE,4134.61,False,50k-100k,LOW,WEB,95441.61,8,11930.20125,4
ALT0002298,TXN00488693,ACCT100055423,ML_PATTERN_DETECTED,95,2024-05-21 00:49:07.074811,1,CUST0029701,NRE,ACTIVE,3224.56,False,0-50k,LOW,THIRD_PARTY,261877.37,6,43646.22833333333,4
ALT0002299,TXN00483027,ACCT100089065,ML_PATTERN_DETECTED,93,2024-08-18 10:11:39.923419,1,CUST0071296,NRO,ACTIVE,1452.86,False,250k+,MEDIUM,BRANCH,407629.31999999995,6,67938.21999999999,3
ALT0002300,TXN00476583,ACCT100095238,ML_PATTERN_DETECTED,66,2023-03-24 21:20:38.301166,0,CUST0018242,SALARY,ACTIVE,60325.69,False,100k-250k,LOW,BRANCH,15485.76,3,5161.92,3
ALT0002301,TXN00477812,ACCT100087178,ML_PATTERN_DETECTED,71,2024-09-26 13:23:56.428969,0,CUST0042021,nre,ACTIVE,300631.09,False,250k+,HIGH,BRANCH,211247.59,8,26405.94875,3
ALT0002302,TXN00488658,ACCT100029505,ML_PATTERN_DETECTED,92,2023-02-11 08:02:43.234268,1,CUST0006821,CURRENT,ACTIVE,155850.97,False,50k-100k,LOW,WEB,226785.0,6,37797.5,4
ALT0002303,TXN00479672,ACCT100003088,ML_PATTERN_DETECTED,63,2024-07-02 17:06:25.483568,0,CUST0022143,NRE,ACTIVE,72066.83,False,100k-250k,MEDIUM,THIRD_PARTY,13515.35,3,4505.116666666667,3
ALT0002304,TXN00494092,ACCT100085077,ML_PATTERN_DETECTED,65,2023-06-03 12:45:39.245785,1,CUST0021684,SAVINGS,ACTIVE,4979.76,True,0-50k,LOW,WEB,85904.5,6,14317.416666666666,3
ALT0002305,TXN00481396,ACCT100038987,ML_PATTERN_DETECTED,85,2023-05-28 10:41:42.902680,0,CUST0054195,SAVINGS,ACTIVE,555006.47,False,100k-250k,LOW,WEB,493808.63,6,82301.43833333334,2
ALT0002306,TXN00479458,ACCT100001444,ML_PATTERN_DETECTED,65,2023-10-04 02:38:53.970439,1,CUST0048053,CURRENT,ACTIVE,50148.5,False,100k-250k,LOW,BRANCH,36567.67,7,5223.952857142857,4
ALT0002307,TXN00482695,ACCT100069139,ML_PATTERN_DETECTED,58,2024-04-08 19:03:56.438033,0,CUST0001927,SALARY,ACTIVE,224377.57,False,50k-100k,MEDIUM,BRANCH,19008.39,4,4752.0975,3
ALT0002308,TXN00489728,ACCT100080605,ML_PATTERN_DETECTED,59,2024-08-09 19:07:41.641379,0,CUST0057171,CURRENT,ACTIVE,81600.06,False,100k-250k,HIGH,WEB,124272.45,3,41424.15,3
ALT0002309,TXN00499755,ACCT100068767,ML_PATTERN_DETECTED,72,2024-05-10 01:34:15.399780,0,CUST0067216,SALARY,ACTIVE,1005.94,False,,LOW,WEB,24730.33,6,4121.721666666667,3
ALT0002310,TXN00482673,ACCT100075011,ML_PATTERN_DETECTED,97,2023-08-20 13:35:34.174495,1,CUST0047107,Nre,ACTIVE,856.14,True,0-50k,MEDIUM,MOBILE_APP,66727.18,11,6066.107272727272,4
ALT0002311,TXN00489445,ACCT100037457,ML_PATTERN_DETECTED,56,2024-02-19 16:47:18.315924,0,CUST0022317,CURRENT,CLOSED,4803.22,False,0-50k,MEDIUM,MOBILE_APP,361539.48,5,72307.896,2
ALT0002312,TXN00476079,ACCT100021912,ML_PATTERN_DETECTED,98,2023-12-29 04:17:17.712421,1,CUST0043828,SAVINGS,ACTIVE,30432.99,False,250k+,LOW,WEB,457744.42000000004,6,76290.73666666668,3
ALT0002313,TXN00477213,ACCT100060211,ML_PATTERN_DETECTED,63,2023-12-12 02:21:12.157123,0,CUST0009091,SALARY,DORMANT,21224.24,False,50k-100k,MEDIUM,THIRD_PARTY,17941.97,6,2990.3283333333334,3
ALT0002314,TXN00476989,ACCT100009303,ML_PATTERN_DETECTED,77,2023-09-04 05:35:46.528914,0,CUST0072259,NRO,ACTIVE,96071.33,False,,HIGH,THIRD_PARTY,459146.45999999996,5,91829.29199999999,3
ALT0002315,TXN00485172,ACCT100031883,ML_PATTERN_DETECTED,67,2023-07-28 17:29:56.953218,0,CUST0051397,SALARY,ACTIVE,177691.11,False,250k+,LOW,BRANCH,457926.52999999997,4,114481.63249999999,2
ALT0002316,TXN00497262,ACCT100027437,ML_PATTERN_DETECTED,65,2023-10-05 04:40:21.976354,0,CUST0043843,CURRENT,DORMANT,69638.91,False,0-50k,LOW,MOBILE_APP,404585.16000000003,5,80917.032,4
ALT0002317,TXN00475321,ACCT100078876,ML_PATTERN_DETECTED,65,2023-06-07 18:26:12.836905,0,CUST0037226,SALARY,ACTIVE,2525.2,False,50k-100k,LOW,THIRD_PARTY,29479.309999999998,6,4913.218333333333,4
ALT0002318,TXN00490122,ACCT100067810,ML_PATTERN_DETECTED,86,2023-12-03 00:56:34.209920,0,CUST0021092,NRO,ACTIVE,7163.69,False,100k-250k,MEDIUM,WEB,309056.82999999996,2,154528.41499999998,1
ALT0002319,TXN00487351,ACCT100045304,ML_PATTERN_DETECTED,62,2023-05-18 12:04:39.879599,0,CUST0055259,SAVINGS,ACTIVE,15499.82,False,250k+,MEDIUM,THIRD_PARTY,117264.03,6,19544.005,3
ALT0002320,TXN00481653,ACCT100074628,ML_PATTERN_DETECTED,64,2023-08-27 21:13:05.610415,1,CUST0047090,NRE,ACTIVE,21828.47,False,50k-100k,LOW,BRANCH,387849.68,6,64641.613333333335,3
ALT0002321,TXN00489297,ACCT100022323,ML_PATTERN_DETECTED,87,2023-05-19 18:49:17.874977,1,CUST0005060,CURRENT,ACTIVE,15639.1,False,250k+,LOW,MOBILE_APP,438644.79,4,109661.1975,3
ALT0002322,TXN00487011,ACCT100071052,ML_PATTERN_DETECTED,64,2023-01-14 01:14:59.677409,0,CUST0047589,SAVINGS,ACTIVE,19586.93,True,,HIGH,MOBILE_APP,127556.31,4,31889.0775,3
ALT0002323,TXN00478991,ACCT100004006,ML_PATTERN_DETECTED,63,2024-07-08 03:18:38.737419,0,CUST0031219,SALARY,ACTIVE,25128.52,False,50k-100k,LOW,BRANCH,400045.89,14,28574.70642857143,4
ALT0002324,TXN00479539,ACCT100096605,ML_PATTERN_DETECTED,57,2024-11-08 08:56:56.429200,1,CUST0067628,SAVINGS,ACTIVE,2603.52,False,,LOW,WEB,437437.52999999997,8,54679.691249999996,3
ALT0002325,TXN00477023,ACCT100083070,ML_PATTERN_DETECTED,88,2024-01-24 19:53:18.554595,1,CUST0046325,Savings,ACTIVE,1417.99,False,50k-100k,MEDIUM,THIRD_PARTY,142522.59,9,15835.843333333332,4
ALT0002326,TXN00498794,ACCT100057199,ML_PATTERN_DETECTED,56,2023-05-30 09:23:20.233937,0,CUST0007607,salary,ACTIVE,77698.74,False,,LOW,WEB,289483.97,8,36185.49625,3
ALT0002327,TXN00494082,ACCT100024845,ML_PATTERN_DETECTED,89,2024-11-02 06:04:50.773037,1,CUST0036105,SALARY,ACTIVE,36191.33,False,0-50k,MEDIUM,WEB,251788.15,2,125894.075,2
ALT0002328,TXN00485317,ACCT100004705,ML_PATTERN_DETECTED,74,2023-01-14 11:14:12.624466,1,CUST0060558,NRE,DORMANT,13066.06,False,100k-250k,MEDIUM,THIRD_PARTY,289843.44999999995,7,41406.207142857136,3
ALT0002329,TXN00479353,ACCT100042847,ML_PATTERN_DETECTED,71,2024-05-05 10:10:41.169565,0,CUST0070665,NRE,ACTIVE,224434.92,False,100k-250k,MEDIUM,BRANCH,491850.44,8,61481.305,3
ALT0002330,TXN00476366,ACCT100089546,ML_PATTERN_DETECTED,83,2024-09-25 13:13:37.709085,0,CUST0037813,SALARY,ACTIVE,19702.55,False,0-50k,MEDIUM,BRANCH,328060.91,4,82015.2275,3
ALT0002331,TXN00497807,ACCT100028232,ML_PATTERN_DETECTED,70,2024-04-20 11:38:52.855102,0,CUST0014882,CURRENT,ACTIVE,15303.93,False,0-50k,MEDIUM,MOBILE_APP,18109.03,4,4527.2575,3
ALT0002332,TXN00478440,ACCT100046259,ML_PATTERN_DETECTED,81,2023-03-17 11:15:22.410268,0,CUST0013703,CURRENT,ACTIVE,26326.32,False,100k-250k,LOW,MOBILE_APP,253549.92,8,31693.74,3
ALT0002333,TXN00477535,ACCT100038628,ML_PATTERN_DETECTED,94,2024-11-18 10:13:30.819555,1,CUST0060405,SALARY,ACTIVE,11047.47,False,0-50k,LOW,BRANCH,208590.54,5,41718.108,3
ALT0002334,TXN00487354,ACCT100017500,ML_PATTERN_DETECTED,73,2024-04-12 15:18:20.788931,0,CUST0050643,SALARY,DORMANT,9382.61,False,100k-250k,MEDIUM,BRANCH,48240.0,4,12060.0,2
ALT0002335,TXN00476543,ACCT100080465,ML_PATTERN_DETECTED,89,2023-09-20 03:22:24.555328,1,CUST0007085,NRE,ACTIVE,4533.52,False,100k-250k,MEDIUM,MOBILE_APP,582518.19,3,194172.72999999998,1
ALT0002336,TXN00483005,ACCT100063560,ML_PATTERN_DETECTED,68,2024-08-14 15:32:15.942112,0,CUST0016111,NRO,ACTIVE,69759.53,False,0-50k,HIGH,THIRD_PARTY,204621.8,11,18601.981818181815,4
ALT0002337,TXN00493812,ACCT100029942,ML_PATTERN_DETECTED,72,2023-05-28 04:44:49.747375,0,CUST0052745,CURRENT,ACTIVE,28124.46,False,250k+,LOW,THIRD_PARTY,28321.96,5,5664.392,3
ALT0002338,TXN00476123,ACCT100072423,ML_PATTERN_DETECTED,73,2023-12-04 22:41:40.135680,0,CUST0049612,SAVINGS,ACTIVE,57141.89,False,,LOW,WEB,39551.990000000005,4,9887.997500000001,3
ALT0002339,TXN00499506,ACCT100027500,ML_PATTERN_DETECTED,83,2024-08-11 05:38:24.208512,0,CUST0071309,Savings,BLOCKED,296375.4,False,50k-100k,MEDIUM,WEB,519210.15,6,86535.02500000001,4
ALT0002340,TXN00495158,ACCT100077694,ML_PATTERN_DETECTED,67,2023-03-21 21:57:11.648164,0,CUST0069469,CURRENT,ACTIVE,17816.73,False,0-50k,LOW,BRANCH,25753.739999999998,8,3219.2174999999997,4
ALT0002341,TXN00493415,ACCT100042408,ML_PATTERN_DETECTED,75,2023-08-10 07:59:35.156359,0,CUST0073682,CURRENT,ACTIVE,37317.54,False,,LOW,THIRD_PARTY,35344.65,8,4418.08125,4
ALT0002342,TXN00496572,ACCT100050221,ML_PATTERN_DETECTED,77,2024-02-07 12:24:11.546647,0,CUST0071559,NRO,BLOCKED,22538.0,False,0-50k,LOW,THIRD_PARTY,333716.76,7,47673.822857142855,3
ALT0002343,TXN00498217,ACCT100004781,ML_PATTERN_DETECTED,83,2024-01-07 02:34:46.268594,0,CUST0072448,CURRENT,ACTIVE,90828.05,False,250k+,MEDIUM,MOBILE_APP,323883.91,4,80970.9775,3
ALT0002344,TXN00491764,ACCT100072597,ML_PATTERN_DETECTED,75,2024-09-06 17:21:49.933975,0,CUST0048698,CURRENT,ACTIVE,61520.45,False,250k+,MEDIUM,MOBILE_APP,12564.6,4,3141.15,3
ALT0002345,TXN00484768,ACCT100075189,ML_PATTERN_DETECTED,73,2024-10-23 22:53:05.460637,0,CUST0031368,NRE,ACTIVE,33961.6,False,250k+,LOW,BRANCH,14817.5,4,3704.375,3
ALT0002346,TXN00486453,ACCT100074846,ML_PATTERN_DETECTED,63,2023-11-19 11:19:06.338303,0,CUST0021145,NRO,ACTIVE,63014.41,False,0-50k,LOW,WEB,557910.83,6,92985.13833333332,4
ALT0002347,TXN00495483,ACCT100052383,ML_PATTERN_DETECTED,81,2023-08-27 12:19:46.705314,0,CUST0055440,NRE,ACTIVE,6870.94,False,,LOW,WEB,16374.16,3,5458.053333333333,2
ALT0002348,TXN00476451,ACCT100074380,ML_PATTERN_DETECTED,68,2023-06-19 14:36:50.731521,0,CUST0061086,SAVINGS,ACTIVE,5948.23,False,50k-100k,LOW,WEB,397545.61,5,79509.122,3
ALT0002349,TXN00476502,ACCT100038443,ML_PATTERN_DETECTED,57,2023-05-06 08:18:03.784275,0,CUST0052437,CURRENT,ACTIVE,23328.9,False,100k-250k,HIGH,WEB,38584.16,5,7716.832,4
ALT0002350,TXN00498755,ACCT100004059,ML_PATTERN_DETECTED,80,2023-10-26 13:35:52.018576,0,CUST0025817,NRO,ACTIVE,98144.44,False,,HIGH,WEB,499219.38,6,83203.23,4
ALT0002351,TXN00476023,ACCT100050396,ML_PATTERN_DETECTED,98,2023-10-15 22:24:53.141371,1,CUST0026628,NRO,DORMANT,22473.73,False,,MEDIUM,BRANCH,76472.98999999999,6,12745.498333333331,3
ALT0002352,TXN00489680,ACCT100098376,ML_PATTERN_DETECTED,73,2023-02-19 13:00:54.881041,0,CUST0005372,NRO,ACTIVE,38135.26,False,0-50k,LOW,WEB,411884.52,10,41188.452000000005,3
ALT0002353,TXN00491134,ACCT100034241,ML_PATTERN_DETECTED,65,2024-03-28 01:25:07.345906,0,CUST0044662,SAVINGS,DORMANT,16377.87,False,50k-100k,LOW,MOBILE_APP,559080.01,8,69885.00125,4
ALT0002354,TXN00481995,ACCT100088949,ML_PATTERN_DETECTED,50,2024-09-07 20:53:32.615814,0,CUST0049681, SAVINGS ,ACTIVE,119824.48,False,250k+,HIGH,WEB,376948.85000000003,6,62824.80833333334,3
ALT0002355,TXN00484546,ACCT100067030,ML_PATTERN_DETECTED,96,2024-06-14 01:06:39.777206,1,CUST0006702,CURRENT,ACTIVE,10224.73,False,0-50k,MEDIUM,THIRD_PARTY,575454.49,5,115090.898,3
