STR_ID,CASE_ID,ALERT_ID,ACCOUNT_ID,IS_STR,FILED_DATE
STR001745,CASE000456,ALT0006927,ACCT100085717,1,2024-12-06
STR001746,NO_CASE_GENERATED,ALT0006928,ACCT100031683,1,2024-08-20
STR001747,CASE001110,ALT0006929,ACCT100030843,1,2024-08-08
STR001748,NO_CASE_GENERATED,ALT0006930,ACCT100024535,1,2023-05-22
STR001749,CASE001413,ALT0006931,ACCT100049015,1,2023-10-11
STR001750,NO_CASE_GENERATED,ALT0006932,ACCT100017735,1,2023-07-27
STR001751,CASE002105,ALT0006936,ACCT100066865,1,2023-09-14
STR001752,NO_CASE_GENERATED,ALT0006942,ACCT100055075,1,2024-07-23
STR001753,NO_CASE_GENERATED,ALT0006944,ACCT100055199,1,2024-09-14
STR001754,CASE001457,ALT0006946,ACCT100080395,1,2024-09-16
STR001755,NO_CASE_GENERATED,ALT0006954,ACCT100066701,1,2023-10-29
STR001756,CASE002882,ALT0006963,ACCT100065327,1,2024-11-01
STR001757,CASE002601,ALT0006965,ACCT100073172,1,2024-08-07
STR001758,NO_CASE_GENERATED,ALT0006972,ACCT100067497,1,2024-04-02
STR001759,NO_CASE_GENERATED,ALT0006973,ACCT100090769,1,2024-08-19
STR001760,NO_CASE_GENERATED,ALT0006980,ACCT100059447,1,2023-12-12
STR001761,NO_CASE_GENERATED,ALT0006984,ACCT100090059,1,2023-09-14
STR001762,NO_CASE_GENERATED,ALT0006995,ACCT100034112,1,2024-06-12
STR001763,CASE000405,ALT0007003,ACCT100013037,1,2023-09-16
STR001764,NO_CASE_GENERATED,ALT0007006,ACCT100024650,1,2023-01-13
STR001765,CASE002652,ALT0007007,ACCT100005485,1,2024-09-10
STR001766,NO_CASE_GENERATED,ALT0007012,ACCT100053721,1,2023-01-14
STR001767,NO_CASE_GENERATED,ALT0007014,ACCT100052701,1,2024-02-04
STR001768,CASE001765,ALT0007019,ACCT100060356,1,2024-07-10
STR001769,NO_CASE_GENERATED,ALT0007022,ACCT100094661,1,2024-04-10
STR001770,NO_CASE_GENERATED,ALT0007029,ACCT100069761,1,2023-10-31
STR001771,NO_CASE_GENERATED,ALT0007030,ACCT100055475,1,2023-01-14
STR001772,NO_CASE_GENERATED,ALT0007032,ACCT100095723,1,2023-08-12
STR001773,NO_CASE_GENERATED,ALT0007034,ACCT100013038,1,2024-09-18
STR001774,NO_CASE_GENERATED,ALT0007040,ACCT100059488,1,2023-01-29
STR001775,CASE002623,ALT0007041,ACCT100021760,1,2023-03-16
STR001776,NO_CASE_GENERATED,ALT0007042,ACCT100077321,1,2023-10-05
STR001777,CASE001646,ALT0007043,ACCT100073696,1,2023-02-19
STR001778,NO_CASE_GENERATED,ALT0007048,ACCT100049706,1,2024-08-27
STR001779,CASE002814,ALT0007054,ACCT100018996,1,2024-11-19
STR001780,CASE000508,ALT0007055,ACCT100008514,1,2023-07-23
STR001781,NO_CASE_GENERATED,ALT0007056,ACCT100059400,1,2024-01-13
STR001782,NO_CASE_GENERATED,ALT0007060,ACCT100082560,1,2023-10-17
STR001783,NO_CASE_GENERATED,ALT0007063,ACCT100021293,1,2023-04-04
STR001784,NO_CASE_GENERATED,ALT0007064,ACCT100091637,1,2023-10-18
STR001785,NO_CASE_GENERATED,ALT0007071,ACCT100030710,1,2024-06-21
STR001786,NO_CASE_GENERATED,ALT0007078,ACCT100067664,1,2023-11-18
STR001787,NO_CASE_GENERATED,ALT0007079,ACCT100097723,1,2024-04-18
STR001788,NO_CASE_GENERATED,ALT0007080,ACCT100032041,1,2024-06-13
STR001789,CASE001397,ALT0007083,ACCT100060784,1,2024-04-02
STR001790,NO_CASE_GENERATED,ALT0007085,ACCT100054923,1,2023-04-08
STR001791,NO_CASE_GENERATED,ALT0007089,ACCT100089185,1,2024-08-13
STR001792,NO_CASE_GENERATED,ALT0007090,ACCT100099767,1,2023-09-04
STR001793,NO_CASE_GENERATED,ALT0007092,ACCT100073297,1,2023-08-11
STR001794,NO_CASE_GENERATED,ALT0007099,ACCT100024822,1,2023-09-25
STR001795,NO_CASE_GENERATED,ALT0007102,ACCT100070226,1,2023-06-02
STR001796,NO_CASE_GENERATED,ALT0007110,ACCT100017028,1,2023-06-30
STR001797,CASE001567,ALT0007114,ACCT100020052,1,2024-06-22
STR001798,CASE002536,ALT0007118,ACCT100038087,1,2023-03-04
STR001799,CASE000081,ALT0007119,ACCT100098490,1,2024-05-13
STR001800,CASE001190,ALT0007125,ACCT100093096,1,2023-07-16
STR001801,NO_CASE_GENERATED,ALT0007127,ACCT100021322,1,2023-07-13
STR001802,CASE001426,ALT0007128,ACCT100086822,1,2024-08-14
STR001803,CASE000226,ALT0007130,ACCT100000970,1,2024-08-08
STR001804,CASE000654,ALT0007139,ACCT100027609,1,2024-04-04
STR001805,NO_CASE_GENERATED,ALT0007144,ACCT100038797,1,2024-01-19
STR001806,NO_CASE_GENERATED,ALT0007152,ACCT100021986,1,2023-03-11
STR001807,CASE001182,ALT0007157,ACCT100014599,1,2023-12-04
STR001808,CASE001673,ALT0007162,ACCT100031245,1,2025-01-03
STR001809,NO_CASE_GENERATED,ALT0007166,ACCT100089069,1,2024-03-27
STR001810,NO_CASE_GENERATED,ALT0007168,ACCT100008732,1,2023-03-28
STR001811,CASE000524,ALT0007171,ACCT100090770,1,2024-02-12
STR001812,NO_CASE_GENERATED,ALT0007176,ACCT100089020,1,2023-06-29
STR001813,NO_CASE_GENERATED,ALT0007180,ACCT100063274,1,2024-10-26
STR001814,NO_CASE_GENERATED,ALT0007194,ACCT100066274,1,2024-12-26
STR001815,NO_CASE_GENERATED,ALT0007207,ACCT100012697,1,2023-05-18
STR001816,NO_CASE_GENERATED,ALT0007213,ACCT100007869,1,2024-12-25
STR001817,NO_CASE_GENERATED,ALT0007216,ACCT100073231,1,2024-04-29
STR001818,CASE000386,ALT0007220,ACCT100068650,1,2023-04-17
STR001819,NO_CASE_GENERATED,ALT0007234,ACCT100071238,1,2024-07-21
STR001820,NO_CASE_GENERATED,ALT0007240,ACCT100037859,1,2023-06-07
STR001821,NO_CASE_GENERATED,ALT0007241,ACCT100011257,1,2024-11-17
STR001822,NO_CASE_GENERATED,ALT0007242,ACCT100020219,1,2023-05-31
STR001823,NO_CASE_GENERATED,ALT0007245,ACCT100048543,1,2024-08-11
STR001824,NO_CASE_GENERATED,ALT0007246,ACCT100084351,1,2023-06-16
STR001825,NO_CASE_GENERATED,ALT0007250,ACCT100015517,1,2024-09-10
STR001826,CASE001264,ALT0007254,ACCT100019360,1,2024-08-06
STR001827,NO_CASE_GENERATED,ALT0007258,ACCT100070694,1,2023-05-07
STR001828,CASE000049,ALT0007259,ACCT100025228,1,2023-04-21
STR001829,CASE001270,ALT0007260,ACCT100000856,1,2024-12-21
STR001830,CASE000667,ALT0007264,ACCT100042553,1,2024-07-30
STR001831,NO_CASE_GENERATED,ALT0007268,ACCT100098727,1,2023-11-10
STR001832,NO_CASE_GENERATED,ALT0007274,ACCT100096278,1,2023-11-26
STR001833,NO_CASE_GENERATED,ALT0007277,ACCT100051926,1,2024-07-26
STR001834,NO_CASE_GENERATED,ALT0007283,ACCT100048871,1,2023-09-17
STR001835,NO_CASE_GENERATED,ALT0007284,ACCT100004928,1,2024-08-13
STR001836,NO_CASE_GENERATED,ALT0007285,ACCT100095304,1,2023-04-06
STR001837,NO_CASE_GENERATED,ALT0007288,ACCT100075637,1,2023-02-14
STR001838,NO_CASE_GENERATED,ALT0007289,ACCT100087093,1,2023-02-05
STR001839,NO_CASE_GENERATED,ALT0007296,ACCT100016715,1,2023-07-20
STR001840,NO_CASE_GENERATED,ALT0007297,ACCT100024861,1,2023-04-01
STR001841,CASE000820,ALT0007299,ACCT100087356,1,2024-07-01
STR001842,NO_CASE_GENERATED,ALT0007311,ACCT100039081,1,2023-12-25
STR001843,CASE002647,ALT0007327,ACCT100083730,1,2023-07-20
STR001844,NO_CASE_GENERATED,ALT0007338,ACCT100068838,1,2023-12-18
STR001845,CASE002276,ALT0007343,ACCT100083759,1,2023-10-08
STR001846,NO_CASE_GENERATED,ALT0007346,ACCT100054031,1,2024-10-18
STR001847,NO_CASE_GENERATED,ALT0007351,ACCT100099099,1,2023-03-13
STR001848,CASE001962,ALT0007357,ACCT100010892,1,2023-06-13
STR001849,NO_CASE_GENERATED,ALT0007358,ACCT100077240,1,2023-10-12
STR001850,NO_CASE_GENERATED,ALT0007360,ACCT100073901,1,2023-08-10
STR001851,CASE002081,ALT0007363,ACCT100089051,1,2024-07-24
STR001852,CASE002057,ALT0007365,ACCT100043704,1,2024-04-25
STR001853,NO_CASE_GENERATED,ALT0007367,ACCT100074642,1,2023-08-03
STR001854,NO_CASE_GENERATED,ALT0007372,ACCT100019654,1,2023-07-12
STR001855,CASE001542,ALT0007373,ACCT100072016,1,2024-07-24
STR001856,CASE000479,ALT0007377,ACCT100094776,1,2024-09-16
STR001857,NO_CASE_GENERATED,ALT0007384,ACCT100066035,1,2023-11-04
STR001858,NO_CASE_GENERATED,ALT0007389,ACCT100026307,1,2024-05-18
STR001859,NO_CASE_GENERATED,ALT0007393,ACCT100076221,1,2024-03-13
STR001860,CASE001649,ALT0007403,ACCT100039142,1,2024-05-16
STR001861,NO_CASE_GENERATED,ALT0007412,ACCT100063248,1,2023-02-25
STR001862,NO_CASE_GENERATED,ALT0007417,ACCT100026316,1,2024-01-04
STR001863,NO_CASE_GENERATED,ALT0007419,ACCT100048471,1,2023-08-14
STR001864,NO_CASE_GENERATED,ALT0007426,ACCT100077785,1,2023-07-16
STR001865,NO_CASE_GENERATED,ALT0007427,ACCT100039622,1,2024-11-27
STR001866,NO_CASE_GENERATED,ALT0007429,ACCT100047019,1,2024-09-03
STR001867,NO_CASE_GENERATED,ALT0007430,ACCT100070438,1,2023-08-12
STR001868,NO_CASE_GENERATED,ALT0007434,ACCT100097302,1,2023-04-10
STR001869,NO_CASE_GENERATED,ALT0007436,ACCT100098286,1,2024-04-26
STR001870,CASE002027,ALT0007437,ACCT100056248,1,2024-10-02
STR001871,NO_CASE_GENERATED,ALT0007440,ACCT100031953,1,2024-02-14
STR001872,CASE002222,ALT0007441,ACCT100023042,1,2024-06-17
STR001873,NO_CASE_GENERATED,ALT0007442,ACCT100029324,1,2023-01-08
STR001874,NO_CASE_GENERATED,ALT0007447,ACCT100045371,1,2023-06-12
STR001875,NO_CASE_GENERATED,ALT0007449,ACCT100041760,1,2023-03-06
STR001876,NO_CASE_GENERATED,ALT0007451,ACCT100026651,1,2023-02-02
STR001877,NO_CASE_GENERATED,ALT0007452,ACCT100087240,1,2023-02-06
STR001878,NO_CASE_GENERATED,ALT0007455,ACCT100020054,1,2023-05-27
STR001879,NO_CASE_GENERATED,ALT0007461,ACCT100071821,1,2024-11-16
STR001880,NO_CASE_GENERATED,ALT0007468,ACCT100011791,1,2023-03-03
STR001881,NO_CASE_GENERATED,ALT0007471,ACCT100093716,1,2023-11-24
STR001882,NO_CASE_GENERATED,ALT0007473,ACCT100035349,1,2023-12-26
STR001883,CASE001290,ALT0007478,ACCT100034010,1,2024-07-25
STR001884,NO_CASE_GENERATED,ALT0007480,ACCT100022828,1,2024-11-17
STR001885,NO_CASE_GENERATED,ALT0007481,ACCT100017878,1,2023-08-25
STR001886,CASE000052,ALT0007482,ACCT100046446,1,2024-02-24
STR001887,NO_CASE_GENERATED,ALT0007486,ACCT100053840,1,2023-07-21
STR001888,NO_CASE_GENERATED,ALT0007490,ACCT100035959,1,2024-09-07
STR001889,NO_CASE_GENERATED,ALT0007491,ACCT100009289,1,2023-12-22
STR001890,NO_CASE_GENERATED,ALT0007493,ACCT100094501,1,2023-03-13
STR001891,NO_CASE_GENERATED,ALT0007495,ACCT100014130,1,2023-08-14
STR001892,NO_CASE_GENERATED,ALT0007498,ACCT100077135,1,2024-12-14
STR001893,NO_CASE_GENERATED,ALT0007500,ACCT100044643,1,2024-09-28
STR001894,NO_CASE_GENERATED,ALT0007502,ACCT100000557,1,2023-06-08
STR001895,CASE001265,ALT0007504,ACCT100087902,1,2024-04-22
STR001896,CASE002007,ALT0007505,ACCT100012685,1,2023-09-27
STR001897,CASE000380,ALT0007510,ACCT100084842,1,2023-01-25
STR001898,NO_CASE_GENERATED,ALT0007526,ACCT100019103,1,2024-06-15
STR001899,CASE000838,ALT0007528,ACCT100056288,1,2023-03-28
STR001900,NO_CASE_GENERATED,ALT0007529,ACCT100048880,1,2023-06-02
STR001901,CASE000297,ALT0007530,ACCT100013240,1,2023-09-04
STR001902,NO_CASE_GENERATED,ALT0007533,ACCT100083345,1,2024-04-08
STR001903,NO_CASE_GENERATED,ALT0007535,ACCT100038831,1,2024-03-07
STR001904,NO_CASE_GENERATED,ALT0007536,ACCT100006108,1,2023-05-07
STR001905,NO_CASE_GENERATED,ALT0007538,ACCT100083153,1,2024-03-17
STR001906,NO_CASE_GENERATED,ALT0007542,ACCT100043227,1,2024-09-04
STR001907,NO_CASE_GENERATED,ALT0007545,ACCT100079218,1,2024-12-17
STR001908,CASE001463,ALT0007550,ACCT100097190,1,2023-01-16
STR001909,CASE000581,ALT0007551,ACCT100034710,1,2024-02-20
STR001910,NO_CASE_GENERATED,ALT0007552,ACCT100053031,1,2023-11-25
STR001911,NO_CASE_GENERATED,ALT0007560,ACCT100008175,1,2023-10-15
STR001912,NO_CASE_GENERATED,ALT0007561,ACCT100091675,1,2023-04-01
STR001913,NO_CASE_GENERATED,ALT0007564,ACCT100059884,1,2024-02-05
STR001914,NO_CASE_GENERATED,ALT0007568,ACCT100027855,1,2024-11-28
STR001915,NO_CASE_GENERATED,ALT0007569,ACCT100069831,1,2023-09-29
STR001916,NO_CASE_GENERATED,ALT0007571,ACCT100026997,1,2024-04-06
STR001917,NO_CASE_GENERATED,ALT0007574,ACCT100003152,1,2024-10-15
STR001918,NO_CASE_GENERATED,ALT0007575,ACCT100021820,1,2024-04-02
STR001919,CASE001854,ALT0007580,ACCT100078532,1,2024-05-12
STR001920,NO_CASE_GENERATED,ALT0007582,ACCT100061688,1,2023-06-07
STR001921,NO_CASE_GENERATED,ALT0007588,ACCT100035226,1,2023-01-18
STR001922,NO_CASE_GENERATED,ALT0007591,ACCT100071463,1,2024-07-14
STR001923,CASE001705,ALT0007592,ACCT100069585,1,2023-04-20
STR001924,CASE001675,ALT0007593,ACCT100023981,1,2023-07-16
STR001925,NO_CASE_GENERATED,ALT0007594,ACCT100040707,1,2024-06-20
STR001926,CASE002723,ALT0007598,ACCT100045067,1,2023-10-29
STR001927,NO_CASE_GENERATED,ALT0007601,ACCT100054979,1,2023-09-09
STR001928,NO_CASE_GENERATED,ALT0007610,ACCT100009526,1,2024-10-03
STR001929,NO_CASE_GENERATED,ALT0007612,ACCT100065779,1,2023-09-05
STR001930,CASE000203,ALT0007619,ACCT100063644,1,2023-12-26
STR001931,NO_CASE_GENERATED,ALT0007621,ACCT100049391,1,2024-05-23
STR001932,NO_CASE_GENERATED,ALT0007624,ACCT100078679,1,2023-08-14
STR001933,NO_CASE_GENERATED,ALT0007626,ACCT100006313,1,2023-07-17
STR001934,NO_CASE_GENERATED,ALT0007633,ACCT100037150,1,2024-10-07
STR001935,NO_CASE_GENERATED,ALT0007634,ACCT100047718,1,2024-04-13
STR001936,CASE001887,ALT0007639,ACCT100069429,1,2023-01-25
STR001937,CASE002137,ALT0007641,ACCT100077693,1,2023-10-30
STR001938,NO_CASE_GENERATED,ALT0007642,ACCT100093744,1,2024-10-25
STR001939,CASE002489,ALT0007643,ACCT100066245,1,2024-08-10
STR001940,NO_CASE_GENERATED,ALT0007644,ACCT100084538,1,2024-12-20
STR001941,NO_CASE_GENERATED,ALT0007646,ACCT100085333,1,2024-11-18
STR001942,CASE002361,ALT0007647,ACCT100078396,1,2023-03-15
STR001943,NO_CASE_GENERATED,ALT0007649,ACCT100077814,1,2024-03-16
STR001944,NO_CASE_GENERATED,ALT0007651,ACCT100059219,1,2023-10-14
STR001945,NO_CASE_GENERATED,ALT0007655,ACCT100004324,1,2023-11-04
STR001946,NO_CASE_GENERATED,ALT0007656,ACCT100063470,1,2023-06-05
STR001947,NO_CASE_GENERATED,ALT0007670,ACCT100097929,1,2024-08-10
STR001948,CASE000098,ALT0007672,ACCT100015692,1,2023-05-17
STR001949,NO_CASE_GENERATED,ALT0007673,ACCT100060325,1,2023-07-16
STR001950,NO_CASE_GENERATED,ALT0007674,ACCT100006380,1,2023-10-16
STR001951,NO_CASE_GENERATED,ALT0007678,ACCT100098494,1,2024-05-18
STR001952,NO_CASE_GENERATED,ALT0007680,ACCT100066767,1,2023-07-01
STR001953,NO_CASE_GENERATED,ALT0007681,ACCT100045997,1,2023-07-23
STR001954,NO_CASE_GENERATED,ALT0007682,ACCT100018711,1,2024-08-07
STR001955,NO_CASE_GENERATED,ALT0007686,ACCT100069067,1,2024-08-31
STR001956,NO_CASE_GENERATED,ALT0007687,ACCT100040667,1,2023-07-22
STR001957,NO_CASE_GENERATED,ALT0007696,ACCT100058481,1,2023-04-03
STR001958,CASE000687,ALT0007705,ACCT100025162,1,2024-10-24
STR001959,CASE000714,ALT0007706,ACCT100005586,1,2024-01-05
STR001960,CASE000925,ALT0007715,ACCT100091062,1,2023-10-03
STR001961,NO_CASE_GENERATED,ALT0007724,ACCT100024661,1,2023-02-16
STR001962,NO_CASE_GENERATED,ALT0007725,ACCT100026870,1,2024-06-28
STR001963,NO_CASE_GENERATED,ALT0007734,ACCT100076453,1,2023-08-03
STR001964,CASE001577,ALT0007738,ACCT100003205,1,2023-08-06
STR001965,NO_CASE_GENERATED,ALT0007742,ACCT100073295,1,2024-12-31
STR001966,NO_CASE_GENERATED,ALT0007745,ACCT100087193,1,2023-04-17
STR001967,NO_CASE_GENERATED,ALT0007746,ACCT100093762,1,2023-04-03
STR001968,NO_CASE_GENERATED,ALT0007747,ACCT100071853,1,2023-03-10
STR001969,NO_CASE_GENERATED,ALT0007749,ACCT100036058,1,2024-08-23
STR001970,NO_CASE_GENERATED,ALT0007768,ACCT100099428,1,2023-02-17
STR001971,NO_CASE_GENERATED,ALT0007770,ACCT100037638,1,2024-08-01
STR001972,NO_CASE_GENERATED,ALT0007780,ACCT100095345,1,2024-09-10
STR001973,NO_CASE_GENERATED,ALT0007782,ACCT100034929,1,2024-10-11
STR001974,NO_CASE_GENERATED,ALT0007783,ACCT100063778,1,2024-10-24
STR001975,NO_CASE_GENERATED,ALT0007785,ACCT100034300,1,2024-08-08
STR001976,NO_CASE_GENERATED,ALT0007789,ACCT100011387,1,2023-01-22
STR001977,CASE002014,ALT0007798,ACCT100068903,1,2023-12-12
STR001978,NO_CASE_GENERATED,ALT0007799,ACCT100092537,1,2024-06-23
STR001979,NO_CASE_GENERATED,ALT0007806,ACCT100053980,1,2024-07-22
STR001980,NO_CASE_GENERATED,ALT0007807,ACCT100080083,1,2023-11-05
STR001981,CASE002299,ALT0007808,ACCT100013828,1,2023-02-24
STR001982,CASE001192,ALT0007823,ACCT100016452,1,2023-03-27
STR001983,NO_CASE_GENERATED,ALT0007834,ACCT100051943,1,2023-03-19
STR001984,CASE002657,ALT0007840,ACCT100045124,1,2023-01-17
STR001985,NO_CASE_GENERATED,ALT0007849,ACCT100014201,1,2023-04-08
STR001986,CASE000482,ALT0007852,ACCT100074245,1,2024-01-27
STR001987,NO_CASE_GENERATED,ALT0007855,ACCT100025432,1,2024-08-31
STR001988,CASE000980,ALT0007859,ACCT100036680,1,2024-01-24
STR001989,CASE001750,ALT0007860,ACCT100019760,1,2023-10-30
STR001990,NO_CASE_GENERATED,ALT0007861,ACCT100092867,1,2024-11-29
STR001991,CASE002463,ALT0007862,ACCT100091735,1,2024-04-08
STR001992,NO_CASE_GENERATED,ALT0007865,ACCT100087985,1,2023-02-10
STR001993,CASE002083,ALT0007871,ACCT100063617,1,2024-09-06
STR001994,NO_CASE_GENERATED,ALT0007881,ACCT100064845,1,2024-12-13
STR001995,NO_CASE_GENERATED,ALT0007890,ACCT100008608,1,2023-12-13
STR001996,NO_CASE_GENERATED,ALT0007896,ACCT100040749,1,2024-02-06
STR001997,NO_CASE_GENERATED,ALT0007899,ACCT100026230,1,2024-02-15
STR001998,CASE001325,ALT0007909,ACCT100096529,1,2024-06-22
STR001999,CASE000365,ALT0007910,ACCT100059512,1,2024-09-24
STR002000,NO_CASE_GENERATED,ALT0007912,ACCT100000310,1,2024-12-15
STR002001,NO_CASE_GENERATED,ALT0007915,ACCT100003636,1,2023-07-17
STR002002,NO_CASE_GENERATED,ALT0007917,ACCT100082452,1,2024-08-11
STR002003,NO_CASE_GENERATED,ALT0007921,ACCT100019327,1,2024-05-19
STR002004,NO_CASE_GENERATED,ALT0007927,ACCT100049997,1,2023-07-04
STR002005,CASE001251,ALT0007931,ACCT100047607,1,2023-12-05
STR002006,NO_CASE_GENERATED,ALT0007942,ACCT100066372,1,2023-02-11
STR002007,NO_CASE_GENERATED,ALT0007943,ACCT100082492,1,2023-06-26
STR002008,NO_CASE_GENERATED,ALT0007948,ACCT100035637,1,2023-09-04
STR002009,NO_CASE_GENERATED,ALT0007951,ACCT100047332,1,2023-09-12
STR002010,NO_CASE_GENERATED,ALT0007953,ACCT100020452,1,2023-06-28
STR002011,NO_CASE_GENERATED,ALT0007954,ACCT100013418,1,2024-02-08
STR002012,NO_CASE_GENERATED,ALT0007962,ACCT100051214,1,2023-07-10
STR002013,NO_CASE_GENERATED,ALT0007963,ACCT100000433,1,2024-01-23
STR002014,CASE002765,ALT0007970,ACCT100012613,1,2023-11-14
STR002015,NO_CASE_GENERATED,ALT0007980,ACCT100042792,1,2024-12-25
STR002016,NO_CASE_GENERATED,ALT0007982,ACCT100001019,1,2023-10-01
STR002017,CASE001406,ALT0007988,ACCT100075770,1,2023-09-28
STR002018,CASE002122,ALT0007993,ACCT100029954,1,2023-11-23
STR002019,NO_CASE_GENERATED,ALT0007996,ACCT100069780,1,2023-08-14
STR002020,NO_CASE_GENERATED,ALT0007997,ACCT100015069,1,2024-06-01
STR002021,CASE002917,ALT0007999,ACCT100074859,1,2023-08-21
STR002022,NO_CASE_GENERATED,ALT0008003,ACCT100046387,1,2024-02-17
STR002023,CASE001797,ALT0008006,ACCT100060770,1,2024-10-16
STR002024,NO_CASE_GENERATED,ALT0008011,ACCT100049477,1,2024-02-19
STR002025,CASE001935,ALT0008017,ACCT100001115,1,2024-02-23
STR002026,CASE002844,ALT0008020,ACCT100068309,1,2023-08-30
STR002027,NO_CASE_GENERATED,ALT0008025,ACCT100031436,1,2024-05-27
STR002028,CASE000258,ALT0008028,ACCT100004233,1,2024-11-24
STR002029,NO_CASE_GENERATED,ALT0008029,ACCT100091575,1,2023-09-16
STR002030,NO_CASE_GENERATED,ALT0008030,ACCT100010279,1,2023-07-17
STR002031,CASE001520,ALT0008033,ACCT100029707,1,2023-04-30
STR002032,CASE001180,ALT0008041,ACCT100016846,1,2024-10-23
STR002033,NO_CASE_GENERATED,ALT0008045,ACCT100051882,1,2024-03-15
STR002034,NO_CASE_GENERATED,ALT0008048,ACCT100077616,1,2023-10-21
STR002035,NO_CASE_GENERATED,ALT0008049,ACCT100011524,1,2023-10-26
STR002036,NO_CASE_GENERATED,ALT0008050,ACCT100073170,1,2023-09-12
STR002037,CASE000153,ALT0008053,ACCT100075923,1,2023-12-03
STR002038,CASE002680,ALT0008059,ACCT100074682,1,2023-01-27
STR002039,NO_CASE_GENERATED,ALT0008061,ACCT100009971,1,2024-06-17
STR002040,CASE000858,ALT0008063,ACCT100033962,1,2023-01-19
STR002041,NO_CASE_GENERATED,ALT0008072,ACCT100050816,1,2024-02-22
STR002042,NO_CASE_GENERATED,ALT0008075,ACCT100052815,1,2024-03-10
STR002043,NO_CASE_GENERATED,ALT0008077,ACCT100008548,1,2023-11-02
STR002044,NO_CASE_GENERATED,ALT0008082,ACCT100055535,1,2024-07-02
STR002045,NO_CASE_GENERATED,ALT0008086,ACCT100027996,1,2024-04-01
STR002046,CASE000870,ALT0008089,ACCT100061705,1,2024-02-18
STR002047,NO_CASE_GENERATED,ALT0008093,ACCT100090565,1,2023-01-27
STR002048,NO_CASE_GENERATED,ALT0008095,ACCT100035377,1,2023-01-07
STR002049,NO_CASE_GENERATED,ALT0008096,ACCT100029467,1,2023-02-05
STR002050,NO_CASE_GENERATED,ALT0008097,ACCT100009006,1,2023-04-14
STR002051,NO_CASE_GENERATED,ALT0008098,ACCT100096676,1,2023-08-13
STR002052,NO_CASE_GENERATED,ALT0008103,ACCT100059569,1,2024-06-13
STR002053,NO_CASE_GENERATED,ALT0008104,ACCT100072690,1,2023-06-15
STR002054,NO_CASE_GENERATED,ALT0008108,ACCT100093778,1,2023-01-05
STR002055,NO_CASE_GENERATED,ALT0008113,ACCT100073992,1,2023-05-08
STR002056,CASE000187,ALT0008117,ACCT100089452,1,2023-03-21
STR002057,NO_CASE_GENERATED,ALT0008118,ACCT100048404,1,2023-12-28
STR002058,NO_CASE_GENERATED,ALT0008123,ACCT100019270,1,2023-03-04
STR002059,NO_CASE_GENERATED,ALT0008124,ACCT100078517,1,2024-01-21
STR002060,NO_CASE_GENERATED,ALT0008125,ACCT100077403,1,2023-02-07
STR002061,NO_CASE_GENERATED,ALT0008126,ACCT100056325,1,2024-05-16
STR002062,NO_CASE_GENERATED,ALT0008128,ACCT100051803,1,2023-07-07
STR002063,NO_CASE_GENERATED,ALT0008129,ACCT100068821,1,2023-06-18
STR002064,CASE000546,ALT0008132,ACCT100069287,1,2023-11-20
STR002065,CASE002367,ALT0008152,ACCT100069308,1,2024-03-01
STR002066,CASE000610,ALT0008153,ACCT100007711,1,2023-09-13
STR002067,NO_CASE_GENERATED,ALT0008157,ACCT100088984,1,2023-09-23
STR002068,NO_CASE_GENERATED,ALT0008159,ACCT100042105,1,2024-04-14
STR002069,NO_CASE_GENERATED,ALT0008167,ACCT100028018,1,2023-07-19
STR002070,NO_CASE_GENERATED,ALT0008169,ACCT100073251,1,2023-08-28
STR002071,CASE001840,ALT0008170,ACCT100045114,1,2024-09-02
STR002072,NO_CASE_GENERATED,ALT0008171,ACCT100023032,1,2023-11-15
STR002073,NO_CASE_GENERATED,ALT0008176,ACCT100034522,1,2023-06-26
STR002074,NO_CASE_GENERATED,ALT0008179,ACCT100031739,1,2023-08-08
STR002075,NO_CASE_GENERATED,ALT0008181,ACCT100087613,1,2023-12-23
STR002076,NO_CASE_GENERATED,ALT0008185,ACCT100034654,1,2024-09-03
STR002077,NO_CASE_GENERATED,ALT0008188,ACCT100069184,1,2024-02-27
STR002078,CASE001651,ALT0008190,ACCT100006203,1,2024-11-13
STR002079,NO_CASE_GENERATED,ALT0008198,ACCT100049382,1,2024-10-05
STR002080,NO_CASE_GENERATED,ALT0008211,ACCT100047063,1,2023-06-05
STR002081,NO_CASE_GENERATED,ALT0008224,ACCT100000631,1,2023-02-19
STR002082,CASE001260,ALT0008227,ACCT100015888,1,2024-12-23
STR002083,NO_CASE_GENERATED,ALT0008231,ACCT100072147,1,2023-12-19
STR002084,NO_CASE_GENERATED,ALT0008232,ACCT100083932,1,2024-12-05
STR002085,NO_CASE_GENERATED,ALT0008233,ACCT100077648,1,2024-05-05
STR002086,CASE000580,ALT0008236,ACCT100031833,1,2023-02-06
STR002087,NO_CASE_GENERATED,ALT0008237,ACCT100046665,1,2024-01-23
STR002088,CASE000474,ALT0008239,ACCT100041486,1,2023-03-05
STR002089,NO_CASE_GENERATED,ALT0008246,ACCT100057162,1,2023-10-31
STR002090,NO_CASE_GENERATED,ALT0008248,ACCT100035503,1,2024-08-14
STR002091,NO_CASE_GENERATED,ALT0008249,ACCT100059007,1,2023-07-04
STR002092,NO_CASE_GENERATED,ALT0008250,ACCT100065112,1,2024-04-02
