CASE_ID,ALERT_ID,INVESTIGATOR_ID,CASE_STATUS
CASE002048,ALT0009495,AUTO_SYS,CLOSED_SAR_FILED
CASE002049,ALT0006976,INV_02,CLOSED_FALSE_POSITIVE
CASE002050,ALT0008791,INV_01,CLOSED_SAR_FILED
CASE002051,ALT0008886,INV_03,CLOSED_FALSE_POSITIVE
CASE002052,ALT0004350,INV_01,CLOSED_FALSE_POSITIVE
CASE002053,ALT0005798,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002054,ALT0005736,INV_02,OPEN
CASE002055,ALT0008352,INV_03,CLOSED_FALSE_POSITIVE
CASE002056,ALT0009526,INV_01,CLOSED_FALSE_POSITIVE
CASE002057,ALT0007365,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002058,ALT0000847,INV_03,CLOSED_FALSE_POSITIVE
CASE002059,ALT0001155,INV_03,OPEN
CASE002060,ALT0003255,INV_02,CLOSED_FALSE_POSITIVE
CASE002061,ALT0004137,INV_01,CLOSED_FALSE_POSITIVE
CASE002062,ALT0000404,INV_02,CLOSED_FALSE_POSITIVE
CASE002063,ALT0002547,AUTO_SYS,OPEN
CASE002064,ALT0005500,INV_01,CLOSED_FALSE_POSITIVE
CASE002065,ALT0008024,INV_02,CLOSED_SAR_FILED
CASE002066,ALT0005199,INV_02,OPEN
CASE002067,ALT0003579,INV_03,OPEN
CASE002068,ALT0009620,INV_01,CLOSED_SAR_FILED
CASE002069,ALT0008563,AUTO_SYS,OPEN
CASE002070,ALT0007415,AUTO_SYS,OPEN
CASE002071,ALT0009090,INV_02,CLOSED_FALSE_POSITIVE
CASE002072,ALT0000820,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002073,ALT0005417,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002074,ALT0000459,AUTO_SYS,OPEN
CASE002075,ALT0000927,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002076,ALT0008722,INV_01,CLOSED_FALSE_POSITIVE
CASE002077,ALT0008355,INV_02,CLOSED_FALSE_POSITIVE
CASE002078,ALT0009253,INV_02,CLOSED_FALSE_POSITIVE
CASE002079,ALT0008931,INV_03,CLOSED_FALSE_POSITIVE
CASE002080,ALT0006659,INV_02,CLOSED_FALSE_POSITIVE
CASE002081,ALT0007363,INV_02,OPEN
CASE002082,ALT0004038,INV_02,OPEN
CASE002083,ALT0007871,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002084,ALT0009614,INV_03,OPEN
CASE002085,ALT0002997,AUTO_SYS,CLOSED_SAR_FILED
CASE002086,ALT0002221,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002087,ALT0004004,INV_02,CLOSED_FALSE_POSITIVE
CASE002088,ALT0001609,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002089,ALT0001547,INV_01,CLOSED_FALSE_POSITIVE
CASE002090,ALT0004131,INV_02,CLOSED_FALSE_POSITIVE
CASE002091,ALT0003060,INV_03,CLOSED_FALSE_POSITIVE
CASE002092,ALT0009622,INV_01,OPEN
CASE002093,ALT0006468,INV_02,CLOSED_FALSE_POSITIVE
CASE002094,ALT0006807,AUTO_SYS,OPEN
CASE002095,ALT0005018,AUTO_SYS,OPEN
CASE002096,ALT0002375,INV_01,OPEN
CASE002097,ALT0006557,INV_02,CLOSED_FALSE_POSITIVE
CASE002098,ALT0001401,INV_03,CLOSED_SAR_FILED
CASE002099,ALT0004928,INV_02,CLOSED_FALSE_POSITIVE
CASE002100,ALT0003154,INV_03,CLOSED_FALSE_POSITIVE
CASE002101,ALT0000028,INV_03,CLOSED_FALSE_POSITIVE
CASE002102,ALT0002128,AUTO_SYS,OPEN
CASE002103,ALT0006890,INV_02,CLOSED_SAR_FILED
CASE002104,ALT0003619,INV_01,CLOSED_FALSE_POSITIVE
CASE002105,ALT0006936,INV_03,CLOSED_FALSE_POSITIVE
CASE002106,ALT0009403,INV_01,CLOSED_FALSE_POSITIVE
CASE002107,ALT0004296,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002108,ALT0005934,INV_02,CLOSED_FALSE_POSITIVE
CASE002109,ALT0006844,INV_02,CLOSED_FALSE_POSITIVE
CASE002110,ALT0005382,INV_03,CLOSED_FALSE_POSITIVE
CASE002111,ALT0002922,INV_01,CLOSED_FALSE_POSITIVE
CASE002112,ALT0000070,INV_03,CLOSED_FALSE_POSITIVE
CASE002113,ALT0000341,INV_02,CLOSED_FALSE_POSITIVE
CASE002114,ALT0001137,INV_01,OPEN
CASE002115,ALT0003256,INV_01,CLOSED_FALSE_POSITIVE
CASE002116,ALT0000589,INV_01,OPEN
CASE002117,ALT0008992,INV_02,CLOSED_FALSE_POSITIVE
CASE002118,ALT0006045,INV_03,CLOSED_FALSE_POSITIVE
CASE002119,ALT0002864,INV_02,CLOSED_FALSE_POSITIVE
CASE002120,ALT0003265,INV_01,CLOSED_FALSE_POSITIVE
CASE002121,ALT0004156,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002122,ALT0007993,INV_01,CLOSED_FALSE_POSITIVE
CASE002123,ALT0000312,AUTO_SYS,OPEN
CASE002124,ALT0005140,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002125,ALT0001194,INV_01,CLOSED_FALSE_POSITIVE
CASE002126,ALT0005739,AUTO_SYS,OPEN
CASE002127,ALT0000242,INV_03,CLOSED_FALSE_POSITIVE
CASE002128,ALT0002830,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002129,ALT0002665,INV_01,CLOSED_FALSE_POSITIVE
CASE002130,ALT0006362,INV_02,CLOSED_FALSE_POSITIVE
CASE002131,ALT0002811,INV_03,CLOSED_FALSE_POSITIVE
CASE002132,ALT0007392,INV_01,OPEN
CASE002133,ALT0000411,INV_02,CLOSED_FALSE_POSITIVE
CASE002134,ALT0003666,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002135,ALT0009649,INV_02,CLOSED_SAR_FILED
CASE002136,ALT0009834,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002137,ALT0007641,INV_01,OPEN
CASE002138,ALT0003426,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002139,ALT0000057,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002140,ALT0006513,INV_03,CLOSED_FALSE_POSITIVE
CASE002141,ALT0003272,INV_02,CLOSED_FALSE_POSITIVE
CASE002142,ALT0004369,INV_02,OPEN
CASE002143,ALT0005439,INV_01,CLOSED_FALSE_POSITIVE
CASE002144,ALT0001622,INV_03,CLOSED_FALSE_POSITIVE
CASE002145,ALT0009476,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002146,ALT0001507,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002147,ALT0001232,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002148,ALT0004167,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002149,ALT0006055,INV_01,OPEN
CASE002150,ALT0003755,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002151,ALT0007095,AUTO_SYS,OPEN
CASE002152,ALT0002432,INV_01,CLOSED_FALSE_POSITIVE
CASE002153,ALT0001984,INV_01,CLOSED_SAR_FILED
CASE002154,ALT0002406,INV_03,CLOSED_SAR_FILED
CASE002155,ALT0003618,INV_02,CLOSED_FALSE_POSITIVE
CASE002156,ALT0001947,INV_03,CLOSED_FALSE_POSITIVE
CASE002157,ALT0007036,AUTO_SYS,OPEN
CASE002158,ALT0009202,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002159,ALT0002656,INV_02,CLOSED_FALSE_POSITIVE
CASE002160,ALT0004299,INV_03,CLOSED_FALSE_POSITIVE
CASE002161,ALT0006812,AUTO_SYS,OPEN
CASE002162,ALT0000767,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002163,ALT0001645,INV_03,CLOSED_FALSE_POSITIVE
CASE002164,ALT0000276,INV_03,CLOSED_SAR_FILED
CASE002165,ALT0000642,INV_01,CLOSED_FALSE_POSITIVE
CASE002166,ALT0004562,INV_02,CLOSED_FALSE_POSITIVE
CASE002167,ALT0009211,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002168,ALT0004454,INV_01,CLOSED_FALSE_POSITIVE
CASE002169,ALT0007193,INV_02,OPEN
CASE002170,ALT0001356,INV_02,CLOSED_FALSE_POSITIVE
CASE002171,ALT0000291,INV_03,CLOSED_SAR_FILED
CASE002172,ALT0001253,INV_03,CLOSED_FALSE_POSITIVE
CASE002173,ALT0006902,INV_01,CLOSED_SAR_FILED
CASE002174,ALT0009960,INV_03,CLOSED_FALSE_POSITIVE
CASE002175,ALT0004068,INV_02,CLOSED_FALSE_POSITIVE
CASE002176,ALT0001352,INV_01,CLOSED_FALSE_POSITIVE
CASE002177,ALT0006284,AUTO_SYS,CLOSED_SAR_FILED
CASE002178,ALT0002806,INV_01,CLOSED_FALSE_POSITIVE
CASE002179,ALT0003747,INV_03,CLOSED_FALSE_POSITIVE
CASE002180,ALT0007257,INV_02,CLOSED_FALSE_POSITIVE
CASE002181,ALT0003088,INV_03,CLOSED_FALSE_POSITIVE
CASE002182,ALT0002733,INV_03,CLOSED_FALSE_POSITIVE
CASE002183,ALT0003671,INV_03,CLOSED_FALSE_POSITIVE
CASE002184,ALT0001037,INV_02,CLOSED_FALSE_POSITIVE
CASE002185,ALT0000472,INV_02,OPEN
CASE002186,ALT0001990,INV_03,OPEN
CASE002187,ALT0002960,INV_03,CLOSED_FALSE_POSITIVE
CASE002188,ALT0000114,AUTO_SYS,CLOSED_SAR_FILED
CASE002189,ALT0004073,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002190,ALT0002839,INV_02,CLOSED_FALSE_POSITIVE
CASE002191,ALT0005768,INV_02,CLOSED_FALSE_POSITIVE
CASE002192,ALT0000969,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002193,ALT0001282,INV_02,OPEN
CASE002194,ALT0005837,INV_02,CLOSED_FALSE_POSITIVE
CASE002195,ALT0001430,INV_02,CLOSED_FALSE_POSITIVE
CASE002196,ALT0000196,INV_03,CLOSED_SAR_FILED
CASE002197,ALT0002959,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002198,ALT0007088,INV_01,CLOSED_SAR_FILED
CASE002199,ALT0001371,INV_01,CLOSED_FALSE_POSITIVE
CASE002200,ALT0006177,INV_02,CLOSED_FALSE_POSITIVE
CASE002201,ALT0006478,INV_01,CLOSED_FALSE_POSITIVE
CASE002202,ALT0000029,INV_01,CLOSED_FALSE_POSITIVE
CASE002203,ALT0009732,INV_01,CLOSED_FALSE_POSITIVE
CASE002204,ALT0008551,INV_01,OPEN
CASE002205,ALT0005984,INV_03,CLOSED_FALSE_POSITIVE
CASE002206,ALT0004521,INV_01,CLOSED_FALSE_POSITIVE
CASE002207,ALT0000573,INV_02,CLOSED_FALSE_POSITIVE
CASE002208,ALT0006608,INV_02,CLOSED_FALSE_POSITIVE
CASE002209,ALT0005615,INV_02,CLOSED_FALSE_POSITIVE
CASE002210,ALT0005503,INV_03,CLOSED_FALSE_POSITIVE
CASE002211,ALT0009684,INV_03,CLOSED_FALSE_POSITIVE
CASE002212,ALT0009889,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002213,ALT0007802,INV_02,OPEN
CASE002214,ALT0002816,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002215,ALT0009051,INV_03,CLOSED_SAR_FILED
CASE002216,ALT0007924,INV_02,CLOSED_FALSE_POSITIVE
CASE002217,ALT0000004,INV_02,CLOSED_FALSE_POSITIVE
CASE002218,ALT0000479,INV_02,CLOSED_FALSE_POSITIVE
CASE002219,ALT0009685,INV_02,CLOSED_SAR_FILED
CASE002220,ALT0001640,INV_01,CLOSED_FALSE_POSITIVE
CASE002221,ALT0002540,INV_02,CLOSED_FALSE_POSITIVE
CASE002222,ALT0007441,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002223,ALT0004684,INV_03,CLOSED_SAR_FILED
CASE002224,ALT0003414,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002225,ALT0005346,INV_03,CLOSED_FALSE_POSITIVE
CASE002226,ALT0008982,INV_02,OPEN
CASE002227,ALT0005846,INV_03,OPEN
CASE002228,ALT0003096,INV_03,OPEN
CASE002229,ALT0000244,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002230,ALT0003338,INV_02,CLOSED_FALSE_POSITIVE
CASE002231,ALT0002252,INV_02,CLOSED_FALSE_POSITIVE
CASE002232,ALT0009205,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002233,ALT0001897,INV_01,CLOSED_FALSE_POSITIVE
CASE002234,ALT0001893,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002235,ALT0001087,INV_01,CLOSED_FALSE_POSITIVE
CASE002236,ALT0002823,INV_02,OPEN
CASE002237,ALT0005634,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002238,ALT0004715,AUTO_SYS,OPEN
CASE002239,ALT0002127,INV_01,CLOSED_FALSE_POSITIVE
CASE002240,ALT0009312,INV_02,CLOSED_FALSE_POSITIVE
CASE002241,ALT0009298,INV_03,CLOSED_FALSE_POSITIVE
CASE002242,ALT0005692,INV_03,CLOSED_FALSE_POSITIVE
CASE002243,ALT0001998,INV_02,CLOSED_FALSE_POSITIVE
CASE002244,ALT0001753,INV_02,CLOSED_FALSE_POSITIVE
CASE002245,ALT0002724,INV_03,OPEN
CASE002246,ALT0000394,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002247,ALT0002483,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002248,ALT0005253,INV_02,CLOSED_FALSE_POSITIVE
CASE002249,ALT0006471,INV_03,OPEN
CASE002250,ALT0008617,INV_03,OPEN
CASE002251,ALT0008860,INV_03,CLOSED_FALSE_POSITIVE
CASE002252,ALT0004321,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002253,ALT0008813,INV_01,OPEN
CASE002254,ALT0007907,INV_03,CLOSED_FALSE_POSITIVE
CASE002255,ALT0005405,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002256,ALT0002469,INV_03,CLOSED_FALSE_POSITIVE
CASE002257,ALT0002889,INV_01,OPEN
CASE002258,ALT0002105,INV_02,OPEN
CASE002259,ALT0009819,AUTO_SYS,OPEN
CASE002260,ALT0009519,INV_02,CLOSED_FALSE_POSITIVE
CASE002261,ALT0008284,INV_03,OPEN
CASE002262,ALT0003325,AUTO_SYS,OPEN
CASE002263,ALT0005784,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002264,ALT0006802,INV_03,CLOSED_FALSE_POSITIVE
CASE002265,ALT0004298,INV_03,CLOSED_FALSE_POSITIVE
CASE002266,ALT0006863,INV_02,OPEN
CASE002267,ALT0004074,INV_01,CLOSED_FALSE_POSITIVE
CASE002268,ALT0002935,INV_02,CLOSED_FALSE_POSITIVE
CASE002269,ALT0006446,INV_02,CLOSED_FALSE_POSITIVE
CASE002270,ALT0005481,INV_03,OPEN
CASE002271,ALT0002502,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002272,ALT0002562,INV_03,CLOSED_FALSE_POSITIVE
CASE002273,ALT0000996,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002274,ALT0005191,INV_01,OPEN
CASE002275,ALT0005868,INV_01,CLOSED_FALSE_POSITIVE
CASE002276,ALT0007343,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002277,ALT0006383,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002278,ALT0009958,INV_02,OPEN
CASE002279,ALT0009853,INV_02,CLOSED_FALSE_POSITIVE
CASE002280,ALT0004017,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002281,ALT0000741,INV_02,CLOSED_FALSE_POSITIVE
CASE002282,ALT0002135,INV_03,CLOSED_SAR_FILED
CASE002283,ALT0004049,INV_02,CLOSED_FALSE_POSITIVE
CASE002284,ALT0009452,INV_03,CLOSED_FALSE_POSITIVE
CASE002285,ALT0003204,INV_02,OPEN
CASE002286,ALT0006140,INV_03,OPEN
CASE002287,ALT0001164,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002288,ALT0004124,INV_02,CLOSED_FALSE_POSITIVE
CASE002289,ALT0008787,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002290,ALT0001734,AUTO_SYS,CLOSED_SAR_FILED
CASE002291,ALT0003200,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002292,ALT0007236,INV_01,CLOSED_FALSE_POSITIVE
CASE002293,ALT0003492,INV_02,CLOSED_FALSE_POSITIVE
CASE002294,ALT0007665,AUTO_SYS,OPEN
CASE002295,ALT0005939,AUTO_SYS,CLOSED_SAR_FILED
CASE002296,ALT0000487,INV_01,CLOSED_FALSE_POSITIVE
CASE002297,ALT0001460,AUTO_SYS,OPEN
CASE002298,ALT0003362,AUTO_SYS,OPEN
CASE002299,ALT0007808,INV_02,CLOSED_FALSE_POSITIVE
CASE002300,ALT0008435,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002301,ALT0009410,INV_03,OPEN
CASE002302,ALT0000610,INV_02,CLOSED_FALSE_POSITIVE
CASE002303,ALT0007335,INV_03,CLOSED_FALSE_POSITIVE
CASE002304,ALT0009058,INV_03,CLOSED_FALSE_POSITIVE
CASE002305,ALT0005909,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002306,ALT0004393,INV_03,CLOSED_FALSE_POSITIVE
CASE002307,ALT0009835,INV_02,CLOSED_FALSE_POSITIVE
CASE002308,ALT0000282,AUTO_SYS,CLOSED_SAR_FILED
CASE002309,ALT0002349,INV_02,CLOSED_FALSE_POSITIVE
CASE002310,ALT0004460,INV_02,CLOSED_FALSE_POSITIVE
CASE002311,ALT0009162,INV_01,CLOSED_FALSE_POSITIVE
CASE002312,ALT0008537,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002313,ALT0006258,INV_01,CLOSED_FALSE_POSITIVE
CASE002314,ALT0001211,INV_02,CLOSED_FALSE_POSITIVE
CASE002315,ALT0003428,AUTO_SYS,OPEN
CASE002316,ALT0007477,INV_02,CLOSED_FALSE_POSITIVE
CASE002317,ALT0007413,AUTO_SYS,OPEN
CASE002318,ALT0006293,INV_01,CLOSED_SAR_FILED
CASE002319,ALT0008463,INV_02,CLOSED_FALSE_POSITIVE
CASE002320,ALT0001567,AUTO_SYS,OPEN
CASE002321,ALT0002459,INV_03,CLOSED_FALSE_POSITIVE
CASE002322,ALT0007424,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002323,ALT0006461,INV_03,CLOSED_SAR_FILED
CASE002324,ALT0000240,INV_03,OPEN
CASE002325,ALT0009704,INV_03,CLOSED_FALSE_POSITIVE
CASE002326,ALT0004799,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002327,ALT0005880,INV_01,OPEN
CASE002328,ALT0004261,INV_02,CLOSED_FALSE_POSITIVE
CASE002329,ALT0000512,INV_02,CLOSED_FALSE_POSITIVE
CASE002330,ALT0000993,INV_01,CLOSED_FALSE_POSITIVE
CASE002331,ALT0006953,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002332,ALT0000854,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002333,ALT0005331,INV_03,CLOSED_FALSE_POSITIVE
CASE002334,ALT0008204,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002335,ALT0007518,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002336,ALT0005123,INV_03,CLOSED_FALSE_POSITIVE
CASE002337,ALT0007137,INV_01,CLOSED_FALSE_POSITIVE
CASE002338,ALT0003079,INV_03,CLOSED_SAR_FILED
CASE002339,ALT0006738,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002340,ALT0002650,INV_03,CLOSED_FALSE_POSITIVE
CASE002341,ALT0003912,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002342,ALT0005335,INV_02,OPEN
CASE002343,ALT0006166,INV_03,CLOSED_FALSE_POSITIVE
CASE002344,ALT0006207,INV_02,CLOSED_FALSE_POSITIVE
CASE002345,ALT0006298,INV_03,CLOSED_SAR_FILED
CASE002346,ALT0005999,INV_02,CLOSED_FALSE_POSITIVE
CASE002347,ALT0000524,INV_03,CLOSED_FALSE_POSITIVE
CASE002348,ALT0008577,INV_02,CLOSED_FALSE_POSITIVE
CASE002349,ALT0003688,INV_03,CLOSED_FALSE_POSITIVE
CASE002350,ALT0003474,INV_03,CLOSED_FALSE_POSITIVE
CASE002351,ALT0003415,INV_03,OPEN
CASE002352,ALT0009765,INV_02,CLOSED_FALSE_POSITIVE
CASE002353,ALT0007723,INV_03,OPEN
CASE002354,ALT0004126,INV_03,OPEN
CASE002355,ALT0004249,INV_01,CLOSED_FALSE_POSITIVE
CASE002356,ALT0002165,INV_01,CLOSED_FALSE_POSITIVE
CASE002357,ALT0007266,AUTO_SYS,OPEN
CASE002358,ALT0001200,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002359,ALT0005236,INV_02,CLOSED_FALSE_POSITIVE
CASE002360,ALT0004787,INV_03,CLOSED_FALSE_POSITIVE
CASE002361,ALT0007647,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002362,ALT0009588,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002363,ALT0000739,INV_02,CLOSED_SAR_FILED
CASE002364,ALT0007348,INV_02,CLOSED_FALSE_POSITIVE
CASE002365,ALT0008929,INV_02,CLOSED_FALSE_POSITIVE
CASE002366,ALT0008035,INV_03,OPEN
CASE002367,ALT0008152,INV_03,CLOSED_FALSE_POSITIVE
CASE002368,ALT0006699,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002369,ALT0000310,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002370,ALT0007760,INV_01,CLOSED_FALSE_POSITIVE
CASE002371,ALT0002495,INV_01,CLOSED_FALSE_POSITIVE
CASE002372,ALT0004640,INV_02,CLOSED_FALSE_POSITIVE
CASE002373,ALT0007570,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002374,ALT0001794,AUTO_SYS,OPEN
CASE002375,ALT0003015,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002376,ALT0008044,INV_03,CLOSED_FALSE_POSITIVE
CASE002377,ALT0002948,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002378,ALT0009449,INV_01,CLOSED_FALSE_POSITIVE
CASE002379,ALT0004222,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002380,ALT0001932,INV_02,CLOSED_FALSE_POSITIVE
CASE002381,ALT0001396,INV_02,CLOSED_FALSE_POSITIVE
CASE002382,ALT0003279,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002383,ALT0001250,INV_01,CLOSED_FALSE_POSITIVE
CASE002384,ALT0004764,AUTO_SYS,OPEN
CASE002385,ALT0005291,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002386,ALT0004176,INV_01,OPEN
CASE002387,ALT0007214,INV_01,OPEN
CASE002388,ALT0003494,INV_03,CLOSED_FALSE_POSITIVE
CASE002389,ALT0000270,INV_03,CLOSED_SAR_FILED
CASE002390,ALT0003423,INV_02,CLOSED_FALSE_POSITIVE
CASE002391,ALT0001652,INV_02,OPEN
CASE002392,ALT0003861,INV_03,CLOSED_FALSE_POSITIVE
CASE002393,ALT0001558,INV_02,OPEN
CASE002394,ALT0001408,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002395,ALT0006005,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002396,ALT0008677,INV_02,CLOSED_FALSE_POSITIVE
CASE002397,ALT0000549,INV_03,CLOSED_FALSE_POSITIVE
CASE002398,ALT0008504,INV_03,CLOSED_FALSE_POSITIVE
CASE002399,ALT0004487,INV_01,CLOSED_FALSE_POSITIVE
CASE002400,ALT0009134,INV_03,OPEN
CASE002401,ALT0004214,INV_01,CLOSED_FALSE_POSITIVE
CASE002402,ALT0001173,INV_02,CLOSED_FALSE_POSITIVE
CASE002403,ALT0005437,INV_03,CLOSED_FALSE_POSITIVE
CASE002404,ALT0007828,INV_03,OPEN
CASE002405,ALT0009787,INV_03,OPEN
CASE002406,ALT0008492,INV_02,CLOSED_FALSE_POSITIVE
CASE002407,ALT0009075,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002408,ALT0000771,INV_03,CLOSED_FALSE_POSITIVE
CASE002409,ALT0008517,INV_03,CLOSED_FALSE_POSITIVE
CASE002410,ALT0006814,INV_01,CLOSED_SAR_FILED
CASE002411,ALT0007805,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002412,ALT0003684,INV_03,CLOSED_FALSE_POSITIVE
CASE002413,ALT0005789,INV_01,CLOSED_FALSE_POSITIVE
CASE002414,ALT0001636,INV_02,CLOSED_FALSE_POSITIVE
CASE002415,ALT0004538,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002416,ALT0003406,INV_03,CLOSED_FALSE_POSITIVE
CASE002417,ALT0002146,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002418,ALT0003860,INV_01,CLOSED_FALSE_POSITIVE
CASE002419,ALT0002688,INV_02,CLOSED_FALSE_POSITIVE
CASE002420,ALT0003973,INV_01,CLOSED_FALSE_POSITIVE
CASE002421,ALT0005638,INV_01,CLOSED_FALSE_POSITIVE
CASE002422,ALT0007192,INV_03,CLOSED_FALSE_POSITIVE
CASE002423,ALT0005994,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002424,ALT0007294,INV_03,CLOSED_FALSE_POSITIVE
CASE002425,ALT0005045,INV_02,CLOSED_FALSE_POSITIVE
CASE002426,ALT0003057,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002427,ALT0006190,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002428,ALT0005740,INV_02,CLOSED_FALSE_POSITIVE
CASE002429,ALT0003162,INV_02,CLOSED_FALSE_POSITIVE
CASE002430,ALT0008459,INV_01,CLOSED_FALSE_POSITIVE
CASE002431,ALT0002163,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002432,ALT0002634,INV_03,CLOSED_FALSE_POSITIVE
CASE002433,ALT0008051,INV_01,CLOSED_SAR_FILED
CASE002434,ALT0008316,INV_02,CLOSED_FALSE_POSITIVE
CASE002435,ALT0008026,INV_02,CLOSED_FALSE_POSITIVE
CASE002436,ALT0000798,INV_03,CLOSED_FALSE_POSITIVE
CASE002437,ALT0002219,INV_01,OPEN
CASE002438,ALT0009678,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002439,ALT0003379,INV_01,CLOSED_FALSE_POSITIVE
CASE002440,ALT0000231,INV_01,OPEN
CASE002441,ALT0004288,INV_02,OPEN
CASE002442,ALT0006489,INV_02,OPEN
CASE002443,ALT0007599,INV_01,CLOSED_FALSE_POSITIVE
CASE002444,ALT0003509,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002445,ALT0007846,INV_03,CLOSED_SAR_FILED
CASE002446,ALT0004269,INV_03,CLOSED_FALSE_POSITIVE
CASE002447,ALT0004013,INV_02,CLOSED_FALSE_POSITIVE
CASE002448,ALT0000829,INV_02,CLOSED_FALSE_POSITIVE
CASE002449,ALT0008808,INV_01,CLOSED_SAR_FILED
CASE002450,ALT0009139,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002451,ALT0005494,INV_03,OPEN
CASE002452,ALT0009822,INV_01,CLOSED_SAR_FILED
CASE002453,ALT0003836,INV_01,CLOSED_SAR_FILED
CASE002454,ALT0005441,INV_03,CLOSED_FALSE_POSITIVE
CASE002455,ALT0006895,INV_01,CLOSED_SAR_FILED
