STR_ID,ACCOUNT_ID,str_filed_date
STR0001535,ACCT100003269,2022-06-27 14:06:30.326471
STR0001536,ACCT100010694,2022-06-05 04:24:46.216625
STR0001537,ACCT100011009,2023-08-21 07:52:04.442575
STR0001538,ACCT100005610,2022-04-09 22:15:29.233632
STR0001539,ACCT100003442,2023-03-23 11:21:00.911819
STR0001540,ACCT100004658,2022-09-17 22:05:23.606617
STR0001541,ACCT100001671,2022-05-07 05:50:46.511255
STR0001542,ACCT100000017,2022-01-28 22:24:26.993423
STR0001543,ACCT100006217,2023-04-06 03:28:10.609081
STR0001544,ACCT100009723,2022-08-29 17:19:24.571438
STR0001545,ACCT100008389,2023-02-22 18:34:44.076522
STR0001546,ACCT100010395,2022-05-25 10:31:01.712774
STR0001547,ACCT100008861,2024-07-03 08:05:08.244046
STR0001548,ACCT100000791,2023-06-18 21:27:48.232236
STR0001549,ACCT100009088,2022-10-31 18:16:07.598211
STR0001550,ACCT100004377,2022-08-02 22:26:20.648355
STR0001551,ACCT100009672,2022-02-23 15:37:46.970617
STR0001552,ACCT100010616,2022-11-30 05:01:25.844313
STR0001553,ACCT100009174,2024-04-24 10:43:16.005090
STR0001554,ACCT100005835,2023-04-16 11:27:57.088743
STR0001555,ACCT100004951,2022-11-09 00:01:34.156658
STR0001556,ACCT100007859,2023-04-29 12:00:46.756810
STR0001557,ACCT100000784,2022-08-19 15:06:11.576007
STR0001558,ACCT100001612,2022-08-02 17:12:16.346509
STR0001559,ACCT100008255,2022-07-05 06:25:25.555678
STR0001560,ACCT100010080,2024-04-26 03:20:30.454466
STR0001561,ACCT100003289,2022-11-23 06:27:29.650154
STR0001562,ACCT100006472,2022-12-13 11:29:58.700310
STR0001563,ACCT100007433,2024-05-07 02:45:29.271855
STR0001564,ACCT100010231,2023-11-20 13:28:03.813217
STR0001565,ACCT100000424,2022-12-06 01:42:35.572461
STR0001566,ACCT100002024,2022-09-08 04:07:27.100366
STR0001567,ACCT100000513,2024-01-06 09:12:07.032873
STR0001568,ACCT100007257,2022-06-21 02:37:22.141781
STR0001569,ACCT100009362,2024-01-09 18:47:03.681928
STR0001570,ACCT100009401,2023-09-25 14:28:26.606215
STR0001571,ACCT100011425,2022-08-22 10:28:11.646865
STR0001572,ACCT100010743,2022-08-17 08:30:16.424112
STR0001573,ACCT100005008,2023-01-24 08:02:21.291903
STR0001574,ACCT100011782,2023-09-30 00:38:49.922228
STR0001575,ACCT100011197,2024-02-18 20:37:17.192118
STR0001576,ACCT100000078,2023-04-12 19:41:30.441917
STR0001577,ACCT100004695,2022-12-28 15:15:24.322838
STR0001578,ACCT100009168,2022-04-20 11:09:24.330011
STR0001579,ACCT100010964,2022-08-05 11:38:05.619302
STR0001580,ACCT100011787,2022-09-17 13:35:33.649340
STR0001581,ACCT100011656,2024-05-03 08:15:23.827056
STR0001582,ACCT100009239,2022-07-16 00:25:41.754031
STR0001583,ACCT100009157,2022-12-25 09:01:16.580000
STR0001584,ACCT100000893,2022-03-04 09:10:50.991296
STR0001585,ACCT100006157,2022-04-07 18:32:00.087118
STR0001586,ACCT100009509,2022-07-16 17:07:18.635327
STR0001587,ACCT100011479,2023-04-08 12:52:40.069689
STR0001588,ACCT100000148,2022-06-06 06:19:56.671789
STR0001589,ACCT100008744,2022-06-26 21:46:49.343169
STR0001590,ACCT100011031,2022-11-25 18:19:04.899577
STR0001591,ACCT100007826,2023-10-10 17:56:44.062851
STR0001592,ACCT100003025,2023-04-19 11:54:46.702931
STR0001593,ACCT100011351,2024-03-30 15:14:33.481850
STR0001594,ACCT100000900,2024-03-26 04:13:26.199244
STR0001595,ACCT100008898,2023-07-04 17:07:38.812560
STR0001596,ACCT100001561,2022-03-27 12:52:58.602998
STR0001597,ACCT100008320,2022-09-01 06:47:14.667035
STR0001598,ACCT100001463,2023-08-02 20:44:33.515480
STR0001599,ACCT100006970,2022-07-01 02:29:17.396098
STR0001600,ACCT100007785,2023-08-09 02:54:23.559195
STR0001601,ACCT100001335,2024-04-22 17:53:30.603559
STR0001602,ACCT100008226,2023-11-18 09:35:36.493207
STR0001603,ACCT100005630,2022-09-17 06:52:41.983585
STR0001604,ACCT100007823,2023-08-27 15:22:40.652900
STR0001605,ACCT100003218,2022-05-01 05:19:09.253526
STR0001606,ACCT100005146,2022-08-03 19:45:47.566642
STR0001607,ACCT100002887,2022-12-23 20:33:11.932946
STR0001608,ACCT100000116,2022-07-12 12:59:24.213790
STR0001609,ACCT100007426,2023-09-15 00:22:40.170560
STR0001610,ACCT100003182,2023-03-20 02:05:09.392963
STR0001611,ACCT100009025,2023-06-15 23:32:26.250456
STR0001612,ACCT100008348,2023-05-20 20:49:27.980006
STR0001613,ACCT100007361,2024-07-04 00:05:14.609381
STR0001614,ACCT100001398,2022-02-07 07:49:37.707698
STR0001615,ACCT100001124,2022-04-23 14:17:14.120976
STR0001616,ACCT100006796,2024-02-03 02:59:07.507299
STR0001617,ACCT100008429,2024-01-13 01:59:14.148257
STR0001618,ACCT100007412,2023-06-01 18:39:21.400509
STR0001619,ACCT100008134,2024-02-03 13:47:28.443662
STR0001620,ACCT100006340,2023-06-13 02:18:30.972608
STR0001621,ACCT100011650,2023-02-19 20:06:25.818210
STR0001622,ACCT100006948,2023-06-21 09:20:34.982160
STR0001623,ACCT100002915,2023-05-19 16:47:14.471981
STR0001624,ACCT100009678,2024-01-27 19:40:39.600202
STR0001625,ACCT100002599,2023-08-20 04:02:50.108329
STR0001626,ACCT100006874,2023-09-12 14:54:26.498161
STR0001627,ACCT100010083,2022-03-29 01:13:32.776222
STR0001628,ACCT100000022,2024-01-01 11:28:59.319591
STR0001629,ACCT100004299,2024-07-16 16:22:34.507177
STR0001630,ACCT100008992,2022-08-10 01:08:36.212354
STR0001631,ACCT100001809,2023-08-07 11:48:50.766770
STR0001632,ACCT100002001,2022-04-04 10:20:32.353325
STR0001633,ACCT100006906,2024-07-04 06:10:56.229231
STR0001634,ACCT100007980,2022-07-29 06:02:40.453473
STR0001635,ACCT100000604,2024-04-22 06:10:48.709433
STR0001636,ACCT100011663,2022-10-26 15:04:21.741596
STR0001637,ACCT100011204,2024-02-27 07:44:47.135650
STR0001638,ACCT100010319,2023-03-02 00:07:45.459075
STR0001639,ACCT100005458,2024-04-14 10:43:29.995036
STR0001640,ACCT100005531,2022-05-03 15:08:35.684459
STR0001641,ACCT100000503,2022-03-09 23:40:23.212357
STR0001642,ACCT100009608,2022-04-03 00:32:03.467867
STR0001643,ACCT100004569,2022-08-02 16:20:15.807329
STR0001644,ACCT100009184,2022-02-12 06:22:17.964315
STR0001645,ACCT100010861,2022-04-17 10:02:00.674726
STR0001646,ACCT100004633,2022-02-19 03:55:28.319023
STR0001647,ACCT100007295,2022-07-04 11:52:06.182812
STR0001648,ACCT100010151,2023-03-06 12:00:30.957044
STR0001649,ACCT100004152,2022-12-13 19:43:32.683697
STR0001650,ACCT100000315,2022-11-03 18:27:42.093124
STR0001651,ACCT100005524,2024-05-05 07:37:32.800418
STR0001652,ACCT100008901,2023-04-09 11:09:05.186992
STR0001653,ACCT100004737,2022-06-04 00:55:48.643584
STR0001654,ACCT100003209,2023-04-15 17:38:58.299091
STR0001655,ACCT100003106,2023-07-15 19:47:03.692040
STR0001656,ACCT100009795,2022-12-11 14:04:09.115895
STR0001657,ACCT100011759,2022-02-27 01:24:40.378182
STR0001658,ACCT100011573,2022-05-28 17:15:03.597229
STR0001659,ACCT100011257,2024-05-14 02:26:45.976210
STR0001660,ACCT100008203,2024-08-07 13:25:49.928049
STR0001661,ACCT100002861,2024-04-28 03:06:53.526530
STR0001662,ACCT100011627,2024-04-19 06:55:32.805595
STR0001663,ACCT100002513,2023-01-31 03:17:05.312157
STR0001664,ACCT100004582,2023-06-02 15:54:17.272533
STR0001665,ACCT100006423,2024-02-16 21:27:17.707521
STR0001666,ACCT100009182,2022-07-13 19:40:12.274163
STR0001667,ACCT100000455,2023-02-20 10:24:32.167250
STR0001668,ACCT100011448,2023-04-11 13:11:41.442928
STR0001669,ACCT100000372,2022-12-21 09:20:19.420668
STR0001670,ACCT100001485,2022-04-21 23:32:25.531126
STR0001671,ACCT100011439,2022-09-01 18:40:18.021947
STR0001672,ACCT100006892,2023-10-09 00:29:15.686910
STR0001673,ACCT100009497,2022-11-24 16:29:38.074859
STR0001674,ACCT100009029,2023-12-02 12:57:38.605006
STR0001675,ACCT100007693,2023-02-26 18:06:26.273170
STR0001676,ACCT100000077,2022-03-06 08:49:34.907290
STR0001677,ACCT100001653,2022-11-08 22:35:36.672544
STR0001678,ACCT100008470,2023-03-11 13:41:24.724258
STR0001679,ACCT100006072,2022-12-24 09:40:51.587319
STR0001680,ACCT100002927,2023-12-20 21:41:45.999723
STR0001681,ACCT100011807,2023-08-15 05:18:04.847927
STR0001682,ACCT100010559,2022-07-26 18:52:03.938655
STR0001683,ACCT100011415,2023-03-21 21:50:42.326125
STR0001684,ACCT100003378,2023-07-01 11:20:37.836545
STR0001685,ACCT100005190,2024-03-28 06:21:57.122415
STR0001686,ACCT100009469,2022-06-21 23:18:45.679407
STR0001687,ACCT100001296,2023-05-02 16:33:07.176475
STR0001688,ACCT100006450,2023-03-06 22:23:19.545075
STR0001689,ACCT100005857,2022-07-03 16:15:18.480045
STR0001690,ACCT100006729,2022-03-11 17:58:48.868100
STR0001691,ACCT100011299,2023-04-18 13:36:20.965076
STR0001692,ACCT100009792,2022-12-26 05:17:59.577858
STR0001693,ACCT100007691,2023-08-18 08:28:04.159661
STR0001694,ACCT100003671,2022-09-22 08:22:48.353322
STR0001695,ACCT100008558,2023-07-25 01:06:00.857818
STR0001696,ACCT100006784,2022-03-29 10:38:28.442600
STR0001697,ACCT100000237,2023-05-23 17:02:11.992667
STR0001698,ACCT100007021,2022-09-15 09:36:12.998201
STR0001699,ACCT100003764,2022-04-07 18:40:29.285109
STR0001700,ACCT100009242,2023-06-21 04:16:04.118371
STR0001701,ACCT100005582,2023-03-23 09:12:15.236787
STR0001702,ACCT100010079,2023-10-10 15:13:37.706164
STR0001703,ACCT100008711,2024-02-05 19:03:30.663167
STR0001704,ACCT100005116,2022-09-09 20:53:15.004551
STR0001705,ACCT100003807,2022-05-15 09:29:28.033291
STR0001706,ACCT100007094,2024-06-02 01:02:04.920917
STR0001707,ACCT100007745,2023-03-08 07:09:49.148313
STR0001708,ACCT100011418,2022-12-06 19:16:42.082993
STR0001709,ACCT100011290,2024-06-25 06:55:44.646069
STR0001710,ACCT100005408,2023-09-16 21:27:56.642187
STR0001711,ACCT100010780,2022-11-01 01:32:49.372807
STR0001712,ACCT100007957,2024-05-25 05:01:05.018631
STR0001713,ACCT100008618,2022-03-29 00:57:42.152937
STR0001714,ACCT100009691,2022-08-11 20:45:25.646689
STR0001715,ACCT100003235,2024-02-22 03:08:15.307891
STR0001716,ACCT100001762,2023-03-04 13:48:17.096453
STR0001717,ACCT100010428,2023-04-06 09:44:02.281804
STR0001718,ACCT100007080,2023-03-06 01:57:16.980333
STR0001719,ACCT100001018,2023-09-26 08:28:32.210249
STR0001720,ACCT100000027,2023-06-16 22:22:16.013984
STR0001721,ACCT100010471,2022-04-23 01:21:33.733922
STR0001722,ACCT100006202,2022-03-15 22:28:27.938823
STR0001723,ACCT100001819,2023-01-08 20:55:40.844570
STR0001724,ACCT100000514,2023-05-02 03:11:16.767750
STR0001725,ACCT100009535,2022-03-10 06:04:17.520760
STR0001726,ACCT100002951,2023-05-09 15:44:41.269942
STR0001727,ACCT100011994,2023-12-27 14:22:10.443418
STR0001728,ACCT100010201,2024-08-31 10:05:10.396656
STR0001729,ACCT100011069,2024-02-10 03:17:26.557439
STR0001730,ACCT100008228,2023-10-04 13:21:15.323261
STR0001731,ACCT100006541,2022-10-18 04:34:03.359940
STR0001732,ACCT100005063,2022-07-03 21:13:05.387429
STR0001733,ACCT100007940,2022-05-12 09:11:42.004971
STR0001734,ACCT100002928,2023-05-16 11:57:07.680776
STR0001735,ACCT100000336,2022-08-20 15:27:13.204877
STR0001736,ACCT100009785,2022-08-29 10:06:58.988656
STR0001737,ACCT100005655,2023-12-26 23:27:20.747938
STR0001738,ACCT100006300,2023-06-23 17:46:49.208763
STR0001739,ACCT100000215,2024-05-28 10:08:02.791655
STR0001740,ACCT100008553,2023-12-20 10:53:37.947959
STR0001741,ACCT100003986,2022-04-25 06:48:10.093364
STR0001742,ACCT100010092,2023-07-29 06:27:44.680485
STR0001743,ACCT100010219,2022-09-02 11:18:38.047827
STR0001744,ACCT100011467,2022-10-24 05:47:38.685790
STR0001745,ACCT100001742,2023-07-13 19:11:52.564025
STR0001746,ACCT100000988,2023-11-04 04:30:50.585531
STR0001747,ACCT100003530,2023-03-15 20:28:06.741882
STR0001748,ACCT100008979,2022-06-08 05:10:41.989804
STR0001749,ACCT100008702,2023-02-08 05:24:57.228136
STR0001750,ACCT100009904,2023-12-26 11:10:01.513800
STR0001751,ACCT100009163,2022-03-08 13:22:10.294348
STR0001752,ACCT100003691,2022-12-10 16:36:37.874250
STR0001753,ACCT100005431,2023-07-31 15:39:58.651599
STR0001754,ACCT100010427,2022-04-09 09:41:15.974471
STR0001755,ACCT100000432,2022-10-22 05:23:49.225607
STR0001756,ACCT100009493,2023-05-24 01:17:47.591639
STR0001757,ACCT100007049,2022-03-01 01:05:21.185926
STR0001758,ACCT100001647,2022-08-14 12:32:26.941692
STR0001759,ACCT100008621,2022-01-09 19:32:46.452877
STR0001760,ACCT100008967,2022-09-22 05:52:12.142823
STR0001761,ACCT100004119,2023-11-12 10:36:28.585991
STR0001762,ACCT100005374,2023-03-16 11:03:57.957268
STR0001763,ACCT100000901,2023-03-05 07:09:03.734692
STR0001764,ACCT100001782,2023-02-24 17:22:42.565075
STR0001765,ACCT100000057,2024-01-02 21:06:24.215312
STR0001766,ACCT100006419,2022-04-20 09:21:45.173939
STR0001767,ACCT100010535,2023-05-30 15:31:34.814740
STR0001768,ACCT100003179,2022-04-17 11:54:37.669429
STR0001769,ACCT100007481,2024-04-13 13:53:14.124820
STR0001770,ACCT100003465,2023-12-25 06:49:18.086951
STR0001771,ACCT100005639,2022-03-14 04:46:27.959976
STR0001772,ACCT100010138,2022-09-26 19:04:26.063524
STR0001773,ACCT100004771,2023-03-06 10:24:21.300483
STR0001774,ACCT100007267,2023-11-06 15:57:31.288318
STR0001775,ACCT100007254,2024-01-09 05:47:41.751695
STR0001776,ACCT100011234,2024-01-08 01:48:37.262628
STR0001777,ACCT100000971,2024-06-24 08:51:16.185676
STR0001778,ACCT100009367,2022-12-04 18:32:56.308964
STR0001779,ACCT100008337,2022-02-22 08:09:28.137221
STR0001780,ACCT100011963,2023-09-18 02:38:45.065717
STR0001781,ACCT100000775,2022-03-02 13:48:54.773912
STR0001782,ACCT100004684,2023-07-22 20:08:57.542489
STR0001783,ACCT100003639,2024-01-04 09:42:12.423740
STR0001784,ACCT100001293,2022-05-03 16:45:58.135648
STR0001785,ACCT100007656,2022-11-10 02:41:03.978528
STR0001786,ACCT100011773,2023-02-22 10:05:54.099838
STR0001787,ACCT100002890,2023-11-12 10:31:36.248798
STR0001788,ACCT100006772,2023-05-11 15:46:16.457999
STR0001789,ACCT100007313,2024-08-07 04:55:11.922133
STR0001790,ACCT100007682,2023-03-27 02:28:21.296612
STR0001791,ACCT100001055,2022-03-01 01:09:48.277226
STR0001792,ACCT100007130,2022-06-27 19:44:05.684027
STR0001793,ACCT100004813,2022-04-02 11:10:05.940022
STR0001794,ACCT100010494,2023-09-20 14:16:45.068529
STR0001795,ACCT100003146,2022-09-19 09:08:13.809901
STR0001796,ACCT100008465,2024-07-18 22:55:22.760034
STR0001797,ACCT100001508,2022-05-14 14:52:07.446522
STR0001798,ACCT100001943,2022-10-06 05:24:10.447532
STR0001799,ACCT100002485,2022-08-12 14:58:50.980604
STR0001800,ACCT100011318,2022-12-06 06:39:35.314523
STR0001801,ACCT100000853,2024-03-30 14:51:57.933867
STR0001802,ACCT100002981,2023-02-26 11:21:24.338059
STR0001803,ACCT100002458,2022-09-16 14:45:52.456867
STR0001804,ACCT100005602,2022-05-29 02:10:29.221711
STR0001805,ACCT100001837,2023-04-18 05:43:41.790256
STR0001806,ACCT100001472,2023-04-04 08:20:28.592687
STR0001807,ACCT100006475,2023-05-06 20:18:14.387114
STR0001808,ACCT100003336,2022-03-12 16:53:56.457670
STR0001809,ACCT100001855,2022-04-08 01:28:00.873191
STR0001810,ACCT100003599,2022-10-12 18:01:26.676168
STR0001811,ACCT100010075,2022-05-23 10:53:36.784157
STR0001812,ACCT100004449,2023-03-26 00:50:39.234256
STR0001813,ACCT100009086,2024-06-18 12:02:50.595961
STR0001814,ACCT100005539,2022-11-06 06:16:19.385700
STR0001815,ACCT100003678,2024-06-02 20:07:40.403124
STR0001816,ACCT100004905,2023-08-04 15:54:21.249946
STR0001817,ACCT100001368,2024-04-18 11:28:25.058996
STR0001818,ACCT100002602,2023-09-14 23:30:12.190044
STR0001819,ACCT100011041,2022-06-01 01:07:25.536709
STR0001820,ACCT100009883,2022-03-25 10:52:20.252930
STR0001821,ACCT100002405,2023-05-10 08:08:07.222780
STR0001822,ACCT100002732,2023-10-19 14:26:21.769334
STR0001823,ACCT100004183,2023-05-21 10:59:15.434148
STR0001824,ACCT100007169,2023-10-24 10:21:18.001545
STR0001825,ACCT100006755,2022-04-11 19:54:16.647477
STR0001826,ACCT100007772,2024-04-07 07:50:14.004974
STR0001827,ACCT100008678,2023-07-07 19:39:34.796224
STR0001828,ACCT100006337,2023-03-16 15:36:40.665097
STR0001829,ACCT100005046,2023-06-18 21:40:55.828613
STR0001830,ACCT100007262,2022-11-30 22:55:37.761998
STR0001831,ACCT100009416,2022-04-02 02:24:58.450647
STR0001832,ACCT100007476,2023-11-16 14:22:30.106916
STR0001833,ACCT100000689,2023-11-23 20:14:30.708563
STR0001834,ACCT100005003,2023-02-27 21:04:04.220843
STR0001835,ACCT100006597,2023-12-14 03:57:38.684754
STR0001836,ACCT100002631,2023-04-22 13:16:54.584117
STR0001837,ACCT100008823,2023-06-02 13:07:24.228418
STR0001838,ACCT100010732,2022-07-26 03:19:22.705194
STR0001839,ACCT100010451,2024-03-26 04:02:08.221045
STR0001840,ACCT100000486,2023-08-16 16:27:50.839406
STR0001841,ACCT100009294,2024-02-27 06:06:45.043867
STR0001842,ACCT100006890,2022-06-15 09:05:56.014858
STR0001843,ACCT100010919,2022-05-08 16:37:33.141977
STR0001844,ACCT100000992,2022-06-04 07:36:42.985336
STR0001845,ACCT100003132,2023-12-05 15:53:43.471052
STR0001846,ACCT100008717,2024-03-06 04:23:05.032996
STR0001847,ACCT100008933,2024-04-27 05:29:17.523382
STR0001848,ACCT100000198,2024-07-29 01:11:58.913100
STR0001849,ACCT100003367,2023-06-23 16:04:00.948572
STR0001850,ACCT100011934,2022-03-21 13:14:13.925883
STR0001851,ACCT100002769,2022-07-02 08:34:21.838305
STR0001852,ACCT100010098,2022-04-21 16:42:38.565666
STR0001853,ACCT100003284,2022-09-04 07:34:15.575187
STR0001854,ACCT100001856,2022-12-04 21:07:36.275100
STR0001855,ACCT100008734,2022-12-04 05:03:43.286166
STR0001856,ACCT100010046,2023-09-02 02:53:11.544779
STR0001857,ACCT100006125,2022-10-10 15:59:26.937741
STR0001858,ACCT100010941,2023-08-31 20:24:04.536045
STR0001859,ACCT100003165,2023-05-08 08:39:44.512191
STR0001860,ACCT100009300,2022-10-07 12:43:38.375427
STR0001861,ACCT100011433,2022-12-10 05:36:39.777746
STR0001862,ACCT100004077,2024-07-31 13:57:09.394978
STR0001863,ACCT100005204,2023-12-05 14:23:18.305165
STR0001864,ACCT100009241,2024-06-27 09:45:34.321481
STR0001865,ACCT100010336,2022-11-04 12:38:09.716411
STR0001866,ACCT100005555,2023-07-17 20:18:09.619566
STR0001867,ACCT100001542,2022-10-04 19:05:02.256978
STR0001868,ACCT100002220,2022-06-26 17:09:02.241015
STR0001869,ACCT100001894,2023-04-14 07:15:31.878553
STR0001870,ACCT100005037,2023-08-27 16:50:12.107053
STR0001871,ACCT100003259,2023-05-25 02:13:46.528339
STR0001872,ACCT100009038,2023-01-27 03:55:45.936427
STR0001873,ACCT100010168,2024-02-20 02:07:26.833831
STR0001874,ACCT100003573,2022-03-20 23:27:33.694722
STR0001875,ACCT100009234,2023-01-07 14:33:53.706527
STR0001876,ACCT100003065,2022-09-09 00:22:04.111775
STR0001877,ACCT100009909,2024-04-29 19:01:45.207894
STR0001878,ACCT100004639,2022-07-07 08:17:23.275986
STR0001879,ACCT100008026,2024-04-09 06:14:33.064566
STR0001880,ACCT100005398,2024-03-16 01:35:47.513210
STR0001881,ACCT100010282,2022-04-09 05:03:32.990564
STR0001882,ACCT100000139,2022-04-13 17:26:41.460282
STR0001883,ACCT100009402,2022-11-25 04:31:52.187192
STR0001884,ACCT100002612,2022-06-15 11:35:00.037909
STR0001885,ACCT100006176,2024-03-19 03:35:27.642691
STR0001886,ACCT100001303,2023-11-08 21:31:15.777826
STR0001887,ACCT100010637,2022-11-11 01:05:02.796098
STR0001888,ACCT100006144,2022-09-16 18:32:15.728000
STR0001889,ACCT100006341,2022-02-17 19:05:07.113290
STR0001890,ACCT100004685,2024-05-14 09:09:44.154154
STR0001891,ACCT100001261,2022-05-16 15:09:16.645769
STR0001892,ACCT100004337,2022-07-24 01:55:51.156250
STR0001893,ACCT100007839,2023-09-20 16:32:55.330746
STR0001894,ACCT100010659,2022-12-07 13:42:17.958847
STR0001895,ACCT100008749,2022-07-11 23:40:35.902889
STR0001896,ACCT100001657,2023-09-15 21:34:28.511682
STR0001897,ACCT100003536,2024-05-07 04:03:02.123153
STR0001898,ACCT100007220,2023-01-02 05:12:50.190592
STR0001899,ACCT100000574,2023-01-24 19:11:37.789424
STR0001900,ACCT100007120,2024-01-04 04:57:00.247558
STR0001901,ACCT100010775,2024-08-01 03:08:11.736604
STR0001902,ACCT100007348,2022-03-25 20:02:42.266109
STR0001903,ACCT100004937,2022-04-21 07:55:44.927084
STR0001904,ACCT100005395,2023-08-02 04:50:13.352919
STR0001905,ACCT100004755,2024-01-26 23:18:13.934037
STR0001906,ACCT100005493,2022-02-26 06:12:36.255659
STR0001907,ACCT100011237,2023-12-22 01:00:18.601909
STR0001908,ACCT100010042,2022-04-06 17:02:00.756016
STR0001909,ACCT100007455,2023-10-30 01:28:42.021039
STR0001910,ACCT100006108,2022-03-15 21:06:54.990106
STR0001911,ACCT100004621,2022-05-24 22:25:55.476652
STR0001912,ACCT100003354,2022-04-25 22:36:01.059924
STR0001913,ACCT100002199,2024-05-31 10:47:17.424706
STR0001914,ACCT100000829,2022-09-29 07:34:29.935916
STR0001915,ACCT100007979,2022-06-21 22:05:52.518575
STR0001916,ACCT100009167,2024-02-25 20:27:36.369171
STR0001917,ACCT100001043,2023-04-03 14:52:12.867342
STR0001918,ACCT100004584,2023-05-17 14:52:54.260367
STR0001919,ACCT100008737,2022-01-23 16:16:33.373362
STR0001920,ACCT100003837,2022-07-22 12:40:34.195577
STR0001921,ACCT100002696,2022-08-14 22:18:23.317360
STR0001922,ACCT100007587,2023-12-28 14:29:26.054011
STR0001923,ACCT100011246,2023-01-28 10:17:48.820297
STR0001924,ACCT100010043,2022-02-18 04:04:47.668058
STR0001925,ACCT100010153,2023-07-23 13:55:51.513868
STR0001926,ACCT100002254,2022-12-13 04:35:04.608182
STR0001927,ACCT100007485,2023-08-02 17:21:14.943594
STR0001928,ACCT100001628,2024-03-31 13:20:40.337941
STR0001929,ACCT100004279,2022-12-22 12:30:23.827278
STR0001930,ACCT100007677,2023-12-07 03:04:42.558980
STR0001931,ACCT100007496,2023-02-09 21:53:53.301487
STR0001932,ACCT100004023,2024-01-04 13:44:23.181331
STR0001933,ACCT100007921,2022-03-11 09:10:41.414545
STR0001934,ACCT100010980,2024-01-03 11:48:20.750817
STR0001935,ACCT100005032,2023-07-16 06:28:30.120739
