ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,CASE_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS,INVESTIGATOR_ID,IS_TRUE_POS,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,total_txn_volume,txn_count,avg_txn_amount,max_txn_amount,std_txn_amount,unique_channels,unique_beneficiary_countries,cash_txn_count,swift_txn_count,pct_high_risk_dest,velocity_ratio
ALT00003008,TXN000114608,ACCT100008958,R002_STRUCTURING_SIGNAL,64,2022-12-19 10:14:59.775749,CASE0002152,MEDIUM,CLOSED_SAR_FILED,25.0,INV_01,1,CUST0005542,SHELL,DORMANT,832203.14,AED,1,US,STUDENT,,4,0,0,0,81.0,300,MOBILE,261390.97,12,21782.580833333333,173889.81,48176.182758215786,4,7,1,0,8.333333333333332,7.982609072880847
ALT00003012,TXN000114612,ACCT100000132,R004_MULE_SIGNAL,73,2022-07-18 13:36:47.384235,CASE0002317,LOW,CLOSED_SAR_FILED,29.0,INV_02,1,CUST0002647,SAVINGS,ACTIVE,1259.24,INR,1,IN,STUDENT,0-50k,9,0,0,0,67.5,26,MOBILE,105637.43,10,10563.742999999999,33479.74,9129.087153940724,4,4,1,0,0.0,3.169006572142834
ALT00003013,TXN000114613,ACCT100003482,R002_STRUCTURING_SIGNAL,77,2024-06-16 16:05:25.363997,CASE0002650,MEDIUM,CLOSED_SAR_FILED,14.0,INV_03,1,CUST0002376,CURRENT,DORMANT,5517.91,INR,1,NG,SELF_EMPLOYED,50k-100k,2,0,0,1,99.4,150,WEB,323733.91000000003,9,35970.43444444445,219120.73,69660.7439766507,4,7,2,1,22.22222222222222,6.091520490749897
ALT00003015,TXN000114615,ACCT100011510,R003_LAYERING_SIGNAL,90,2023-12-11 18:12:24.365241,CASE0001937,LOW,CLOSED_FALSE_POSITIVE,10.0,INV_01,0,CUST0004900,NRO,CLOSED,231702.53,USD,2,US,SALARIED,100k-250k,8,0,0,0,80.2,117,WEB,451894.38,12,37657.865,161648.4,55814.50734608431,4,7,4,1,16.666666666666664,4.292439509262959
ALT00003017,TXN000114617,ACCT100011089,R002_STRUCTURING_SIGNAL,83,2022-02-12 06:22:37.200425,CASE0001212,MEDIUM,CLOSED_FALSE_POSITIVE,30.0,INV_02,0,CUST0002897,SAVINGS,ACTIVE,6263.82,INR,1,AE,SALARIED,0-50k,3,0,0,0,86.6,20,THIRD_PARTY,361230.75,16,22576.921875,181758.67,46197.55989167931,4,8,3,1,6.25,8.050283414314455
ALT00003018,TXN000114618,ACCT100000229,R005_RAPID_MVT,85,2022-05-18 23:40:13.073271,CASE0001408,LOW,CLOSED_SAR_FILED,12.0,INV_04,1,CUST0007236,NRE,BLOCKED,88500.59,AED,2,IN,SELF_EMPLOYED,250k+,3,0,0,0,77.4,16,MOBILE,380807.68,13,29292.89846153846,182513.52,51640.908438718885,4,5,1,0,7.6923076923076925,6.230427822354605
ALT00003022,TXN000114622,ACCT100000761,R005_RAPID_MVT,92,2022-07-30 09:23:06.675504,CASE0002805,MEDIUM,CLOSED_SAR_FILED,36.0,AUTO_SYS,1,CUST0006398,SALARY,ACTIVE,12104.65,AED,2,IN,SALARIED,100k-250k,2,0,0,0,83.8,177,MOBILE,392489.21,13,30191.477692307693,171769.57,56147.47186328713,3,6,3,2,23.076923076923077,5.689151177008659
ALT00003025,TXN000114625,ACCT100001877,R002_STRUCTURING_SIGNAL,76,2022-03-24 17:59:49.091896,CASE0000540,HIGH,CLOSED_SAR_FILED,32.0,AUTO_SYS,1,CUST0001532,SAVINGS,ACTIVE,31864.79,INR,1,IN,POLITICIAN,50k-100k,4,1,0,0,79.7,50,WEB,222418.44,10,22241.844,70077.89,26900.02497543665,4,4,2,1,30.0,3.150581373497022
ALT00003026,TXN000114626,ACCT100000101,R003_LAYERING_SIGNAL,93,2022-06-14 19:54:33.035644,CASE0000429,HIGH,CLOSED_SAR_FILED,41.0,AUTO_SYS,1,CUST0003492, SAVINGS ,ACTIVE,44076.47,GBP,1,NG,SALARIED,100k-250k,4,0,0,0,77.5,19,THIRD_PARTY,361644.35,8,45205.54375,244152.09,84052.01894290259,4,5,0,1,37.5,5.400813018358654
ALT00003027,TXN000114627,ACCT100011888,R002_STRUCTURING_SIGNAL,77,2023-08-25 11:46:36.852447,CASE0002730,HIGH,CLOSED_SAR_FILED,7.0,INV_01,1,CUST0001495,SALARY,BLOCKED,9695.66,INR,1,IN,BUSINESS_OWNER,50k-100k,4,0,0,0,88.5,21,MOBILE,108415.88999999998,9,12046.21,76239.29,24568.746031086426,3,5,2,1,11.11111111111111,6.328377275734382
ALT00003028,TXN000114628,ACCT100009386,R002_STRUCTURING_SIGNAL,69,2024-04-08 21:11:49.339996,CASE0000385,MEDIUM,CLOSED_FALSE_POSITIVE,35.0,INV_04,0,CUST0005847, SAVINGS ,ACTIVE,4857.53,USD,2,US,BUSINESS_OWNER,100k-250k,2,0,0,0,90.9,65,BRANCH,365974.9,12,30497.908333333336,227457.07,63635.16846587554,4,7,4,1,16.666666666666664,7.457875787357416
ALT00003033,TXN000114633,ACCT100003539,R003_LAYERING_SIGNAL,81,2022-03-03 04:34:38.317871,CASE0001249,MEDIUM,CLOSED_SAR_FILED,19.0,INV_02,1,CUST0000203,SAVINGS,ACTIVE,4703.29,GBP,1,IN,POLITICIAN,0-50k,1,0,0,0,100.0,33,MOBILE,579319.1,9,64368.788888888885,490590.25,161110.39414665874,3,6,1,1,33.33333333333333,7.621436367405621
ALT00003038,TXN000114638,ACCT100000970,R003_LAYERING_SIGNAL,82,2022-08-18 12:53:51.509191,CASE0001373,MEDIUM,CLOSED_SAR_FILED,11.0,INV_03,1,CUST0002817,SAVINGS,ACTIVE,12716.36,AED,1,IN,STUDENT,0-50k,3,0,0,0,93.9,101,THIRD_PARTY,434992.55,20,21749.6275,174840.94,39120.03390184556,4,9,2,1,20.0,8.038431994663144
ALT00003039,TXN000114639,ACCT100011980,R004_MULE_SIGNAL,72,2022-04-30 23:01:54.220649,CASE0002430,LOW,CLOSED_SAR_FILED,43.0,INV_04,1,CUST0004337,CURRENT,ACTIVE,154900.48,INR,2,GB,SALARIED,100k-250k,4,0,0,0,96.9,115,WEB,140972.72,14,10069.48,38718.77,11072.22484087235,4,6,2,0,14.285714285714285,3.844778997624741
ALT00003040,TXN000114640,ACCT100006906,R002_STRUCTURING_SIGNAL,72,2024-06-06 06:10:56.229231,CASE0002502,MEDIUM,CLOSED_SAR_FILED,23.0,INV_01,1,CUST0004347,SAVINGS,ACTIVE,11691.8,INR,1,IN,SALARIED,250k+,6,0,0,0,76.1,36,MOBILE,63873.14,10,6387.314,13190.27,4271.824487752277,4,5,3,0,10.0,2.0647497915725497
ALT00003044,TXN000114644,ACCT100000679,R003_LAYERING_SIGNAL,96,2024-03-29 13:02:51.810534,CASE0002721,MEDIUM,CLOSED_SAR_FILED,21.0,INV_02,1,CUST0000667,NRO,ACTIVE,45790.46,INR,1,AE,BUSINESS_OWNER,0-50k,2,0,0,0,100.0,210,MOBILE,548066.26,14,39147.590000000004,391686.82,103400.44444983962,4,7,0,2,7.142857142857142,10.005132241033456
ALT00003046,TXN000114646,ACCT100005644,R003_LAYERING_SIGNAL,86,2023-10-14 14:10:02.975478,CASE0001215,MEDIUM,CLOSED_SAR_FILED,28.0,INV_01,1,CUST0003163,SAVINGS,BLOCKED,10320.67,INR,1,AE,RETIRED,0-50k,2,0,0,0,80.5,23,WEB,675461.0,10,67546.1,317691.85,102871.26978098771,2,7,2,4,40.0,4.703264092758978
ALT00003051,TXN000114651,ACCT100010160,R004_MULE_SIGNAL,87,2022-12-19 15:32:26.510628,CASE0001560,HIGH,CLOSED_SAR_FILED,35.0,AUTO_SYS,1,CUST0001624,SAVINGS,ACTIVE,25600.54,USD,1,NG,BUSINESS_OWNER,0-50k,9,0,0,0,57.6,104,BRANCH,131210.61,10,13121.060999999998,43168.74,11771.699491919357,4,5,1,0,10.0,3.289783518000717
ALT00003054,TXN000114654,ACCT100006278,R005_RAPID_MVT,89,2022-08-02 01:17:14.496102,CASE0000023,LOW,CLOSED_SAR_FILED,33.0,INV_02,1,CUST0004398,CURRENT,ACTIVE,371372.39,INR,1,US,SALARIED,100k-250k,1,0,0,0,93.6,233,MOBILE,249762.41,11,22705.673636363637,99233.3,36525.84911720226,4,7,4,1,9.090909090909092,4.370226198217016
ALT00003056,TXN000114656,ACCT100004702,R004_MULE_SIGNAL,85,2023-12-11 11:44:49.519099,CASE0002620,LOW,CLOSED_FALSE_POSITIVE,1.0,INV_02,0,CUST0004265,SALARY,ACTIVE,58868.62,INR,2,IN,BUSINESS_OWNER,50k-100k,4,0,0,1,70.1,679,THIRD_PARTY,598559.23,10,59855.922999999995,407050.84,123053.717769699,4,7,3,1,20.0,6.800397006708816
ALT00003058,TXN000114658,ACCT100006830,R003_LAYERING_SIGNAL,86,2022-11-10 04:37:20.967893,CASE0001956,MEDIUM,CLOSED_SAR_FILED,41.0,INV_02,1,CUST0005904,NRE,DORMANT,57487.45,INR,1,US,RETIRED,100k-250k,2,0,0,0,81.8,2,MOBILE,712554.72,13,54811.901538461534,296330.47,89591.96733571643,4,5,1,1,23.076923076923077,5.406217545189951
ALT00003059,TXN000114659,ACCT100002122,R005_RAPID_MVT,79,2024-02-11 04:04:50.410864,CASE0001391,MEDIUM,CLOSED_SAR_FILED,37.0,INV_01,1,CUST0004567,SALARY,DORMANT,4065.57,INR,2,SG,BUSINESS_OWNER,250k+,2,0,0,0,84.3,56,MOBILE,321495.58999999997,10,32149.558999999997,123824.77,41573.535423485046,4,6,1,0,40.0,3.851403330187821
ALT00003060,TXN000114660,ACCT100004842,R002_STRUCTURING_SIGNAL,68,2024-06-01 10:43:37.110378,CASE0001752,MEDIUM,CLOSED_SAR_FILED,28.0,INV_02,1,CUST0005775,SAVINGS,CLOSED,14673.56,INR,1,IN,STUDENT,,1,0,0,0,78.5,67,MOBILE,707251.58,15,47150.10533333333,522828.6,132922.71504820287,4,8,1,1,13.333333333333334,11.08836359834788
ALT00003061,TXN000114661,ACCT100010725,R003_LAYERING_SIGNAL,99,2023-05-21 10:15:44.063244,CASE0001723,MEDIUM,CLOSED_FALSE_POSITIVE,35.0,INV_03,0,CUST0003632,SHELL,DORMANT,611770.4,USD,1,IN,,0-50k,1,1,0,0,99.9,353,MOBILE,306040.87,14,21860.062142857143,194252.63,50273.59519668247,4,8,4,1,14.285714285714285,8.88578188610428
ALT00003062,TXN000114662,ACCT100008409,R003_LAYERING_SIGNAL,81,2023-08-03 14:34:52.433785,CASE0002274,LOW,CLOSED_SAR_FILED,25.0,INV_04,1,CUST0005519,CURRENT,ACTIVE,10143.22,INR,1,IN,SALARIED,50k-100k,1,0,0,1,100.0,13,MOBILE,637251.53,15,42483.435333333335,479731.9,121470.65514028986,4,7,1,4,26.666666666666668,11.291944831937117
ALT00003064,TXN000114664,ACCT100011653,R003_LAYERING_SIGNAL,92,2022-03-19 02:28:05.344653,CASE0001496,MEDIUM,CLOSED_SAR_FILED,30.0,INV_01,1,CUST0002475,CURRENT,DORMANT,13628.06,INR,1,KY,BUSINESS_OWNER,0-50k,3,0,0,0,80.9,49,BRANCH,485329.56999999995,10,48532.956999999995,320353.31,98010.49359689889,4,4,2,1,10.0,6.600601512874791
ALT00003065,TXN000114665,ACCT100009171,R005_RAPID_MVT,77,2022-11-05 16:17:55.879753,CASE0000838,MEDIUM,CLOSED_SAR_FILED,12.0,INV_01,1,CUST0005491,SALARY,BLOCKED,25418.92,SGD,2,SG,RETIRED,250k+,1,0,0,0,94.9,149,WEB,116901.23999999999,7,16700.17714285714,63095.95,22242.114089189537,3,5,0,0,14.285714285714285,3.7779343012947595
ALT00003066,TXN000114666,ACCT100003059,R004_MULE_SIGNAL,67,2024-03-20 20:17:46.876804,CASE0002203,MEDIUM,CLOSED_SAR_FILED,4.0,INV_03,1,CUST0007399,SAVINGS,ACTIVE,9422.69,AED,2,US,,100k-250k,5,0,0,0,87.2,67,THIRD_PARTY,504785.17,9,56087.24111111111,262277.18,89011.34892547641,3,6,1,1,33.33333333333333,4.6761526980392825
ALT00003071,TXN000114671,ACCT100003267,R004_MULE_SIGNAL,67,2022-11-25 09:48:37.466846,CASE0001377,HIGH,CLOSED_SAR_FILED,12.0,INV_01,1,CUST0001450,SALARY,ACTIVE,23378.82,INR,1,US,SALARIED,0-50k,5,0,0,0,81.5,174,WEB,232208.88,11,21109.898181818182,87013.18,27092.192943747767,3,4,3,1,9.090909090909092,4.121718519534158
ALT00003072,TXN000114672,ACCT100006440,R005_RAPID_MVT,92,2022-12-19 05:55:02.405037,CASE0000254,HIGH,CLOSED_MONITORING,24.0,AUTO_SYS,0,CUST0002360,CURRENT,ACTIVE,25964.99,INR,1,IN,BUSINESS_OWNER,0-50k,1,0,0,0,86.5,187,BRANCH,283243.28,12,23603.60666666667,151064.02,45013.430979542965,4,5,1,0,8.333333333333332,6.399768576246839
ALT00003078,TXN000114678,ACCT100001945,R003_LAYERING_SIGNAL,85,2022-08-31 01:09:26.730443,CASE0002861,MEDIUM,CLOSED_SAR_FILED,42.0,INV_01,1,CUST0005058,TRUST,ACTIVE,59093.99,INR,2,AE,SALARIED,0-50k,2,0,0,0,96.9,129,BRANCH,305562.61,15,20370.840666666667,223162.68,56376.33918293008,4,9,1,1,20.0,10.954468162768862
ALT00003079,TXN000114679,ACCT100010661,R002_STRUCTURING_SIGNAL,68,2023-05-12 00:06:40.670263,CASE0001686,HIGH,CLOSED_SAR_FILED,1.0,INV_02,1,CUST0003560,SAVINGS,DORMANT,8417.38,USD,1,IN,RETIRED,,3,0,0,0,95.0,220,BRANCH,330561.04,13,25427.772307692307,246575.0,66776.16800955264,4,4,2,1,0.0,9.69669306156043
ALT00003081,TXN000114681,ACCT100010778,R005_RAPID_MVT,90,2023-12-03 18:16:26.663339,CASE0001099,HIGH,CLOSED_SAR_FILED,3.0,AUTO_SYS,1,CUST0003980,SALARY,DORMANT,283153.21,INR,1,US,SALARIED,50k-100k,3,0,0,0,93.5,13,MOBILE,126867.28,6,21144.546666666665,60680.99,22449.227661850342,4,4,0,0,16.666666666666664,2.869681780119502
ALT00003083,TXN000114683,ACCT100002328,R004_MULE_SIGNAL,75,2024-04-28 23:31:29.823025,CASE0001490,MEDIUM,CLOSED_MONITORING,32.0,INV_04,0,CUST0003716,SALARY,CLOSED,82476.81,INR,1,IN,SELF_EMPLOYED,250k+,2,0,0,0,99.3,69,WEB,222003.38,14,15857.384285714286,161043.07,42085.672230129625,4,8,0,3,28.57142857142857,10.155074255898345
ALT00003095,TXN000114695,ACCT100000434,R002_STRUCTURING_SIGNAL,71,2023-07-05 10:33:49.422420,CASE0000160,LOW,CLOSED_SAR_FILED,20.0,INV_04,1,CUST0003093,SAVINGS,ACTIVE,5171.45,INR,1,IN,SALARIED,,2,0,0,0,97.1,1,BRANCH,135227.82,9,15025.313333333334,77045.06,23994.762995546545,4,4,3,1,0.0,5.12734283459194
ALT00003101,TXN000114701,ACCT100002769,R003_LAYERING_SIGNAL,85,2022-05-18 08:34:21.838305,CASE0000854,LOW,CLOSED_SAR_FILED,13.0,AUTO_SYS,1,CUST0002416,SAVINGS,ACTIVE,12599.27,USD,1,KY,RETIRED,50k-100k,9,1,0,0,73.6,101,MOBILE,837062.68,9,93006.96444444446,414355.03,168037.8149004545,4,6,1,2,22.22222222222222,4.455048903338839
ALT00003102,TXN000114702,ACCT100008556,R003_LAYERING_SIGNAL,96,2023-07-04 16:30:48.147037,CASE0000374,MEDIUM,CLOSED_SAR_FILED,41.0,INV_03,1,CUST0002014,SAVINGS,CLOSED,1380.91,AED,2,GB,,0-50k,1,0,0,0,92.5,53,WEB,224247.61,9,24916.40111111111,128437.85,42577.215197820435,4,6,0,1,11.11111111111111,5.154544385559026
ALT00003106,TXN000114706,ACCT100006375,R005_RAPID_MVT,86,2023-07-08 02:23:03.114677,CASE0001262,HIGH,CLOSED_SAR_FILED,3.0,INV_04,1,CUST0003929,CURRENT,ACTIVE,1694129.73,AED,1,KY,SELF_EMPLOYED,0-50k,5,0,0,0,97.2,478,BRANCH,584539.31,7,83505.61571428573,308949.66,116056.98134872252,4,5,0,1,14.285714285714285,3.699702800279416
ALT00003108,TXN000114708,ACCT100010565,R003_LAYERING_SIGNAL,90,2024-02-10 02:06:54.970184,CASE0001176,HIGH,CLOSED_SAR_FILED,23.0,INV_03,1,CUST0003162,SAVINGS,ACTIVE,5108.9,INR,1,US,SALARIED,50k-100k,1,0,0,0,83.5,407,BRANCH,524856.6,8,65607.075,420631.98,145804.32184180312,3,5,1,1,25.0,6.411283672017507
ALT00003111,TXN000114711,ACCT100004232,R004_MULE_SIGNAL,67,2023-12-11 23:43:25.415468,CASE0002112,MEDIUM,CLOSED_SAR_FILED,11.0,INV_03,1,CUST0000769,CURRENT,ACTIVE,1126932.41,AED,1,GB,SELF_EMPLOYED,0-50k,2,0,0,0,93.1,522,MOBILE,193357.43,13,14873.648461538462,40655.33,14432.929564823193,4,8,0,0,23.076923076923077,2.733196021749551
ALT00003119,TXN000114719,ACCT100003754,R003_LAYERING_SIGNAL,76,2024-02-20 12:27:35.278826,CASE0000992,LOW,CLOSED_SAR_FILED,40.0,INV_01,1,CUST0005941,NRE,ACTIVE,278157.82,INR,1,IN,SALARIED,0-50k,3,0,1,0,92.8,11,BRANCH,815363.4199999999,12,67946.95166666666,477400.05,134418.80459274165,4,8,0,2,33.33333333333333,7.025966762647813
ALT00003124,TXN000114724,ACCT100001417,R002_STRUCTURING_SIGNAL,77,2023-01-26 00:23:42.712779,CASE0000704,LOW,CLOSED_SAR_FILED,41.0,AUTO_SYS,1,CUST0007410,SAVINGS,ACTIVE,6617.02,INR,2,AE,SALARIED,100k-250k,4,0,0,0,90.4,42,BRANCH,737928.34,8,92241.0425,485609.81,169682.96147657133,3,6,2,1,37.5,5.2645170991308
ALT00003126,TXN000114726,ACCT100011812,R002_STRUCTURING_SIGNAL,67,2022-12-09 12:19:22.759301,CASE0001541,HIGH,CLOSED_SAR_FILED,34.0,INV_02,1,CUST0007817,NRE,ACTIVE,19447.91,GBP,1,IN,BUSINESS_OWNER,100k-250k,2,0,0,0,100.0,62,WEB,156612.65,14,11186.617857142857,33143.57,11657.935894493092,4,7,2,3,21.428571428571427,2.9625225336812093
ALT00003127,TXN000114727,ACCT100008965,R004_MULE_SIGNAL,89,2023-03-29 10:46:50.909286,CASE0000057,MEDIUM,CLOSED_SAR_FILED,16.0,INV_04,1,CUST0000682,CURRENT,ACTIVE,2607945.87,INR,1,AE,RETIRED,100k-250k,2,0,0,0,85.5,589,MOBILE,57251.740000000005,5,11450.348000000002,41218.41,16913.011308343943,4,3,0,1,40.0,3.5994373762809406
ALT00003128,TXN000114728,ACCT100000298,R005_RAPID_MVT,88,2022-08-20 01:10:05.535321,CASE0001650,MEDIUM,CLOSED_SAR_FILED,39.0,INV_01,1,CUST0006323,SAVINGS,ACTIVE,11497.89,AED,1,IN,BUSINESS_OWNER,50k-100k,3,0,0,0,92.9,204,BRANCH,552578.2100000001,11,50234.382727272736,219606.51,71780.89246102671,3,6,1,1,18.181818181818183,4.371550450650312
ALT00003129,TXN000114729,ACCT100010204,R002_STRUCTURING_SIGNAL,71,2024-02-29 17:24:12.577971,CASE0002709,LOW,CLOSED_SAR_FILED,5.0,INV_02,1,CUST0005547,SAVINGS,ACTIVE,9831.62,INR,1,SG,SELF_EMPLOYED,0-50k,1,0,0,0,100.0,53,BRANCH,81752.1,8,10219.0125,30650.23,10787.896089248425,3,3,2,1,12.5,2.999040363208949
ALT00003131,TXN000114731,ACCT100006612,R005_RAPID_MVT,88,2023-02-26 13:43:41.047333,CASE0000489,HIGH,CLOSED_MONITORING,38.0,INV_01,0,CUST0004495,NRE,ACTIVE,293663.6,USD,1,SG,,50k-100k,5,0,0,0,81.8,43,WEB,211171.68,16,13198.23,121975.31,29591.435423444847,4,8,1,1,12.5,9.241092851628466
ALT00003132,TXN000114732,ACCT100007776,R005_RAPID_MVT,79,2022-07-16 10:18:12.208765,CASE0000311,MEDIUM,CLOSED_SAR_FILED,26.0,INV_02,1,CUST0004569,SALARY,DORMANT,12295.23,INR,1,IN,SELF_EMPLOYED,50k-100k,1,0,0,0,99.3,40,BRANCH,1019694.79,14,72835.34214285715,441179.58,129039.48573597637,4,8,4,3,28.57142857142857,6.057135312131614
ALT00003133,TXN000114733,ACCT100003038,R005_RAPID_MVT,92,2022-05-01 02:48:12.911262,CASE0001101,LOW,CLOSED_SAR_FILED,2.0,INV_04,1,CUST0001968,CURRENT,ACTIVE,34739.88,USD,1,US,SALARIED,0-50k,2,0,0,0,100.0,113,WEB,206783.45,11,18798.495454545457,137366.18,39846.31089832341,4,6,0,1,9.090909090909092,7.306907801442446
ALT00003134,TXN000114734,ACCT100005557,R002_STRUCTURING_SIGNAL,73,2023-09-26 13:22:53.833536,CASE0002100,LOW,CLOSED_SAR_FILED,8.0,AUTO_SYS,1,CUST0005213,SALARY,ACTIVE,12482.38,INR,2,SG,SALARIED,50k-100k,2,0,0,0,93.3,229,MOBILE,256439.05,11,23312.640909090907,184028.96,53658.62726175661,4,6,2,1,18.181818181818183,7.893617334057841
ALT00003140,TXN000114740,ACCT100009225,R004_MULE_SIGNAL,71,2023-08-07 02:47:37.848968,CASE0001025,HIGH,CLOSED_FALSE_POSITIVE,7.0,INV_01,0,CUST0003071,NRO,ACTIVE,19680.1,INR,3,IN,SALARIED,,5,0,0,0,77.0,30,MOBILE,498965.69,14,35640.40642857143,232306.31,60639.2336347104,4,7,0,1,28.57142857142857,6.517877190552586
ALT00003144,TXN000114744,ACCT100004210,R005_RAPID_MVT,83,2024-02-21 13:08:46.918802,CASE0001905,MEDIUM,CLOSED_SAR_FILED,24.0,INV_03,1,CUST0005301,SAVINGS,ACTIVE,14750.1,SGD,1,US,SELF_EMPLOYED,100k-250k,6,0,0,0,73.5,68,WEB,124760.26000000001,12,10396.688333333334,35292.52,10573.926693333795,4,5,0,2,0.0,3.394266001112747
ALT00003146,TXN000114746,ACCT100006990,R004_MULE_SIGNAL,67,2023-07-16 14:15:10.899559,CASE0001627,MEDIUM,CLOSED_SAR_FILED,22.0,INV_04,1,CUST0004366,CURRENT,ACTIVE,52116.04,INR,1,GB,SALARIED,0-50k,4,0,0,0,77.2,211,BRANCH,124989.70000000001,9,13887.744444444446,48329.87,15626.025333132633,3,5,1,2,11.11111111111111,3.4797868297830297
ALT00003147,TXN000114747,ACCT100010404,R002_STRUCTURING_SIGNAL,74,2023-05-31 02:37:10.072185,CASE0000724,MEDIUM,CLOSED_SAR_FILED,22.0,INV_04,1,CUST0006033,CURRENT,BLOCKED,24590.94,USD,1,SG,STUDENT,0-50k,6,0,0,0,95.7,215,MOBILE,152284.11,12,12690.342499999999,50992.05,14173.586384363074,3,5,3,0,16.666666666666664,4.017860994611091
ALT00003149,TXN000114749,ACCT100006030,R002_STRUCTURING_SIGNAL,76,2022-11-15 15:15:09.321849,CASE0002924,MEDIUM,CLOSED_SAR_FILED,2.0,INV_02,1,CUST0001980,CURRENT,DORMANT,150544.25,INR,1,GB,BUSINESS_OWNER,100k-250k,6,0,0,0,88.3,36,WEB,218403.02,10,21840.302,63023.02,22655.606792102284,4,6,2,0,20.0,2.8854973938824706
ALT00003150,TXN000114750,ACCT100006989,R005_RAPID_MVT,74,2022-10-01 00:51:07.580143,CASE0000007,HIGH,CLOSED_SAR_FILED,36.0,INV_04,1,CUST0005465,CURRENT,ACTIVE,48633.67,AED,1,IN,BUSINESS_OWNER,0-50k,2,0,0,0,95.7,33,BRANCH,453645.53,11,41240.50272727273,207541.37,79911.63771778603,4,5,1,1,9.090909090909092,5.032342574237826
ALT00003152,TXN000114752,ACCT100006783,R005_RAPID_MVT,79,2023-08-22 22:41:09.201886,CASE0001180,MEDIUM,CLOSED_SAR_FILED,15.0,INV_03,1,CUST0007714,SAVINGS,ACTIVE,77982.91,INR,1,AE,,0-50k,3,0,0,0,90.7,236,WEB,134926.94,10,13492.694,64642.46,21321.368429827075,4,5,0,1,10.0,4.790568097957461
ALT00003155,TXN000114755,ACCT100011562,R003_LAYERING_SIGNAL,94,2024-05-10 16:00:49.420487,CASE0002793,MEDIUM,CLOSED_SAR_FILED,6.0,INV_01,1,CUST0000074,CURRENT,ACTIVE,681567.94,INR,1,MY,BUSINESS_OWNER,250k+,6,0,0,0,73.3,156,WEB,1087595.56,12,90632.96333333333,499201.71,151297.7141987925,3,6,1,3,41.66666666666667,5.507887900301098
ALT00003173,TXN000114773,ACCT100000307,R005_RAPID_MVT,75,2022-10-02 10:42:03.567731,CASE0001190,HIGH,CLOSED_FALSE_POSITIVE,28.0,INV_02,0,CUST0005319,CURRENT,ACTIVE,59176.86,USD,3,GB,STUDENT,50k-100k,1,0,0,0,91.3,124,WEB,292535.21,11,26594.11,139391.42,39517.26232820614,3,6,0,0,27.27272727272727,5.241242469010281
ALT00003182,TXN000114782,ACCT100005410,R002_STRUCTURING_SIGNAL,70,2023-01-01 13:25:32.070214,CASE0002517,HIGH,CLOSED_FALSE_POSITIVE,37.0,INV_03,0,CUST0002060,SAVINGS,ACTIVE,2689.3,AED,2,US,SALARIED,100k-250k,3,0,0,0,87.4,164,BRANCH,457717.4,12,38143.11666666667,232765.0,64960.37460094526,3,6,2,1,41.66666666666667,6.102251679704209
ALT00003185,TXN000114785,ACCT100006994,R002_STRUCTURING_SIGNAL,71,2022-05-10 08:34:00.138077,CASE0000930,MEDIUM,CLOSED_SAR_FILED,19.0,INV_02,1,CUST0005370,SALARY,ACTIVE,5819.34,INR,1,IN,SELF_EMPLOYED,0-50k,1,0,0,0,85.1,8,BRANCH,202007.19999999998,14,14429.085714285713,91392.67,23871.821868105282,4,5,5,0,7.142857142857142,6.333480743605127
ALT00003188,TXN000114788,ACCT100002796,R004_MULE_SIGNAL,83,2022-08-03 01:46:23.970818,CASE0001259,LOW,CLOSED_FALSE_POSITIVE,11.0,INV_04,0,CUST0002606,NRE,BLOCKED,274030.38,INR,1,AE,SALARIED,,3,0,0,0,89.1,17,BRANCH,207253.13999999998,14,14803.795714285714,48577.59,16479.136772001093,4,8,1,0,28.57142857142857,3.2812063697120535
ALT00003209,TXN000114809,ACCT100007256,R004_MULE_SIGNAL,76,2024-03-10 03:17:58.277837,CASE0000205,MEDIUM,CLOSED_MONITORING,4.0,INV_01,0,CUST0006261,SHELL,DORMANT,1937173.16,INR,1,CN,SELF_EMPLOYED,0-50k,1,0,0,0,99.3,42,MOBILE,144518.54,9,16057.615555555556,42508.12,14993.557948393298,4,6,1,1,33.33333333333333,2.6470600689667867
ALT00003210,TXN000114810,ACCT100005417,R005_RAPID_MVT,87,2022-01-11 16:45:41.084477,CASE0000253,HIGH,CLOSED_SAR_FILED,8.0,INV_01,1,CUST0004621,SAVINGS,DORMANT,12451.02,INR,1,US,BUSINESS_OWNER,100k-250k,7,0,0,0,70.9,207,MOBILE,197576.88,11,17961.534545454546,103632.49,29280.609422795616,4,6,1,0,9.090909090909092,5.769369001782903
