ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,OPEN_DATE,ACCOUNT_RISK
ACCT002699,CUST002372,CURRENT,2015-11-15,HIGH
ACCT002700,CUST000307,NRE,2017-07-03,LOW
ACCT002701,CUST000076,NRO,2019-07-24,LOW
ACCT002702,CUST002445,NRO,2020-06-09,LOW
ACCT002703,CUST004653,NRE,2021-09-13,HIGH
ACCT002704,CUST004938,NRE,2021-09-05,MEDIUM
ACCT002705,CUST000880,CURRENT,2019-07-31,HIGH
ACCT002706,CUST002745,NRE,2022-05-22,LOW
ACCT002707,CUST002332,SAVINGS,2017-07-08,HIGH
ACCT002708,CUST003723,NRE,2018-11-20,HIGH
ACCT002709,CUST005254,NRE,2019-01-21,MEDIUM
ACCT002710,CUST004451,NRO,2018-05-24,LOW
ACCT002711,CUST004296,CURRENT,2021-07-19,MEDIUM
ACCT002712,CUST004047,NRE,2015-06-06,LOW
ACCT002713,CUST001100,SAVINGS,2022-09-07,MEDIUM
ACCT002714,CUST004131,CURRENT,2016-07-10,LOW
ACCT002715,CUST003835,NRE,2021-03-28,MEDIUM
ACCT002716,CUST002236,SAVINGS,2016-11-26,MEDIUM
ACCT002717,CUST001580,CURRENT,2015-11-23,MEDIUM
ACCT002718,CUST000923,NRO,2019-10-02,MEDIUM
ACCT002719,CUST002709,NRE,2015-08-28,HIGH
ACCT002720,CUST001332,NRE,2021-12-22,HIGH
ACCT002721,CUST005990,SAVINGS,2018-02-11,MEDIUM
ACCT002722,CUST003760,CURRENT,2019-09-26,MEDIUM
ACCT002723,CUST005311,SAVINGS,2019-01-17,MEDIUM
ACCT002724,CUST002108,NRE,2021-11-14,LOW
ACCT002725,CUST005887,NRO,2018-12-01,MEDIUM
ACCT002726,CUST001526,NRE,2017-06-05,LOW
ACCT002727,CUST000116,CURRENT,2020-11-13,HIGH
ACCT002728,CUST002762,CURRENT,2022-03-25,HIGH
ACCT002729,CUST002417,CURRENT,2017-08-19,MEDIUM
ACCT002730,CUST004652,CURRENT,2022-01-25,HIGH
ACCT002731,CUST005525,SAVINGS,2020-11-11,HIGH
ACCT002732,CUST001583,SAVINGS,2018-12-23,LOW
ACCT002733,CUST001438,NRO,2022-03-22,MEDIUM
ACCT002734,CUST005005,NRE,2021-07-01,LOW
ACCT002735,CUST005233,NRE,2019-04-22,HIGH
ACCT002736,CUST003322,CURRENT,2020-01-11,MEDIUM
ACCT002737,CUST003504,CURRENT,2017-12-03,HIGH
ACCT002738,CUST004222,NRO,2016-07-22,LOW
ACCT002739,CUST002687,NRO,2017-06-29,LOW
ACCT002740,CUST000711,SAVINGS,2020-09-26,LOW
ACCT002741,CUST003284,CURRENT,2015-12-04,LOW
ACCT002742,CUST005483,NRE,2022-04-09,LOW
ACCT002743,CUST000782,SAVINGS,2018-05-29,MEDIUM
ACCT002744,CUST001514,CURRENT,2018-10-05,MEDIUM
ACCT002745,CUST001152,NRO,2018-09-01,LOW
ACCT002746,CUST003912,CURRENT,2015-05-19,LOW
ACCT002747,CUST002651,SAVINGS,2017-10-28,MEDIUM
ACCT002748,CUST002033,NRE,2016-02-05,LOW
ACCT002749,CUST000056,CURRENT,2020-06-17,MEDIUM
ACCT002750,CUST002137,NRO,2017-10-27,HIGH
ACCT002751,CUST003143,NRE,2022-01-09,LOW
ACCT002752,CUST001930,NRO,2017-05-18,LOW
ACCT002753,CUST003660,CURRENT,2020-06-15,MEDIUM
ACCT002754,CUST002188,SAVINGS,2018-03-25,HIGH
ACCT002755,CUST002701,CURRENT,2021-04-28,HIGH
ACCT002756,CUST002474,SAVINGS,2020-02-09,LOW
ACCT002757,CUST004772,CURRENT,2018-09-30,MEDIUM
ACCT002758,CUST005922,SAVINGS,2018-01-30,HIGH
ACCT002759,CUST004694,NRE,2021-03-15,HIGH
ACCT002760,CUST000094,NRE,2016-04-09,LOW
ACCT002761,CUST002143,SAVINGS,2017-03-14,MEDIUM
ACCT002762,CUST005355,SAVINGS,2020-11-30,MEDIUM
ACCT002763,CUST002946,CURRENT,2017-07-20,MEDIUM
ACCT002764,CUST005676,NRO,2016-10-11,MEDIUM
ACCT002765,CUST001936,SAVINGS,2015-04-26,HIGH
ACCT002766,CUST000509,NRO,2017-04-26,LOW
ACCT002767,CUST005471,CURRENT,2017-03-08,HIGH
ACCT002768,CUST000969,NRE,2018-04-22,HIGH
ACCT002769,CUST003813,SAVINGS,2020-01-26,LOW
ACCT002770,CUST002514,SAVINGS,2015-11-28,LOW
ACCT002771,CUST001309,SAVINGS,2020-01-11,MEDIUM
ACCT002772,CUST003322,NRE,2022-06-03,LOW
ACCT002773,CUST005621,NRO,2020-03-30,MEDIUM
ACCT002774,CUST004117,SAVINGS,2022-06-27,LOW
ACCT002775,CUST005764,SAVINGS,2018-11-05,HIGH
ACCT002776,CUST002548,CURRENT,2016-10-07,MEDIUM
ACCT002777,CUST005655,NRO,2018-04-29,LOW
ACCT002778,CUST000962,CURRENT,2019-06-06,LOW
ACCT002779,CUST005233,SAVINGS,2016-01-16,LOW
ACCT002780,CUST002417,SAVINGS,2019-03-18,LOW
ACCT002781,CUST003011,NRO,2015-10-07,HIGH
ACCT002782,CUST005036,SAVINGS,2016-12-18,MEDIUM
ACCT002783,CUST001810,CURRENT,2021-11-08,LOW
ACCT002784,CUST001796,CURRENT,2021-01-17,MEDIUM
ACCT002785,CUST001095,NRO,2020-02-28,LOW
ACCT002786,CUST003918,SAVINGS,2021-07-19,HIGH
ACCT002787,CUST001255,SAVINGS,2016-11-17,HIGH
ACCT002788,CUST003728,CURRENT,2021-05-10,HIGH
ACCT002789,CUST004963,NRO,2021-08-19,HIGH
ACCT002790,CUST003061,SAVINGS,2019-02-03,LOW
ACCT002791,CUST003407,NRE,2018-04-23,LOW
ACCT002792,CUST005751,NRO,2022-12-19,HIGH
ACCT002793,CUST004500,NRO,2015-12-24,MEDIUM
ACCT002794,CUST003858,SAVINGS,2018-02-07,HIGH
ACCT002795,CUST004404,CURRENT,2016-07-24,LOW
ACCT002796,CUST005441,SAVINGS,2015-04-02,HIGH
ACCT002797,CUST001790,NRO,2020-10-11,LOW
ACCT002798,CUST002028,NRE,2022-06-12,MEDIUM
ACCT002799,CUST005574,CURRENT,2022-06-05,LOW
ACCT002800,CUST004881,SAVINGS,2018-09-17,LOW
ACCT002801,CUST000671,SAVINGS,2016-05-14,HIGH
ACCT002802,CUST004305,SAVINGS,2018-07-06,HIGH
ACCT002803,CUST003660,NRE,2015-04-23,MEDIUM
ACCT002804,CUST004327,NRO,2017-01-16,HIGH
ACCT002805,CUST005766,NRO,2017-10-30,HIGH
ACCT002806,CUST002964,SAVINGS,2019-08-06,HIGH
ACCT002807,CUST000640,CURRENT,2020-04-11,LOW
ACCT002808,CUST004622,CURRENT,2015-11-01,LOW
ACCT002809,CUST000920,NRO,2015-01-29,HIGH
ACCT002810,CUST000506,SAVINGS,2019-12-10,HIGH
ACCT002811,CUST004487,SAVINGS,2018-06-09,MEDIUM
ACCT002812,CUST004141,NRO,2018-09-08,MEDIUM
ACCT002813,CUST001657,SAVINGS,2022-03-01,HIGH
ACCT002814,CUST004692,NRE,2018-06-10,LOW
ACCT002815,CUST004397,NRE,2017-10-14,MEDIUM
ACCT002816,CUST001228,NRE,2016-09-02,HIGH
ACCT002817,CUST001348,SAVINGS,2020-10-19,LOW
ACCT002818,CUST002688,SAVINGS,2017-04-10,LOW
ACCT002819,CUST004263,NRE,2018-05-19,MEDIUM
ACCT002820,CUST003620,NRE,2015-10-21,LOW
ACCT002821,CUST000953,NRO,2022-05-03,HIGH
ACCT002822,CUST005573,NRO,2021-11-20,LOW
ACCT002823,CUST001683,NRO,2017-10-03,MEDIUM
ACCT002824,CUST005873,NRE,2019-06-18,LOW
ACCT002825,CUST004778,NRE,2016-12-15,LOW
ACCT002826,CUST004005,CURRENT,2016-08-21,HIGH
ACCT002827,CUST000745,NRE,2017-12-20,HIGH
ACCT002828,CUST004181,CURRENT,2019-02-16,MEDIUM
ACCT002829,CUST003650,NRO,2020-08-28,HIGH
ACCT002830,CUST000456,NRO,2016-06-17,HIGH
ACCT002831,CUST003715,SAVINGS,2018-06-25,HIGH
ACCT002832,CUST001081,NRO,2019-07-17,MEDIUM
ACCT002833,CUST004205,NRE,2017-10-20,MEDIUM
ACCT002834,CUST003404,NRO,2015-01-18,MEDIUM
ACCT002835,CUST003743,NRO,2019-09-15,HIGH
ACCT002836,CUST004620,SAVINGS,2018-11-08,MEDIUM
ACCT002837,CUST000473,CURRENT,2022-05-16,HIGH
ACCT002838,CUST004578,SAVINGS,2016-04-19,HIGH
ACCT002839,CUST003788,NRO,2017-05-04,LOW
ACCT002840,CUST005512,CURRENT,2015-10-22,HIGH
ACCT002841,CUST002525,NRE,2019-11-15,MEDIUM
ACCT002842,CUST005926,SAVINGS,2018-06-07,MEDIUM
ACCT002843,CUST000179,NRE,2020-01-29,HIGH
ACCT002844,CUST003244,NRO,2016-12-21,LOW
ACCT002845,CUST002085,NRO,2020-06-07,LOW
ACCT002846,CUST000025,NRO,2020-01-26,HIGH
ACCT002847,CUST001786,CURRENT,2016-08-15,MEDIUM
ACCT002848,CUST004738,SAVINGS,2020-01-03,MEDIUM
ACCT002849,CUST000599,SAVINGS,2021-09-19,HIGH
ACCT002850,CUST000372,NRE,2019-04-22,MEDIUM
ACCT002851,CUST003471,SAVINGS,2017-10-31,HIGH
ACCT002852,CUST002823,SAVINGS,2017-11-03,MEDIUM
ACCT002853,CUST005738,SAVINGS,2017-07-18,HIGH
ACCT002854,CUST000523,NRO,2019-12-02,HIGH
ACCT002855,CUST004434,SAVINGS,2016-04-28,LOW
ACCT002856,CUST000494,NRE,2015-12-23,MEDIUM
ACCT002857,CUST000566,NRO,2017-11-24,LOW
ACCT002858,CUST003868,SAVINGS,2022-09-02,HIGH
ACCT002859,CUST000260,SAVINGS,2018-01-23,HIGH
ACCT002860,CUST002352,NRE,2019-11-02,LOW
ACCT002861,CUST003350,CURRENT,2019-06-27,HIGH
ACCT002862,CUST001475,SAVINGS,2021-05-12,LOW
ACCT002863,CUST001110,NRE,2015-11-06,HIGH
ACCT002864,CUST005256,SAVINGS,2021-07-11,LOW
ACCT002865,CUST005975,NRO,2020-03-07,HIGH
ACCT002866,CUST005292,CURRENT,2019-12-31,LOW
ACCT002867,CUST003444,NRO,2022-12-13,LOW
ACCT002868,CUST003068,NRE,2019-10-06,MEDIUM
ACCT002869,CUST003134,SAVINGS,2021-01-31,MEDIUM
ACCT002870,CUST003675,SAVINGS,2021-05-18,HIGH
ACCT002871,CUST003093,CURRENT,2022-01-27,LOW
ACCT002872,CUST003078,NRO,2016-09-29,LOW
ACCT002873,CUST000658,NRO,2015-04-15,HIGH
ACCT002874,CUST005593,SAVINGS,2019-04-28,LOW
ACCT002875,CUST005422,NRO,2022-12-11,LOW
ACCT002876,CUST004418,CURRENT,2019-07-24,HIGH
ACCT002877,CUST001090,NRE,2018-06-04,HIGH
ACCT002878,CUST005354,NRE,2018-06-08,MEDIUM
ACCT002879,CUST002849,NRE,2017-07-10,HIGH
ACCT002880,CUST000972,NRO,2021-05-18,LOW
ACCT002881,CUST001463,SAVINGS,2016-02-06,HIGH
ACCT002882,CUST004402,NRO,2016-11-06,MEDIUM
ACCT002883,CUST003220,NRE,2019-05-30,LOW
ACCT002884,CUST004333,SAVINGS,2015-02-07,HIGH
ACCT002885,CUST001044,NRE,2019-09-07,HIGH
ACCT002886,CUST005963,SAVINGS,2018-06-17,HIGH
ACCT002887,CUST001825,NRE,2019-09-10,HIGH
ACCT002888,CUST000029,NRE,2015-07-14,MEDIUM
ACCT002889,CUST000187,NRE,2022-07-23,HIGH
ACCT002890,CUST002445,SAVINGS,2015-09-13,MEDIUM
ACCT002891,CUST003793,CURRENT,2020-04-13,HIGH
ACCT002892,CUST005518,CURRENT,2015-11-12,HIGH
ACCT002893,CUST005891,NRO,2017-02-01,HIGH
ACCT002894,CUST004461,CURRENT,2015-05-30,HIGH
ACCT002895,CUST003475,NRO,2019-05-02,HIGH
ACCT002896,CUST004358,CURRENT,2020-04-21,MEDIUM
ACCT002897,CUST003108,NRO,2018-10-05,HIGH
ACCT002898,CUST001882,SAVINGS,2017-07-20,LOW
ACCT002899,CUST002028,NRE,2021-01-28,HIGH
ACCT002900,CUST003774,SAVINGS,2019-11-01,HIGH
ACCT002901,CUST002836,NRE,2016-06-25,HIGH
ACCT002902,CUST001271,SAVINGS,2017-01-09,LOW
ACCT002903,CUST002259,NRO,2022-04-29,HIGH
ACCT002904,CUST001545,NRE,2018-08-01,HIGH
ACCT002905,CUST005940,NRE,2020-12-07,MEDIUM
ACCT002906,CUST000925,NRO,2017-08-05,HIGH
ACCT002907,CUST000264,SAVINGS,2017-08-28,MEDIUM
ACCT002908,CUST005409,SAVINGS,2019-07-03,MEDIUM
ACCT002909,CUST003435,CURRENT,2018-05-12,MEDIUM
ACCT002910,CUST005038,SAVINGS,2022-02-08,MEDIUM
ACCT002911,CUST000129,NRE,2021-10-22,MEDIUM
ACCT002912,CUST001972,CURRENT,2017-06-25,MEDIUM
ACCT002913,CUST001689,CURRENT,2015-02-11,LOW
ACCT002914,CUST000552,SAVINGS,2017-02-02,MEDIUM
ACCT002915,CUST000827,CURRENT,2015-06-21,LOW
ACCT002916,CUST004866,NRE,2018-07-31,LOW
ACCT002917,CUST000276,CURRENT,2019-04-05,LOW
ACCT002918,CUST003658,CURRENT,2019-05-15,LOW
ACCT002919,CUST004898,CURRENT,2019-09-13,HIGH
ACCT002920,CUST005506,NRO,2020-10-19,LOW
ACCT002921,CUST005762,NRE,2016-12-22,HIGH
ACCT002922,CUST000399,NRE,2016-01-18,LOW
ACCT002923,CUST002005,NRO,2017-01-01,MEDIUM
ACCT002924,CUST000363,SAVINGS,2018-12-04,HIGH
ACCT002925,CUST003296,NRE,2018-01-27,HIGH
ACCT002926,CUST003596,NRO,2022-04-13,MEDIUM
ACCT002927,CUST001920,NRO,2020-07-12,LOW
ACCT002928,CUST004422,NRE,2019-01-14,MEDIUM
ACCT002929,CUST001780,CURRENT,2016-10-17,LOW
ACCT002930,CUST000463,SAVINGS,2018-07-12,MEDIUM
ACCT002931,CUST001148,NRO,2019-07-22,HIGH
ACCT002932,CUST004128,NRO,2015-07-29,LOW
ACCT002933,CUST002370,NRE,2016-08-06,HIGH
ACCT002934,CUST001919,NRO,2022-05-26,LOW
ACCT002935,CUST005993,NRO,2017-06-01,HIGH
ACCT002936,CUST004720,CURRENT,2022-09-29,LOW
ACCT002937,CUST002613,SAVINGS,2020-04-03,LOW
ACCT002938,CUST004731,NRO,2017-12-08,LOW
ACCT002939,CUST004899,NRE,2021-08-05,LOW
ACCT002940,CUST005510,CURRENT,2015-10-28,MEDIUM
ACCT002941,CUST002627,NRO,2015-01-19,MEDIUM
ACCT002942,CUST001941,NRO,2016-02-01,HIGH
ACCT002943,CUST002473,SAVINGS,2017-10-21,HIGH
ACCT002944,CUST001174,CURRENT,2016-10-23,MEDIUM
ACCT002945,CUST005409,CURRENT,2015-05-22,LOW
ACCT002946,CUST004271,SAVINGS,2021-02-23,HIGH
ACCT002947,CUST001811,NRO,2021-04-24,LOW
ACCT002948,CUST003388,NRO,2017-05-19,LOW
ACCT002949,CUST002462,NRO,2022-06-02,MEDIUM
ACCT002950,CUST002255,SAVINGS,2020-08-22,HIGH
ACCT002951,CUST000500,CURRENT,2017-12-03,HIGH
ACCT002952,CUST004561,NRO,2020-09-25,MEDIUM
ACCT002953,CUST004847,CURRENT,2021-11-08,LOW
ACCT002954,CUST001435,SAVINGS,2019-10-31,MEDIUM
ACCT002955,CUST005129,CURRENT,2021-02-12,LOW
ACCT002956,CUST005561,CURRENT,2022-02-12,LOW
ACCT002957,CUST003500,NRO,2015-04-27,HIGH
ACCT002958,CUST004554,NRO,2017-07-22,MEDIUM
ACCT002959,CUST004061,CURRENT,2017-12-09,LOW
ACCT002960,CUST000385,NRO,2019-09-14,MEDIUM
ACCT002961,CUST002822,CURRENT,2019-06-01,MEDIUM
ACCT002962,CUST005271,NRE,2021-06-22,MEDIUM
ACCT002963,CUST005500,NRO,2021-01-12,LOW
ACCT002964,CUST003123,NRO,2018-11-06,HIGH
ACCT002965,CUST004297,NRE,2022-03-27,LOW
ACCT002966,CUST002612,CURRENT,2017-09-23,MEDIUM
ACCT002967,CUST005705,SAVINGS,2020-06-22,MEDIUM
ACCT002968,CUST003411,CURRENT,2016-08-28,LOW
ACCT002969,CUST003345,NRE,2017-11-02,MEDIUM
ACCT002970,CUST001223,NRE,2020-03-07,MEDIUM
ACCT002971,CUST002457,NRE,2021-06-20,HIGH
ACCT002972,CUST003084,NRO,2021-12-10,MEDIUM
ACCT002973,CUST001507,NRO,2022-07-31,LOW
ACCT002974,CUST004407,NRE,2016-07-24,LOW
ACCT002975,CUST003880,SAVINGS,2016-05-13,MEDIUM
ACCT002976,CUST001975,NRE,2021-09-01,MEDIUM
ACCT002977,CUST001847,SAVINGS,2016-06-16,HIGH
ACCT002978,CUST002464,CURRENT,2021-01-29,MEDIUM
ACCT002979,CUST005797,SAVINGS,2021-01-06,LOW
ACCT002980,CUST001183,NRE,2015-04-05,LOW
ACCT002981,CUST003794,NRE,2020-07-06,LOW
ACCT002982,CUST000473,NRO,2019-11-17,HIGH
ACCT002983,CUST004608,NRO,2019-04-19,MEDIUM
ACCT002984,CUST003381,CURRENT,2022-09-08,HIGH
ACCT002985,CUST003413,NRO,2019-09-30,MEDIUM
ACCT002986,CUST004566,NRO,2021-07-23,HIGH
ACCT002987,CUST004342,SAVINGS,2017-03-01,HIGH
ACCT002988,CUST001099,SAVINGS,2022-07-09,MEDIUM
ACCT002989,CUST003182,NRO,2019-09-27,HIGH
ACCT002990,CUST001990,SAVINGS,2015-10-03,MEDIUM
ACCT002991,CUST002089,NRE,2015-11-09,LOW
ACCT002992,CUST001666,SAVINGS,2020-05-27,LOW
ACCT002993,CUST002706,NRE,2020-09-22,LOW
ACCT002994,CUST005298,NRE,2020-05-08,LOW
ACCT002995,CUST000648,NRO,2017-05-14,LOW
ACCT002996,CUST003685,NRE,2022-03-05,LOW
ACCT002997,CUST003040,NRO,2020-03-24,MEDIUM
ACCT002998,CUST000758,CURRENT,2015-08-04,HIGH
ACCT002999,CUST004388,SAVINGS,2020-05-14,MEDIUM
ACCT003000,CUST005936,NRE,2019-12-04,MEDIUM
ACCT003001,CUST001561,CURRENT,2022-10-25,LOW
ACCT003002,CUST000423,NRE,2022-10-06,MEDIUM
ACCT003003,CUST002200,CURRENT,2021-12-08,LOW
ACCT003004,CUST003090,NRO,2022-02-13,MEDIUM
ACCT003005,CUST005519,SAVINGS,2022-08-16,MEDIUM
ACCT003006,CUST004956,NRO,2018-06-23,MEDIUM
ACCT003007,CUST004940,NRE,2022-10-05,HIGH
ACCT003008,CUST000324,SAVINGS,2015-06-11,MEDIUM
ACCT003009,CUST000597,CURRENT,2015-04-06,LOW
ACCT003010,CUST001542,CURRENT,2020-12-28,LOW
ACCT003011,CUST004814,NRE,2021-09-04,HIGH
ACCT003012,CUST005934,NRE,2021-10-27,MEDIUM
ACCT003013,CUST005501,CURRENT,2021-01-25,HIGH
ACCT003014,CUST004579,CURRENT,2019-05-17,MEDIUM
ACCT003015,CUST001778,NRO,2015-11-16,LOW
ACCT003016,CUST003928,SAVINGS,2017-11-14,MEDIUM
ACCT003017,CUST001712,NRE,2018-02-28,LOW
ACCT003018,CUST002728,NRE,2019-06-28,MEDIUM
ACCT003019,CUST002484,SAVINGS,2017-06-21,HIGH
ACCT003020,CUST000126,NRO,2021-12-12,HIGH
ACCT003021,CUST001736,NRE,2015-03-16,HIGH
ACCT003022,CUST001557,NRE,2016-02-13,HIGH
ACCT003023,CUST000962,SAVINGS,2018-04-12,HIGH
ACCT003024,CUST003924,CURRENT,2015-08-10,MEDIUM
ACCT003025,CUST001988,NRO,2022-12-07,MEDIUM
ACCT003026,CUST005699,NRO,2021-12-27,HIGH
ACCT003027,CUST004952,NRO,2019-03-05,LOW
ACCT003028,CUST005766,NRO,2017-10-18,HIGH
ACCT003029,CUST001676,CURRENT,2015-04-12,HIGH
ACCT003030,CUST003250,SAVINGS,2018-04-02,LOW
ACCT003031,CUST001961,NRO,2019-03-26,HIGH
ACCT003032,CUST004523,NRE,2017-08-07,MEDIUM
ACCT003033,CUST002635,NRE,2022-06-15,LOW
ACCT003034,CUST002319,NRO,2021-07-31,LOW
ACCT003035,CUST003119,CURRENT,2015-07-09,LOW
ACCT003036,CUST003820,NRO,2021-03-09,HIGH
ACCT003037,CUST004372,NRO,2016-11-23,LOW
ACCT003038,CUST005315,SAVINGS,2015-11-28,MEDIUM
ACCT003039,CUST002944,NRE,2016-09-23,HIGH
ACCT003040,CUST002527,SAVINGS,2015-12-21,LOW
ACCT003041,CUST002143,SAVINGS,2017-01-28,MEDIUM
ACCT003042,CUST002947,NRO,2022-06-25,MEDIUM
ACCT003043,CUST004201,CURRENT,2016-02-10,MEDIUM
ACCT003044,CUST004074,NRE,2021-07-07,HIGH
ACCT003045,CUST003818,CURRENT,2017-10-13,LOW
ACCT003046,CUST000808,NRE,2020-12-25,LOW
ACCT003047,CUST005919,NRE,2016-12-08,HIGH
ACCT003048,CUST003847,NRE,2015-03-01,LOW
ACCT003049,CUST002624,SAVINGS,2017-08-05,HIGH
ACCT003050,CUST001665,SAVINGS,2018-11-05,MEDIUM
ACCT003051,CUST003037,NRE,2019-07-06,HIGH
ACCT003052,CUST002564,SAVINGS,2015-12-14,HIGH
ACCT003053,CUST003391,CURRENT,2022-09-29,MEDIUM
ACCT003054,CUST000375,NRO,2016-12-22,MEDIUM
ACCT003055,CUST004609,NRO,2016-06-21,HIGH
ACCT003056,CUST001813,CURRENT,2021-06-12,MEDIUM
ACCT003057,CUST001196,SAVINGS,2020-05-27,HIGH
ACCT003058,CUST000133,NRE,2016-03-01,MEDIUM
ACCT003059,CUST002137,SAVINGS,2017-08-07,MEDIUM
ACCT003060,CUST004533,CURRENT,2022-01-15,HIGH
ACCT003061,CUST004785,SAVINGS,2017-03-02,LOW
ACCT003062,CUST004745,SAVINGS,2021-08-17,LOW
ACCT003063,CUST005899,NRE,2020-07-25,LOW
ACCT003064,CUST003421,NRO,2016-08-06,HIGH
ACCT003065,CUST002419,NRO,2022-10-18,HIGH
ACCT003066,CUST001249,NRE,2018-10-03,MEDIUM
ACCT003067,CUST001608,NRE,2015-09-29,HIGH
ACCT003068,CUST002703,NRO,2017-11-20,MEDIUM
ACCT003069,CUST001885,SAVINGS,2017-02-23,LOW
ACCT003070,CUST003112,CURRENT,2021-07-25,MEDIUM
ACCT003071,CUST004668,NRE,2020-07-11,MEDIUM
ACCT003072,CUST002014,SAVINGS,2021-11-23,MEDIUM
ACCT003073,CUST004091,SAVINGS,2015-03-05,MEDIUM
ACCT003074,CUST004511,CURRENT,2016-07-24,MEDIUM
ACCT003075,CUST005363,NRO,2022-02-16,MEDIUM
ACCT003076,CUST005611,NRO,2020-04-21,MEDIUM
ACCT003077,CUST002766,SAVINGS,2016-05-18,LOW
ACCT003078,CUST002109,SAVINGS,2018-07-22,HIGH
ACCT003079,CUST004003,CURRENT,2018-02-19,MEDIUM
ACCT003080,CUST005928,NRO,2017-01-30,HIGH
ACCT003081,CUST005257,NRO,2022-08-20,HIGH
ACCT003082,CUST004019,CURRENT,2020-05-06,MEDIUM
ACCT003083,CUST003776,SAVINGS,2016-07-30,HIGH
ACCT003084,CUST001379,NRO,2015-06-11,HIGH
ACCT003085,CUST002886,CURRENT,2017-06-27,MEDIUM
ACCT003086,CUST001387,NRO,2022-03-24,LOW
ACCT003087,CUST001147,SAVINGS,2018-10-23,LOW
ACCT003088,CUST005901,SAVINGS,2015-06-30,LOW
ACCT003089,CUST004478,NRE,2021-03-30,HIGH
ACCT003090,CUST004001,CURRENT,2020-09-21,HIGH
ACCT003091,CUST001508,NRO,2017-12-01,MEDIUM
ACCT003092,CUST004442,CURRENT,2019-10-11,MEDIUM
ACCT003093,CUST005258,CURRENT,2020-09-25,LOW
ACCT003094,CUST000482,NRE,2015-08-13,MEDIUM
ACCT003095,CUST004293,CURRENT,2021-04-25,HIGH
ACCT003096,CUST000278,SAVINGS,2018-01-03,LOW
ACCT003097,CUST000609,NRE,2021-02-23,MEDIUM
ACCT003098,CUST005475,NRE,2018-10-07,HIGH
ACCT003099,CUST000398,NRE,2018-04-15,MEDIUM
ACCT003100,CUST000053,NRO,2016-03-23,MEDIUM
ACCT003101,CUST003379,SAVINGS,2016-09-27,LOW
ACCT003102,CUST001127,CURRENT,2020-12-19,MEDIUM
ACCT003103,CUST005167,SAVINGS,2015-12-03,LOW
ACCT003104,CUST001896,CURRENT,2018-05-17,MEDIUM
ACCT003105,CUST000557,CURRENT,2018-10-16,LOW
ACCT003106,CUST005794,CURRENT,2022-08-10,HIGH
ACCT003107,CUST001238,NRO,2019-07-18,MEDIUM
ACCT003108,CUST000075,SAVINGS,2017-02-09,MEDIUM
ACCT003109,CUST001792,NRE,2016-07-15,LOW
ACCT003110,CUST004143,CURRENT,2017-12-21,MEDIUM
ACCT003111,CUST003736,NRE,2020-04-25,HIGH
ACCT003112,CUST003058,CURRENT,2015-05-10,HIGH
ACCT003113,CUST000496,NRO,2018-12-11,HIGH
ACCT003114,CUST005062,NRE,2015-04-19,LOW
ACCT003115,CUST005225,CURRENT,2016-08-31,HIGH
ACCT003116,CUST005463,NRE,2017-08-02,LOW
ACCT003117,CUST005051,NRO,2018-02-24,HIGH
ACCT003118,CUST003959,SAVINGS,2021-06-03,MEDIUM
ACCT003119,CUST005401,CURRENT,2016-05-01,MEDIUM
ACCT003120,CUST003997,NRO,2022-08-23,LOW
ACCT003121,CUST000129,NRE,2018-09-21,HIGH
ACCT003122,CUST000055,NRE,2022-10-28,LOW
ACCT003123,CUST004360,NRE,2020-07-14,LOW
ACCT003124,CUST004520,CURRENT,2019-02-08,LOW
ACCT003125,CUST003370,NRE,2021-04-28,HIGH
ACCT003126,CUST000098,NRE,2018-02-23,LOW
ACCT003127,CUST000138,CURRENT,2015-11-18,HIGH
ACCT003128,CUST004337,CURRENT,2022-06-22,HIGH
ACCT003129,CUST005917,NRE,2016-11-18,HIGH
ACCT003130,CUST002251,NRO,2018-03-28,LOW
ACCT003131,CUST004389,SAVINGS,2016-08-26,MEDIUM
ACCT003132,CUST002349,NRE,2018-01-17,MEDIUM
ACCT003133,CUST000141,NRO,2020-08-09,HIGH
ACCT003134,CUST004115,NRE,2015-03-19,LOW
ACCT003135,CUST005717,NRO,2022-01-10,MEDIUM
ACCT003136,CUST005522,SAVINGS,2021-08-14,LOW
ACCT003137,CUST003528,SAVINGS,2015-12-20,LOW
ACCT003138,CUST001469,SAVINGS,2019-11-11,MEDIUM
ACCT003139,CUST000877,SAVINGS,2018-01-29,LOW
ACCT003140,CUST000790,NRE,2022-11-23,HIGH
ACCT003141,CUST004296,CURRENT,2021-02-20,LOW
ACCT003142,CUST001220,CURRENT,2015-11-11,LOW
ACCT003143,CUST001975,NRO,2019-11-25,LOW
ACCT003144,CUST001573,SAVINGS,2019-04-22,MEDIUM
ACCT003145,CUST005078,NRO,2019-12-31,HIGH
ACCT003146,CUST004313,SAVINGS,2019-10-08,MEDIUM
ACCT003147,CUST002068,NRE,2017-11-11,MEDIUM
ACCT003148,CUST002904,CURRENT,2017-05-03,MEDIUM
ACCT003149,CUST002190,CURRENT,2018-10-14,LOW
ACCT003150,CUST003252,CURRENT,2015-07-08,LOW
ACCT003151,CUST000648,CURRENT,2021-06-01,LOW
ACCT003152,CUST003057,NRO,2016-10-29,LOW
ACCT003153,CUST003327,NRO,2022-09-24,HIGH
ACCT003154,CUST003761,SAVINGS,2018-08-26,LOW
