ACCOUNT_ID,customer_id,account_type,account_currency,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,customer_account_age_days,customer_kyc_age_days,customer_age_years,customer_address_change_count_12m,customer_phone_change_count_12m,account_txn_velocity_1h,account_txn_velocity_24h,account_pass_through_ratio_1d,account_pass_through_ratio_7d,account_pass_through_ratio_30d,account_incoming_txn_spike_score,account_outgoing_txn_spike_score,account_dormancy_days,account_dormant_reactivation_flag,account_unique_beneficiary_count_7d,account_unique_beneficiary_count_30d,upi_transaction_velocity_score,upi_transaction_entropy_score,upi_failed_transaction_ratio,upi_reversal_count_7d,upi_first_transaction_delay_minutes,upi_new_account_high_velocity_flag,upi_round_amount_transaction_ratio,upi_unique_counterparty_count_7d,upi_new_counterparty_ratio,upi_counterparty_growth_rate,upi_night_transaction_ratio,upi_ip_change_count_30d,upi_geo_location_variance,upi_device_change_count_30d,upi_pass_through_ratio_24h,upi_pass_through_ratio_7d,upi_burst_transaction_flag,upi_new_device_transfer_flag,atm_cash_withdrawal_count_24h,atm_cash_withdrawal_count_7d,atm_cash_withdrawal_amount_24h,atm_cash_withdrawal_amount_7d,atm_cash_deposit_count_24h,atm_cash_deposit_count_7d,atm_cash_deposit_amount_24h,atm_cash_deposit_amount_7d,atm_round_amount_deposit_ratio,atm_deposit_to_withdrawal_ratio,atm_night_withdrawal_ratio,atm_pin_retry_count_24h,atm_failed_transaction_count_7d,atm_terminal_usage_count_24h,atm_terminal_usage_count_7d,atm_geo_distance_variance,atm_multi_city_withdrawal_flag,atm_withdrawal_velocity_score,atm_rapid_withdrawal_flag,atm_new_account_cash_activity_flag,branch_cash_deposit_count_7d,branch_cash_deposit_count_30d,branch_cash_deposit_amount_7d,branch_cash_deposit_amount_30d,branch_structured_cash_deposit_flag,branch_multiple_same_day_deposits_flag,branch_deposit_round_amount_ratio,branch_cash_deposit_frequency_score,branch_deposit_spike_flag,branch_deposit_to_transfer_delay_minutes,branch_deposit_to_upi_transfer_ratio,branch_deposit_to_imps_transfer_ratio,branch_deposit_to_neft_transfer_ratio,branch_deposit_to_rtgs_transfer_ratio,branch_cash_pass_through_ratio,branch_deposit_count_new_account_7d,branch_deposit_amount_new_account_7d,merchant_transaction_count_24h,merchant_transaction_count_7d,merchant_transaction_amount_24h,merchant_transaction_amount_7d,merchant_avg_transaction_amount,merchant_round_amount_ratio,merchant_high_value_transaction_ratio,merchant_unique_customer_count_7d,merchant_new_customer_ratio,merchant_repeat_customer_ratio,merchant_refund_transaction_count,merchant_refund_ratio,merchant_chargeback_ratio,merchant_transaction_velocity_score,merchant_transaction_entropy_score,merchant_night_transaction_ratio,merchant_cross_border_transaction_ratio,merchant_terminal_switch_count,merchant_terminal_geo_variance,merchant_gateway_transaction_ratio,merchant_gateway_refund_ratio,merchant_gateway_chargeback_ratio,merchant_gateway_customer_entropy,merchant_settlement_amount_24h,merchant_settlement_velocity_score,device_session_duration_seconds,device_failed_login_count_24h,device_failed_login_count_7d,device_login_velocity_score,device_new_device_flag,device_device_change_count_30d,device_ip_change_count_7d,device_geo_variance_score,device_cross_country_login_flag,device_impossible_travel_flag,device_scripted_interaction_score,device_touch_pattern_entropy,device_typing_speed_score,device_session_entropy_score,customer_device_count,customer_ip_count,customer_login_count_7d,customer_login_count_30d,customer_login_geo_variance,sim_age_days,sim_swap_count_30d,foreign_sim_usage_flag,customer_phone_reuse_count,customer_email_reuse_count,customer_device_link_count,customer_identity_risk_score,customer_shared_mobile_count,customer_shared_email_count,total_fin_in_last_24h,total_fin_in_last_7d,total_fin_in_last_30d,fin_in_txn_count_24h,unique_senders_24h,avg_fin_in_amount,max_fin_in_amount,total_fin_out_last_24h,total_fin_out_last_7d,total_fin_out_last_30d,fin_out_txn_count_24h,unique_receivers_24h,avg_fin_out_amount,fin_in_fin_out_ratio,counterparty_is_new_beneficiary,inbound_outbound_time_gap,fin_out_immediate_after_in,fin_in_round_amount_ratio,fin_in_small_value_burst,fin_out_wallet_transfer_ratio,counterparty_shared_mobile_flag,counterparty_shared_device_flag,cross_border_transaction_count,cross_border_fin_in_ratio,cross_border_fin_out_ratio,high_risk_country_transfer_ratio,graph_node_degree,graph_in_degree,graph_out_degree,graph_degree_centrality,graph_betweenness_centrality,graph_closeness_centrality,graph_eigenvector_centrality,graph_pagerank_score,graph_clustering_coefficient,graph_triangle_count,graph_kcore_score,graph_community_size,graph_cross_border_edge_ratio,graph_money_flow_depth,graph_transaction_path_length,graph_cycle_detection_flag,graph_layering_pattern_score,graph_structuring_pattern_score,graph_ring_network_score,graph_account_device_link_count,graph_multi_identity_cluster_size,graph_channel_diversity_score,graph_channel_transition_score,graph_channel_behavior_entropy,network_neighbor_mule_ratio,network_two_hop_mule_exposure,network_three_hop_mule_exposure,network_suspicious_cluster_score,network_propagation_risk_score,network_behavior_anomaly_score,network_transaction_entropy,network_money_flow_concentration,network_cluster_risk_score,network_high_risk_neighbor_count,cross_channel_login_count_24h,cross_channel_device_usage_count,cross_channel_geo_variance,cross_channel_behavior_entropy,cross_channel_counterparty_overlap,cross_channel_session_overlap_flag,cross_channel_transaction_count_24h,cross_channel_transaction_amount_24h,cross_channel_channel_diversity,cross_channel_pass_through_ratio,cross_channel_velocity_score,mule_ring_shared_beneficiary_ratio,mule_ring_shared_sender_ratio,mule_ring_shared_device_count,mule_ring_shared_ip_count,mule_cartel_device_network_size,mule_cartel_layer_depth,mule_network_risk_score,mule_flag,mule_event_date,target_source_type,target_reason_summary,event_strength_score,mule_typology,typology_confidence,typology_reason_summary
ACC00005204,CUST0005445,SALARY,INR,ACTIVE,25034.34,25194.3,20723.68,1355,1354.0,2588.0,33.26,0.0,0.0,0.0,0.0,0.0,0.0,1.9478075552314005,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.027027027027027,0.0,1439402.0,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0238521033621673,-1.4428232973175177e-12,0.1657142857142857,2.807354922047505,1.0,7.0,0.0,0.0,7.0,1354.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1933.23,0.0,0.0,33891.95962962963,100000.0,0.0,0.0,3765.56,0.0,0.0,44177.26625000001,0.0,False,-2447.0,0.0,0.0,0.0,0.7254901960784313,0.0,0.0,51.0,1.0,1.0,0.0,32.0,32.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,33.0,0.0,30.0,30.0,1.0,-0.1736310316293675,4.515319531075832,-0.1736310316293675,0.0,32.0,7.0,7.0,2.2466963644950826,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9375,32.0,0.0,0.0,1.0,18.0,2.150167774048297,30.0,1.0,0.0,0.0,5.0,0.3215536911088552,0.0,0,0,0.0,7.0,0.0,1.0,0.0,0,,,,,,,
ACC00005205,CUST0003298,OD,INR,ACTIVE,53985.49,53689.89,46773.99,1311,1310.0,901.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6425495547082268,0.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1366484.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26100.21,26100.21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2392875588944005,-1.4428232973175177e-12,0.0,0.0,7.0,6.0,1.0,0.0,0.0,-1.4428232973175177e-12,0.0,0.0,1638.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0238521033621673,-1.4428232973175177e-12,0.2142857142857142,2.807354922047505,1.0,7.0,0.0,0.0,7.0,1310.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,100556.54,0.0,0.0,30190.892352941177,100000.0,0.0,26100.21,64612.56,0.0,0.0,42216.91028571428,0.0,True,8197.0,0.0,0.0,0.0,0.75,0.0,0.0,52.0,1.0,1.0,0.0,36.0,36.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,37.0,0.0,34.0,34.0,1.0,-0.1135817378850441,4.245363542650795,-0.1135817378850441,0.0,36.0,8.0,8.0,2.622964321661021,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9444444444444444,36.0,0.0,0.0,1.0,18.0,2.340347751438833,34.0,1.0,0.0,0.0,6.0,0.264598443801299,0.0,0,0,0.0,7.0,0.0,1.0,0.0,0,,,,,,,
ACC00005206,CUST0000862,SAVINGS,INR,ACTIVE,4512.24,4633.37,4120.16,1428,1427.0,2039.0,43.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0856284252174106,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1533305.0,0.0,0.1470588235294117,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6374053216900275,-1.4428232973175177e-12,0.1733333333333333,2.5849625007125,1.0,6.0,0.0,0.0,5.0,1427.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,26118.78,0.0,0.0,29249.499166666665,100000.0,0.0,0.0,2236.51,0.0,0.0,35251.97391304348,0.0,False,-125.0,0.0,0.0,0.0,0.723404255319149,1.0,0.0,47.0,1.0,1.0,0.0,28.0,28.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,29.0,0.0,26.0,26.0,1.0,-0.233680325373691,4.034087620084334,-0.233680325373691,0.0,28.0,8.0,8.0,2.692380602443433,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9285714285714286,28.0,0.0,0.0,1.0,16.0,2.3166992885331505,26.0,1.0,0.0,0.0,6.0,0.310298279453599,0.0,0,0,0.0,6.0,0.0,1.0,0.0,0,,,,,,,
ACC00005207,CUST0007773,NRE,INR,ACTIVE,905195.91,954555.72,700000.54,2221,2220.0,416.0,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.9647115217418114,0.0,0.0,3.0,0.0,0.0,5.0,-0.1638873139879005,0.0,0.1176470588235294,0.0,2683374.0,0.0,0.2941176470588235,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.1354882416542522,-1.4428232973175177e-12,0.2125,1.9999999999942293,1.0,4.0,0.0,0.0,3.0,2220.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,91185.25,122437.13,0.0,0.0,48363.222,100000.0,0.0,0.0,118116.51,0.0,0.0,31613.416190476182,0.0,False,-3257.0,0.0,0.0,0.0,0.7391304347826086,0.0,0.0,46.0,1.0,1.0,0.0,29.0,29.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,30.0,0.0,27.0,27.0,1.0,-0.2186680019376101,4.03039478819928,-0.2186680019376101,0.0,29.0,8.0,8.0,2.160981015510356,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9310344827586208,29.0,0.0,0.0,1.0,17.0,2.198176698839207,27.0,0.0,0.0,0.0,7.0,0.5367581052579548,0.0,0,0,0.0,4.0,0.0,1.0,0.0,0,,,,,,,
ACC00005208,CUST0000299,SAVINGS,INR,ACTIVE,22794.6,24806.58,21800.4,1532,1531.0,1609.0,31.65,0.0,0.0,0.0,1.0,0.0,1.280320223451728,0.9371426516782284,0.0,0.0,0.0,0.0,1.0,2.0,0.1320892321120952,-1.4428232973175177e-12,0.0,0.0,1700422.0,0.0,0.2857142857142857,1.0,0.0434782608695652,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.294828586670672,-1.4428232973175177e-12,0.21,-1.4428232973175177e-12,1.0,1.0,0.0,0.0,1.0,1531.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,78005.46,78105.46,230835.7,1.0,0.0,37164.60384615385,100000.0,0.0,100000.0,216325.98,0.0,0.0,43062.22451612904,0.7810546,True,34522.0,0.0,0.3333333333333333,1.0,0.7954545454545454,1.0,0.0,44.0,1.0,1.0,0.0,28.0,28.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,29.0,0.0,26.0,26.0,1.0,-0.233680325373691,3.549523459571863,-0.233680325373691,0.0,28.0,8.0,8.0,2.441682387848652,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9285714285714286,28.0,0.0,1.0,1.0,17.0,2.3605233255366933,26.0,1.0,1.0,78005.46,7.0,0.3611622708603642,-0.1835249764029459,0,0,0.0,1.0,0.0,1.0,0.0,0,,,,,,,
ACC00005209,CUST0004385,SALARY,INR,ACTIVE,26118.19,23505.54,21648.93,1694,1693.0,747.0,32.93,0.0,0.0,0.0,0.0,0.0,4.146160448117021,14.188291657510565,0.0,0.0,1.0,0.0,1.0,4.0,-0.0158990409379026,-1.4428232973175177e-12,0.0571428571428571,0.0,1915640.0,0.0,0.2571428571428571,1.0,0.0476190476190476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3344.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.294828586670672,-1.4428232973175177e-12,0.16,-1.4428232973175177e-12,1.0,1.0,0.0,0.0,1.0,1693.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,24118.7,24118.7,0.0,0.0,26255.1732,100000.0,0.0,100000.0,342203.15,0.0,0.0,49447.6762962963,0.241187,True,-28993.0,0.0,0.5,0.0,0.6730769230769231,0.0,0.0,52.0,1.0,1.0,0.0,31.0,31.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,32.0,0.0,29.0,29.0,1.0,-0.1886433550654484,4.1912451989213295,-0.1886433550654484,0.0,31.0,9.0,9.0,2.6113191980161266,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.935483870967742,31.0,0.0,0.0,1.0,18.0,2.5252516942071965,29.0,1.0,0.0,0.0,7.0,0.2809822935568304,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0,,,,,,,
ACC00005210,CUST0004919,SAVINGS,USD,ACTIVE,99533.91,80854.4,84570.27,675,674.0,1298.0,35.19,0.0,0.0,0.0,0.0,0.0,0.0,0.5186941199401978,0.0,2.333333333333333,-1.0,0.0,0.0,3.0,-0.1638873139879005,0.0,0.0,0.0,451202.0,0.0,0.40625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.714285714286,0.0,0.0,-0.2544905861170009,0.0,1.0,1.0,6.0,0.0,0.0,1.0238521033621673,-1.4428232973175177e-12,0.1514285714285714,2.807354922047505,1.0,7.0,1.0,2.0,6.0,674.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,201470.57,0.0,0.0,45863.22611111112,100000.0,30038.63,130038.63,134540.23,0.0,0.0,45184.677142857145,0.0,False,-8956.0,0.0,1.0,0.0,0.6956521739130435,0.0,0.0,46.0,1.0,1.0,0.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,26.0,0.0,23.0,23.0,1.0,-0.2787172956819335,3.603856189750199,-0.2787172956819335,0.0,25.0,8.0,8.0,2.723215692523042,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.92,25.0,0.0,1.0,1.0,17.0,2.359756071843143,23.0,0.0,1.0,30038.63,6.0,0.3755227957282989,0.0,0,0,0.0,7.0,0.0,1.0,0.0,0,,,,,,,
ACC00005211,CUST0006979,NRE,INR,ACTIVE,66035.41,59346.02,49620.0,1118,1117.0,1527.0,27.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,1122696.0,0.0,0.2916666666666667,1.0,0.05,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.908381804998532,-1.4428232973175177e-12,0.1649999999999999,0.9999999999971146,1.0,2.0,0.0,0.0,2.0,1117.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36438.41538461538,100000.0,812.77,812.77,100812.77,1.0,1.0,44360.6352173913,0.0,True,-123299.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,36.0,1.0,1.0,0.0,28.0,28.0,28.0,0.9655172413793104,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,28.0,29.0,0.0,27.0,27.0,1.0,-0.2186680019376101,3.6435230313458975,-0.2186680019376101,0.0,28.0,6.0,6.0,2.290248982445239,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.9310344827586208,28.0,0.0,1.0,1.0,17.0,2.1078539660908127,26.0,1.0,1.0,812.77,5.0,0.3350230835262853,-0.1835249764029459,0,0,0.0,2.0,0.0,1.0,0.0,0,,,,,,,
ACC00005212,CUST0000871,SAVINGS,USD,ACTIVE,23056.28,24490.29,22954.44,732,731.0,1658.0,18.44,0.0,0.0,0.0,0.0,0.0,0.0,6.198768874880022,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0303030303030303,0.0,530487.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.5219350233263921,-1.4428232973175177e-12,0.2033333333333333,1.584962500716828,1.0,3.0,0.0,0.0,3.0,731.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,16513.35,0.0,0.0,35927.575454545455,100000.0,0.0,0.0,102362.44,0.0,0.0,39061.05428571429,0.0,False,-5757.0,0.0,0.0,0.0,0.66,1.0,0.0,50.0,1.0,1.0,0.0,32.0,32.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,33.0,0.0,30.0,30.0,1.0,-0.1736310316293675,4.1084585933097255,-0.1736310316293675,0.0,32.0,7.0,7.0,2.498277735980174,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9375,32.0,0.0,0.0,1.0,16.0,2.235890287800072,30.0,0.0,0.0,0.0,5.0,0.3296335154873517,0.0,0,0,0.0,3.0,0.0,1.0,0.0,0,,,,,,,
ACC00005213,CUST0004913,CURRENT,INR,ACTIVE,25749.11,22315.48,19174.09,432,431.0,1257.0,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0294117647058823,0.0,106442.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.5,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-0.1354882416542522,-1.4428232973175177e-12,0.1775,1.9999999999942293,1.0,4.0,0.0,1.0,3.0,431.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30316.31857142857,100000.0,0.0,0.0,12906.6,0.0,0.0,35553.03457142857,0.0,False,1107.0,0.0,0.0,0.0,0.6938775510204082,0.0,0.0,49.0,1.0,1.0,0.0,35.0,35.0,35.0,0.9722222222222222,0.0,0.0,0.0,0.9722222222222222,0.0,0.0,35.0,36.0,0.0,34.0,34.0,1.0,-0.1135817378850441,4.624050433221165,-0.1135817378850441,0.0,35.0,8.0,8.0,2.748855126539896,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9444444444444444,35.0,0.0,0.0,1.0,18.0,2.435597145782025,33.0,0.0,0.0,0.0,6.0,0.310482052786355,0.0,0,0,0.0,4.0,0.0,1.0,0.0,0,,,,,,,
ACC00005214,CUST0001546,SAVINGS,INR,ACTIVE,3622.87,3277.26,3470.73,3015,3014.0,1144.0,19.28,0.0,0.0,0.0,0.0,0.0,0.0,1.1884567,0.0,0.0,6.0,0.0,2.0,4.0,-0.1638873139879005,-1.4428232973175177e-12,0.025,0.0,3820946.0,0.0,0.3,1.0,0.0416666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.294828586670672,-1.4428232973175177e-12,0.18,-1.4428232973175177e-12,1.0,1.0,0.0,0.0,1.0,3014.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,100000.0,0.0,0.0,35089.41555555556,100000.0,0.0,100720.94,118845.67,0.0,0.0,48841.51027027027,0.0,True,20749.0,0.0,0.5,1.0,0.7272727272727273,1.0,0.0,55.0,1.0,1.0,0.0,37.0,37.0,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,38.0,0.0,35.0,35.0,1.0,-0.0985694144489632,3.992708770764399,-0.0985694144489632,0.0,37.0,8.0,8.0,2.577917115220808,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.945945945945946,37.0,0.0,0.0,1.0,16.0,2.25642527825973,35.0,0.0,0.0,0.0,6.0,0.3954040818759364,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0,,,,,,,
